,year,month,day,hour,forecast,temp,hum
150,2019,1,10,20,25,0,70
151,2019,1,10,20,46,2,70
152,2019,1,10,23,25,-1,80
153,2019,1,10,23,46,0,75
154,2019,1,10,2,25,-1,80
155,2019,1,10,2,46,-1,80
156,2019,1,10,5,25,-2,85
157,2019,1,10,5,46,-2,85
158,2019,1,10,8,25,-1,85
159,2019,1,10,8,46,-3,85
160,2019,1,11,11,25,4,60
161,2019,1,11,11,46,-2,90
162,2019,1,11,14,25,5,60
163,2019,1,11,14,46,4,60
164,2019,1,11,17,25,2,70
165,2019,1,11,17,46,6,55
166,2019,1,11,20,25,0,75
167,2019,1,11,20,46,2,70
168,2019,1,11,23,25,-1,80
169,2019,1,11,23,46,-1,70
170,2019,1,11,2,25,-3,85
171,2019,1,11,2,46,-2,80
172,2019,1,11,5,25,-4,80
173,2019,1,11,5,46,-2,85
174,2019,1,11,8,25,-2,80
175,2019,1,11,8,46,-4,85
176,2019,1,12,11,25,4,50
177,2019,1,12,11,46,-2,85
178,2019,1,12,14,25,5,50
179,2019,1,12,14,46,4,65
180,2019,1,12,17,25,1,70
181,2019,1,12,17,46,6,65
182,2019,1,12,20,25,-1,75
183,2019,1,12,20,46,1,70
184,2019,1,12,23,25,-2,85
185,2019,1,12,23,46,-1,75
186,2019,1,12,2,25,-2,90
187,2019,1,12,2,46,-3,85
188,2019,1,12,5,25,-3,85
189,2019,1,12,5,46,-2,85
190,2019,1,12,8,25,-2,85
191,2019,1,12,8,46,-2,85
192,2019,1,13,11,25,5,60
193,2019,1,13,11,46,-1,80
194,2019,1,13,14,25,6,60
195,2019,1,13,14,46,2,65
196,2019,1,13,17,25,2,70
197,2019,1,13,17,46,1,55
198,2019,1,13,20,25,-1,80
199,2019,1,13,20,46,-3,50
200,2019,1,13,23,25,-2,80
201,2019,1,13,23,46,-5,55
202,2019,1,13,2,25,-2,85
203,2019,1,13,2,46,-6,50
204,2019,1,13,5,25,-1,85
205,2019,1,13,5,46,-7,55
206,2019,1,13,8,25,0,85
207,2019,1,13,8,46,-8,55
208,2019,1,14,11,25,3,65
209,2019,1,14,11,46,-7,55
210,2019,1,14,14,25,1,55
211,2019,1,14,14,46,-3,40
212,2019,1,14,17,25,-3,55
213,2019,1,14,17,46,-1,40
214,2019,1,14,20,25,-4,50
215,2019,1,14,20,46,-3,60
216,2019,1,14,23,25,-6,55
217,2019,1,14,23,46,-4,70
218,2019,1,14,2,25,-6,55
219,2019,1,14,2,46,-3,70
220,2019,1,14,5,25,-8,55
221,2019,1,14,5,46,-2,70
222,2019,1,14,8,25,-7,55
223,2019,1,14,8,46,-3,70
224,2019,1,15,11,25,-3,40
225,2019,1,15,11,46,-1,70
226,2019,1,15,14,25,-1,45
227,2019,1,15,14,46,2,55
228,2019,1,15,17,25,-2,60
229,2019,1,15,17,46,4,50
230,2019,1,15,20,25,-3,70
231,2019,1,15,20,46,1,65
232,2019,1,15,23,25,-2,70
233,2019,1,15,23,46,-1,70
234,2019,1,15,2,25,-2,70
235,2019,1,15,2,46,-2,70
236,2019,1,15,5,25,-2,70
237,2019,1,15,5,46,-4,70
238,2019,1,15,8,25,-1,70
239,2019,1,15,8,46,-5,75
240,2019,1,16,11,25,3,55
241,2019,1,16,11,46,-4,70
242,2019,1,16,14,25,4,50
243,2019,1,16,14,46,3,50
244,2019,1,16,17,25,0,60
245,2019,1,16,17,46,6,50
246,2019,1,16,20,25,-1,55
247,2019,1,16,20,46,2,70
248,2019,1,16,23,25,-2,60
249,2019,1,16,23,46,0,75
250,2019,1,16,2,25,-4,70
251,2019,1,16,2,46,-1,80
252,2019,1,16,5,25,-5,75
253,2019,1,16,5,46,-1,85
254,2019,1,16,8,25,-3,75
255,2019,1,16,8,46,-1,85
256,2019,1,17,11,25,4,55
257,2019,1,17,11,46,1,85
258,2019,1,17,14,25,6,50
259,2019,1,17,14,46,6,75
260,2019,1,17,17,25,2,70
261,2019,1,17,17,46,6,70
262,2019,1,17,20,25,0,75
263,2019,1,17,20,46,4,75
264,2019,1,17,23,25,-1,80
265,2019,1,17,23,46,2,80
266,2019,1,17,2,25,-1,80
267,2019,1,17,2,46,1,80
268,2019,1,17,5,25,0,85
269,2019,1,17,5,46,1,75
270,2019,1,17,8,25,1,85
271,2019,1,17,8,46,-1,70
272,2019,1,18,11,25,5,75
273,2019,1,18,11,46,-1,60
274,2019,1,18,14,25,6,70
275,2019,1,18,14,46,1,50
276,2019,1,18,17,25,4,75
277,2019,1,18,17,46,1,40
278,2019,1,18,20,25,2,80
279,2019,1,18,20,46,-1,45
280,2019,1,18,23,25,2,85
281,2019,1,18,23,46,-3,55
282,2019,1,18,2,25,2,75
283,2019,1,18,2,46,-4,60
284,2019,1,18,5,25,-1,65
285,2019,1,18,5,46,-3,65
286,2019,1,18,8,25,-1,60
287,2019,1,18,8,46,-4,75
288,2019,1,19,11,25,1,50
289,2019,1,19,11,46,-2,70
290,2019,1,19,14,25,1,40
291,2019,1,19,14,46,3,60
292,2019,1,19,17,25,-2,45
293,2019,1,19,17,46,5,55
294,2019,1,19,20,25,-3,55
295,2019,1,19,20,46,2,60
296,2019,1,19,23,25,-4,60
297,2019,1,19,23,46,0,65
298,2019,1,19,2,25,-3,60
299,2019,1,19,2,46,-1,70
300,2019,1,19,5,25,-4,80
301,2019,1,19,5,46,-2,75
302,2019,1,19,8,25,-2,75
303,2019,1,19,8,46,-3,80
304,2019,1,20,11,25,3,60
305,2019,1,20,11,46,-1,80
306,2019,1,20,14,25,5,50
307,2019,1,20,14,46,5,55
308,2019,1,20,17,25,3,60
309,2019,1,20,17,46,7,45
310,2019,1,20,20,25,1,70
311,2019,1,20,20,46,3,55
312,2019,1,20,23,25,-1,70
313,2019,1,20,23,46,1,65
314,2019,1,20,2,25,-2,75
315,2019,1,20,2,46,1,75
316,2019,1,20,5,25,-3,85
317,2019,1,20,5,46,0,80
318,2019,1,20,8,25,-1,75
319,2019,1,20,8,46,-1,80
320,2019,1,21,11,25,5,55
321,2019,1,21,11,46,1,75
322,2019,1,21,14,25,7,45
323,2019,1,21,14,46,5,55
324,2019,1,21,17,25,3,60
325,2019,1,21,17,46,6,40
326,2019,1,21,20,25,1,70
327,2019,1,21,20,46,2,50
328,2019,1,21,23,25,1,80
329,2019,1,21,23,46,0,50
330,2019,1,21,2,25,0,80
331,2019,1,21,2,46,-2,55
332,2019,1,21,5,25,-1,85
333,2019,1,21,5,46,-3,60
334,2019,1,21,8,25,1,80
335,2019,1,21,8,46,-5,65
336,2019,1,22,11,25,6,50
337,2019,1,22,11,46,-3,60
338,2019,1,22,14,25,6,40
339,2019,1,22,14,46,2,40
340,2019,1,22,17,25,3,50
341,2019,1,22,17,46,3,35
342,2019,1,22,20,25,0,50
343,2019,1,22,20,46,-1,50
344,2019,1,22,23,25,-2,55
345,2019,1,22,23,46,-3,65
346,2019,1,22,2,25,-4,60
347,2019,1,22,2,46,-3,80
348,2019,1,22,5,25,-5,65
349,2019,1,22,5,46,-3,70
350,2019,1,22,8,25,-3,60
351,2019,1,22,8,46,-4,70
352,2019,1,23,11,25,2,40
353,2019,1,23,11,46,-2,65
354,2019,1,23,14,25,3,35
355,2019,1,23,14,46,2,45
356,2019,1,23,17,25,0,55
357,2019,1,23,17,46,3,40
358,2019,1,23,20,25,-3,70
359,2019,1,23,20,46,-1,40
360,2019,1,23,23,25,-3,75
361,2019,1,23,23,46,-2,45
362,2019,1,23,2,25,-4,75
363,2019,1,23,2,46,-3,45
364,2019,1,23,5,25,-3,70
365,2019,1,23,5,46,-4,55
366,2019,1,23,8,25,-2,60
367,2019,1,23,8,46,-5,60
368,2019,1,24,11,25,3,45
369,2019,1,24,11,46,-5,55
370,2019,1,24,14,25,2,35
371,2019,1,24,14,46,-2,45
372,2019,1,24,17,25,-1,40
373,2019,1,24,17,46,0,40
374,2019,1,24,20,25,-3,45
375,2019,1,24,20,46,-2,50
376,2019,1,24,23,25,-3,45
377,2019,1,24,23,46,-3,55
378,2019,1,24,2,25,-4,55
379,2019,1,24,2,46,-4,65
380,2019,1,24,5,25,-5,60
381,2019,1,24,5,46,-5,70
382,2019,1,24,8,25,-5,55
383,2019,1,24,8,46,-6,70
384,2019,1,25,11,25,-1,45
385,2019,1,25,11,46,-4,70
386,2019,1,25,14,25,1,40
387,2019,1,25,14,46,3,50
388,2019,1,25,17,25,-2,50
389,2019,1,25,17,46,5,45
390,2019,1,25,20,25,-3,55
391,2019,1,25,20,46,2,60
392,2019,1,25,23,25,-4,65
393,2019,1,25,23,46,0,65
394,2019,1,25,2,25,-5,70
395,2019,1,25,2,46,2,70
396,2019,1,25,5,25,-6,75
397,2019,1,25,5,46,3,70
398,2019,1,25,8,25,-4,70
399,2019,1,25,8,46,2,70
400,2019,1,26,11,25,4,50
401,2019,1,26,11,46,1,60
402,2019,1,26,14,25,6,45
403,2019,1,26,14,46,3,45
404,2019,1,26,17,25,2,60
405,2019,1,26,17,46,3,40
406,2019,1,26,20,25,1,65
407,2019,1,26,20,46,0,45
408,2019,1,26,23,25,2,70
409,2019,1,26,23,46,-2,55
410,2019,1,26,2,25,3,65
411,2019,1,26,2,46,-3,60
412,2019,1,26,5,25,2,70
413,2019,1,26,5,46,-4,70
414,2019,1,26,8,25,0,60
415,2019,1,26,8,46,-6,70
416,2019,1,27,11,25,3,45
417,2019,1,27,11,46,-4,70
418,2019,1,27,14,25,3,40
419,2019,1,27,14,46,3,40
420,2019,1,27,17,25,0,45
421,2019,1,27,17,46,5,40
422,2019,1,27,20,25,-2,50
423,2019,1,27,20,46,0,60
424,2019,1,27,23,25,-3,55
425,2019,1,27,23,46,-2,70
426,2019,1,27,2,25,-4,65
427,2019,1,27,2,46,-3,75
428,2019,1,27,5,25,-6,75
429,2019,1,27,5,46,-3,80
430,2019,1,27,8,25,-4,65
431,2019,1,27,8,46,-4,85
432,2019,1,28,11,25,3,40
433,2019,1,28,11,46,-2,75
434,2019,1,28,14,25,5,35
435,2019,1,28,14,46,5,60
436,2019,1,28,17,25,1,60
437,2019,1,28,17,46,7,55
438,2019,1,28,20,25,-2,70
439,2019,1,28,20,46,4,65
440,2019,1,28,23,25,-4,80
441,2019,1,28,23,46,2,75
442,2019,1,28,2,25,-4,80
443,2019,1,28,2,46,1,80
444,2019,1,28,5,25,-4,80
445,2019,1,28,5,46,1,65
446,2019,1,28,8,25,-2,75
447,2019,1,28,8,46,-2,60
448,2019,1,29,11,25,6,55
449,2019,1,29,11,46,-2,55
450,2019,1,29,14,25,7,55
451,2019,1,29,14,46,-2,45
452,2019,1,29,17,25,4,65
453,2019,1,29,17,46,-1,40
454,2019,1,29,20,25,2,75
455,2019,1,29,20,46,-2,35
456,2019,1,29,23,25,2,70
457,2019,1,29,23,46,-4,50
458,2019,1,29,2,25,1,60
459,2019,1,29,2,46,-4,50
460,2019,1,29,5,25,-2,50
461,2019,1,29,5,46,-4,55
462,2019,1,29,8,25,-3,50
463,2019,1,29,8,46,-6,65
464,2019,1,30,11,25,-2,45
465,2019,1,30,11,46,-4,65
466,2019,1,30,14,25,-1,35
467,2019,1,30,14,46,2,45
468,2019,1,30,17,25,-2,40
469,2019,1,30,17,46,4,40
470,2019,1,30,20,25,-3,45
471,2019,1,30,20,46,1,50
472,2019,1,30,23,25,-4,45
473,2019,1,30,23,46,-2,75
474,2019,1,30,2,25,-4,55
475,2019,1,30,2,46,-3,70
476,2019,1,30,5,25,-5,60
477,2019,1,30,5,46,-3,75
478,2019,1,30,8,25,-4,60
479,2019,1,30,8,46,-3,80
480,2019,1,31,11,25,2,40
481,2019,1,31,11,46,-1,75
482,2019,1,31,14,25,4,45
483,2019,1,31,14,46,6,55
484,2019,1,31,17,25,1,50
485,2019,1,31,17,46,7,50
486,2019,1,31,20,25,-2,70
487,2019,1,31,20,46,4,60
488,2019,1,31,23,25,-3,75
489,2019,1,31,23,46,3,65
490,2019,1,31,2,25,-3,75
491,2019,1,31,2,46,3,70
492,2019,1,31,5,25,-3,75
493,2019,1,31,5,46,3,80
494,2019,1,31,8,25,0,80
495,2019,1,31,8,46,5,85
496,2019,2,1,11,25,6,60
497,2019,2,1,11,46,5,90
498,2019,2,1,14,25,7,50
499,2019,2,1,14,46,8,90
500,2019,2,1,17,25,4,60
501,2019,2,1,17,46,8,85
502,2019,2,1,20,25,3,70
503,2019,2,1,20,46,5,85
504,2019,2,1,23,25,3,75
505,2019,2,1,23,46,5,80
506,2019,2,1,2,25,3,85
507,2019,2,1,2,46,3,75
508,2019,2,1,5,25,5,90
509,2019,2,1,5,46,0,60
510,2019,2,1,8,25,5,95
511,2019,2,1,8,46,-2,65
512,2019,2,2,11,25,8,95
513,2019,2,2,11,46,-2,65
514,2019,2,2,14,25,8,80
515,2019,2,2,14,46,2,45
516,2019,2,2,17,25,6,85
517,2019,2,2,17,46,2,45
518,2019,2,2,20,25,5,80
519,2019,2,2,20,46,-1,50
520,2019,2,2,23,25,3,75
521,2019,2,2,23,46,-3,60
522,2019,2,2,2,25,0,60
523,2019,2,2,2,46,-4,70
524,2019,2,2,5,25,-3,60
525,2019,2,2,5,46,-5,70
526,2019,2,2,8,25,-2,65
527,2019,2,2,8,46,-5,70
528,2019,2,3,11,25,1,45
529,2019,2,3,11,46,-2,55
530,2019,2,3,14,25,2,40
531,2019,2,3,14,46,6,40
532,2019,2,3,17,25,-1,50
533,2019,2,3,17,46,9,40
534,2019,2,3,20,25,-3,60
535,2019,2,3,20,46,5,55
536,2019,2,3,23,25,-4,65
537,2019,2,3,23,46,2,60
538,2019,2,3,2,25,-4,70
539,2019,2,3,2,46,1,70
540,2019,2,3,5,25,-3,65
541,2019,2,3,5,46,-1,80
542,2019,2,3,8,25,-1,55
543,2019,2,3,8,46,0,75
544,2019,2,4,11,25,7,35
545,2019,2,4,11,46,1,70
546,2019,2,4,14,25,9,30
547,2019,2,4,14,46,9,60
548,2019,2,4,17,25,6,50
549,2019,2,4,17,46,10,60
550,2019,2,4,20,25,2,60
551,2019,2,4,20,46,7,70
552,2019,2,4,23,25,0,75
553,2019,2,4,23,46,5,75
554,2019,2,4,2,25,-1,80
555,2019,2,4,2,46,4,85
556,2019,2,4,5,25,0,80
557,2019,2,4,5,46,2,80
558,2019,2,4,8,25,1,75
559,2019,2,4,8,46,1,75
560,2019,2,5,11,25,9,60
561,2019,2,5,11,46,-1,70
562,2019,2,5,14,25,10,60
563,2019,2,5,14,46,1,50
564,2019,2,5,17,25,7,75
565,2019,2,5,17,46,0,35
566,2019,2,5,20,25,5,80
567,2019,2,5,20,46,-4,40
568,2019,2,5,23,25,4,85
569,2019,2,5,23,46,-6,50
570,2019,2,5,2,25,2,85
571,2019,2,5,2,46,-7,55
572,2019,2,5,5,25,0,80
573,2019,2,5,5,46,-8,50
574,2019,2,5,8,25,0,65
575,2019,2,5,8,46,-9,55
576,2019,2,6,11,25,0,50
577,2019,2,6,11,46,-8,50
578,2019,2,6,14,25,-1,35
579,2019,2,6,14,46,-4,35
580,2019,2,6,17,25,-4,45
581,2019,2,6,17,46,-2,40
582,2019,2,6,20,25,-6,55
583,2019,2,6,20,46,-4,45
584,2019,2,6,23,25,-7,55
585,2019,2,6,23,46,-5,50
586,2019,2,6,2,25,-8,50
587,2019,2,6,2,46,-5,50
588,2019,2,6,5,25,-9,55
589,2019,2,6,5,46,-6,55
590,2019,2,6,8,25,-8,50
591,2019,2,6,8,46,-7,50
592,2019,2,7,11,25,-4,30
593,2019,2,7,11,46,-5,40
594,2019,2,7,14,25,-3,40
595,2019,2,7,14,46,-2,35
596,2019,2,7,17,25,-4,45
597,2019,2,7,17,46,-2,35
598,2019,2,7,20,25,-5,45
599,2019,2,7,20,46,-3,40
600,2019,2,7,23,25,-5,55
601,2019,2,7,23,46,-5,45
602,2019,2,7,2,25,-6,55
603,2019,2,7,2,46,-6,50
604,2019,2,7,5,25,-6,55
605,2019,2,7,5,46,-7,50
606,2019,2,7,8,25,-5,45
607,2019,2,7,8,46,-8,50
608,2019,2,8,11,25,-2,35
609,2019,2,8,11,46,-6,35
610,2019,2,8,14,25,-2,30
611,2019,2,8,14,46,-2,20
612,2019,2,8,17,25,-4,40
613,2019,2,8,17,46,-1,35
614,2019,2,8,20,25,-4,45
615,2019,2,8,20,46,-2,45
616,2019,2,8,23,25,-6,45
617,2019,2,8,23,46,-4,50
618,2019,2,8,2,25,-6,50
619,2019,2,8,2,46,-4,60
620,2019,2,8,5,25,-7,50
621,2019,2,8,5,46,-5,55
622,2019,2,8,8,25,-6,40
623,2019,2,8,8,46,-6,55
624,2019,2,9,11,25,-2,30
625,2019,2,9,11,46,-3,45
626,2019,2,9,14,25,-1,35
627,2019,2,9,14,46,0,35
628,2019,2,9,17,25,-2,45
629,2019,2,9,17,46,1,40
630,2019,2,9,20,25,-4,50
631,2019,2,9,20,46,-1,55
632,2019,2,9,23,25,-4,55
633,2019,2,9,23,46,-3,70
634,2019,2,9,2,25,-5,55
635,2019,2,9,2,46,-4,70
636,2019,2,9,5,25,-5,50
637,2019,2,9,5,46,-4,75
638,2019,2,9,8,25,-3,50
639,2019,2,9,8,46,-4,75
640,2019,2,10,11,25,0,40
641,2019,2,10,11,46,-2,65
642,2019,2,10,14,25,1,40
643,2019,2,10,14,46,3,50
644,2019,2,10,17,25,-2,45
645,2019,2,10,17,46,3,50
646,2019,2,10,20,25,-3,65
647,2019,2,10,20,46,0,50
648,2019,2,10,23,25,-4,70
649,2019,2,10,23,46,-2,60
650,2019,2,10,2,25,-5,70
651,2019,2,10,2,46,-3,55
652,2019,2,10,5,25,-4,65
653,2019,2,10,5,46,-4,60
654,2019,2,10,8,25,-3,70
655,2019,2,10,8,46,-5,60
656,2019,2,11,11,25,2,55
657,2019,2,11,11,46,-3,50
658,2019,2,11,14,25,3,45
659,2019,2,11,14,46,1,35
660,2019,2,11,17,25,0,45
661,2019,2,11,17,46,1,30
662,2019,2,11,20,25,-2,55
663,2019,2,11,20,46,-2,40
664,2019,2,11,23,25,-3,55
665,2019,2,11,23,46,-3,40
666,2019,2,11,2,25,-4,60
667,2019,2,11,2,46,-4,50
668,2019,2,11,5,25,-6,60
669,2019,2,11,5,46,-6,55
670,2019,2,11,8,25,-3,45
671,2019,2,11,8,46,-7,55
672,2019,2,12,11,25,0,30
673,2019,2,12,11,46,-5,45
674,2019,2,12,14,25,1,35
675,2019,2,12,14,46,0,25
676,2019,2,12,17,25,-2,35
677,2019,2,12,17,46,2,20
678,2019,2,12,20,25,-3,40
679,2019,2,12,20,46,-1,45
680,2019,2,12,23,25,-4,50
681,2019,2,12,23,46,-2,55
682,2019,2,12,2,25,-6,55
683,2019,2,12,2,46,-2,55
684,2019,2,12,5,25,-8,55
685,2019,2,12,5,46,-3,65
686,2019,2,12,8,25,-5,45
687,2019,2,12,8,46,-3,70
688,2019,2,13,11,25,0,30
689,2019,2,13,11,46,-2,70
690,2019,2,13,14,25,2,25
691,2019,2,13,14,46,2,55
692,2019,2,13,17,25,-1,50
693,2019,2,13,17,46,4,60
694,2019,2,13,20,25,-3,60
695,2019,2,13,20,46,1,75
696,2019,2,13,23,25,-3,70
697,2019,2,13,23,46,2,75
698,2019,2,13,2,25,-2,65
699,2019,2,13,2,46,-1,65
700,2019,2,13,5,25,-3,70
701,2019,2,13,5,46,-1,60
702,2019,2,13,8,25,-2,70
703,2019,2,13,8,46,-2,65
704,2019,2,14,11,25,2,60
705,2019,2,14,11,46,-2,65
706,2019,2,14,14,25,3,60
707,2019,2,14,14,46,0,55
708,2019,2,14,17,25,2,75
709,2019,2,14,17,46,1,50
710,2019,2,14,20,25,2,70
711,2019,2,14,20,46,0,50
712,2019,2,14,23,25,0,65
713,2019,2,14,23,46,-2,55
714,2019,2,14,2,25,-1,60
715,2019,2,14,2,46,-4,60
716,2019,2,14,5,25,-3,65
717,2019,2,14,5,46,-4,60
718,2019,2,14,8,25,-2,60
719,2019,2,14,8,46,-4,60
720,2019,2,15,11,25,0,50
721,2019,2,15,11,46,-2,50
722,2019,2,15,14,25,1,50
723,2019,2,15,14,46,1,35
724,2019,2,15,17,25,0,50
725,2019,2,15,17,46,3,35
726,2019,2,15,20,25,-2,50
727,2019,2,15,20,46,1,55
728,2019,2,15,23,25,-4,60
729,2019,2,15,23,46,-1,65
730,2019,2,15,2,25,-4,60
731,2019,2,15,2,46,-2,75
732,2019,2,15,5,25,-4,55
733,2019,2,15,5,46,-3,75
734,2019,2,15,8,25,-2,50
735,2019,2,15,8,46,-3,80
736,2019,2,16,11,25,2,35
737,2019,2,16,11,46,-1,75
738,2019,2,16,14,25,3,35
739,2019,2,16,14,46,4,45
740,2019,2,16,17,25,1,55
741,2019,2,16,17,46,5,40
742,2019,2,16,20,25,-1,65
743,2019,2,16,20,46,2,60
744,2019,2,16,23,25,-2,75
745,2019,2,16,23,46,1,70
746,2019,2,16,2,25,-3,70
747,2019,2,16,2,46,1,75
748,2019,2,16,5,25,-4,80
749,2019,2,16,5,46,0,80
750,2019,2,16,8,25,-1,75
751,2019,2,16,8,46,-1,85
752,2019,2,17,11,25,3,45
753,2019,2,17,11,46,-1,95
754,2019,2,17,14,25,4,45
755,2019,2,17,14,46,0,95
756,2019,2,17,17,25,2,65
757,2019,2,17,17,46,2,90
758,2019,2,17,20,25,0,70
759,2019,2,17,20,46,2,80
760,2019,2,17,23,25,0,75
761,2019,2,17,23,46,1,80
762,2019,2,17,2,25,0,80
763,2019,2,17,2,46,1,85
764,2019,2,17,5,25,-1,85
765,2019,2,17,5,46,0,85
766,2019,2,17,8,25,0,95
767,2019,2,17,8,46,1,85
768,2019,2,18,11,25,1,90
769,2019,2,18,11,46,1,80
770,2019,2,18,14,25,2,80
771,2019,2,18,14,46,4,65
772,2019,2,18,17,25,2,80
773,2019,2,18,17,46,6,60
774,2019,2,18,20,25,1,80
775,2019,2,18,20,46,3,65
776,2019,2,18,23,25,0,85
777,2019,2,18,23,46,1,70
778,2019,2,18,2,25,0,85
779,2019,2,18,2,46,-1,75
780,2019,2,18,5,25,-1,80
781,2019,2,18,5,46,-2,85
782,2019,2,18,8,25,0,90
783,2019,2,18,8,46,-3,85
784,2019,2,19,11,25,4,70
785,2019,2,19,11,46,-1,85
786,2019,2,19,14,25,6,65
787,2019,2,19,14,46,5,55
788,2019,2,19,17,25,3,70
789,2019,2,19,17,46,7,50
790,2019,2,19,20,25,1,70
791,2019,2,19,20,46,4,65
792,2019,2,19,23,25,-1,75
