,year,month,day,hour,forecast,temp,hum
464,2018,1,30,11,25,0,35
465,2018,1,30,11,46,-7,65
466,2018,1,30,14,25,1,35
467,2018,1,30,14,46,0,30
468,2018,1,30,17,25,-3,50
469,2018,1,30,17,46,1,30
470,2018,1,30,20,25,-5,60
471,2018,1,30,20,46,-4,50
472,2018,1,30,23,25,-6,65
473,2018,1,30,23,46,-6,70
474,2018,1,30,2,25,-8,70
475,2018,1,30,2,46,-7,75
476,2018,1,30,5,25,-9,75
477,2018,1,30,5,46,-8,80
478,2018,1,30,8,25,-7,65
479,2018,1,30,8,46,-9,85
480,2018,1,31,11,25,-1,30
481,2018,1,31,11,46,-6,85
482,2018,1,31,14,25,1,25
483,2018,1,31,14,46,1,30
484,2018,1,31,17,25,-4,50
485,2018,1,31,17,46,3,30
486,2018,1,31,20,25,-6,65
487,2018,1,31,20,46,-2,55
488,2018,1,31,23,25,-6,70
489,2018,1,31,23,46,-5,65
490,2018,1,31,2,25,-7,75
491,2018,1,31,2,46,-4,75
492,2018,1,31,5,25,-8,75
493,2018,1,31,5,46,-4,65
494,2018,1,31,8,25,-6,75
495,2018,1,31,8,46,-6,55
496,2018,2,1,11,25,1,30
497,2018,2,1,11,46,-6,50
498,2018,2,1,14,25,3,25
499,2018,2,1,14,46,-5,40
500,2018,2,1,17,25,-2,50
501,2018,2,1,17,46,-5,40
502,2018,2,1,20,25,-5,60
503,2018,2,1,20,46,-7,45
504,2018,2,1,23,25,-4,60
505,2018,2,1,23,46,-8,50
506,2018,2,1,2,25,-5,60
507,2018,2,1,2,46,-8,50
508,2018,2,1,5,25,-7,55
509,2018,2,1,5,46,-9,55
510,2018,2,1,8,25,-7,50
511,2018,2,1,8,46,-10,50
512,2018,2,2,11,25,-5,40
513,2018,2,2,11,46,-9,50
514,2018,2,2,14,25,-5,40
515,2018,2,2,14,46,-6,35
516,2018,2,2,17,25,-7,45
517,2018,2,2,17,46,-5,35
518,2018,2,2,20,25,-8,50
519,2018,2,2,20,46,-7,40
520,2018,2,2,23,25,-8,50
521,2018,2,2,23,46,-8,50
522,2018,2,2,2,25,-9,50
523,2018,2,2,2,46,-8,45
524,2018,2,2,5,25,-10,50
525,2018,2,2,5,46,-9,50
526,2018,2,2,8,25,-9,45
527,2018,2,2,8,46,-10,50
528,2018,2,3,11,25,-6,35
529,2018,2,3,11,46,-9,50
530,2018,2,3,14,25,-5,35
531,2018,2,3,14,46,-7,40
532,2018,2,3,17,25,-7,45
533,2018,2,3,17,46,-6,40
534,2018,2,3,20,25,-8,50
535,2018,2,3,20,46,-8,45
536,2018,2,3,23,25,-8,45
537,2018,2,3,23,46,-9,50
538,2018,2,3,2,25,-9,50
539,2018,2,3,2,46,-9,45
540,2018,2,3,5,25,-9,50
541,2018,2,3,5,46,-10,50
542,2018,2,3,8,25,-9,50
543,2018,2,3,8,46,-12,50
544,2018,2,4,11,25,-7,40
545,2018,2,4,11,46,-11,50
546,2018,2,4,14,25,-6,35
547,2018,2,4,14,46,-7,40
548,2018,2,4,17,25,-7,45
549,2018,2,4,17,46,-7,40
550,2018,2,4,20,25,-8,45
551,2018,2,4,20,46,-9,40
552,2018,2,4,23,25,-9,50
553,2018,2,4,23,46,-9,50
554,2018,2,4,2,25,-10,50
555,2018,2,4,2,46,-10,55
556,2018,2,4,5,25,-11,50
557,2018,2,4,5,46,-11,60
558,2018,2,4,8,25,-10,50
559,2018,2,4,8,46,-12,70
560,2018,2,5,11,25,-7,40
561,2018,2,5,11,46,-11,60
562,2018,2,5,14,25,-7,40
563,2018,2,5,14,46,-4,40
564,2018,2,5,17,25,-8,45
565,2018,2,5,17,46,-2,35
566,2018,2,5,20,25,-9,50
567,2018,2,5,20,46,-5,50
568,2018,2,5,23,25,-10,50
569,2018,2,5,23,46,-7,65
570,2018,2,5,2,25,-11,60
571,2018,2,5,2,46,-8,75
572,2018,2,5,5,25,-11,65
573,2018,2,5,5,46,-8,75
574,2018,2,5,8,25,-10,60
575,2018,2,5,8,46,-9,70
576,2018,2,6,11,25,-4,45
577,2018,2,6,11,46,-8,65
578,2018,2,6,14,25,-2,35
579,2018,2,6,14,46,0,30
580,2018,2,6,17,25,-5,50
581,2018,2,6,17,46,1,30
582,2018,2,6,20,25,-7,70
583,2018,2,6,20,46,-3,50
584,2018,2,6,23,25,-8,75
585,2018,2,6,23,46,-5,65
586,2018,2,6,2,25,-8,75
587,2018,2,6,2,46,-6,75
588,2018,2,6,5,25,-9,70
589,2018,2,6,5,46,-7,75
590,2018,2,6,8,25,-8,65
591,2018,2,6,8,46,-7,70
592,2018,2,7,11,25,0,30
593,2018,2,7,11,46,-5,60
594,2018,2,7,14,25,1,25
595,2018,2,7,14,46,2,30
596,2018,2,7,17,25,-2,45
597,2018,2,7,17,46,5,40
598,2018,2,7,20,25,-5,65
599,2018,2,7,20,46,1,60
600,2018,2,7,23,25,-7,70
601,2018,2,7,23,46,-1,70
602,2018,2,7,2,25,-7,70
603,2018,2,7,2,46,-1,70
604,2018,2,7,5,25,-7,65
605,2018,2,7,5,46,-1,75
606,2018,2,7,8,25,-4,50
607,2018,2,7,8,46,0,85
608,2018,2,8,11,25,4,30
609,2018,2,8,11,46,0,80
610,2018,2,8,14,25,5,40
611,2018,2,8,14,46,3,50
612,2018,2,8,17,25,1,65
613,2018,2,8,17,46,2,40
614,2018,2,8,20,25,-1,70
615,2018,2,8,20,46,-2,40
616,2018,2,8,23,25,-1,80
617,2018,2,8,23,46,-4,45
618,2018,2,8,2,25,0,80
619,2018,2,8,2,46,-5,45
620,2018,2,8,5,25,0,85
621,2018,2,8,5,46,-6,55
622,2018,2,8,8,25,1,80
623,2018,2,8,8,46,-7,55
624,2018,2,9,11,25,3,50
625,2018,2,9,11,46,-4,45
626,2018,2,9,14,25,2,35
627,2018,2,9,14,46,-2,35
628,2018,2,9,17,25,-2,40
629,2018,2,9,17,46,-3,55
630,2018,2,9,20,25,-4,40
631,2018,2,9,20,46,-5,55
632,2018,2,9,23,25,-5,50
633,2018,2,9,23,46,-6,50
634,2018,2,9,2,25,-6,50
635,2018,2,9,2,46,-7,55
636,2018,2,9,5,25,-6,50
637,2018,2,9,5,46,-8,55
638,2018,2,9,8,25,-5,45
639,2018,2,9,8,46,-9,65
640,2018,2,10,11,25,-2,40
641,2018,2,10,11,46,-6,65
642,2018,2,10,14,25,-3,55
643,2018,2,10,14,46,-2,55
644,2018,2,10,17,25,-4,60
645,2018,2,10,17,46,-2,60
646,2018,2,10,20,25,-5,55
647,2018,2,10,20,46,-4,60
648,2018,2,10,23,25,-7,55
649,2018,2,10,23,46,-4,65
650,2018,2,10,2,25,-8,55
651,2018,2,10,2,46,-5,65
652,2018,2,10,5,25,-8,60
653,2018,2,10,5,46,-5,60
654,2018,2,10,8,25,-6,60
655,2018,2,10,8,46,-7,65
656,2018,2,11,11,25,-2,50
657,2018,2,11,11,46,-5,65
658,2018,2,11,14,25,-2,60
659,2018,2,11,14,46,3,35
660,2018,2,11,17,25,-3,60
