,year,month,day,hour,forecast,temp,hum
74,2020,1,5,2,25,6,85
75,2020,1,5,2,46,12,85
76,2020,1,5,5,25,6,90
77,2020,1,5,5,46,7,80
78,2020,1,5,8,25,6,95
79,2020,1,5,8,46,6,80
80,2020,1,6,11,25,6,95
81,2020,1,6,11,46,4,85
82,2020,1,6,14,25,7,90
83,2020,1,6,14,46,3,80
84,2020,1,6,17,25,7,85
85,2020,1,6,17,46,3,75
86,2020,1,6,20,25,9,85
87,2020,1,6,20,46,1,75
88,2020,1,6,23,25,8,90
89,2020,1,6,23,46,0,70
90,2020,1,6,2,25,6,85
91,2020,1,6,2,46,-1,75
92,2020,1,6,5,25,5,85
93,2020,1,6,5,46,-1,70
94,2020,1,6,8,25,4,85
95,2020,1,6,8,46,-2,75
96,2020,1,7,11,25,3,80
97,2020,1,7,11,46,-2,75
98,2020,1,7,14,25,2,75
99,2020,1,7,14,46,1,60
100,2020,1,7,17,25,1,75
101,2020,1,7,17,46,3,55
102,2020,1,7,20,25,0,70
103,2020,1,7,20,46,0,65
104,2020,1,7,23,25,-1,75
105,2020,1,7,23,46,-1,70
106,2020,1,7,2,25,-1,70
107,2020,1,7,2,46,-3,80
108,2020,1,7,5,25,-2,75
109,2020,1,7,5,46,-4,85
110,2020,1,7,8,25,-1,75
111,2020,1,7,8,46,-3,85
112,2020,1,8,11,25,2,60
113,2020,1,8,11,46,-3,85
114,2020,1,8,14,25,2,55
115,2020,1,8,14,46,2,60
116,2020,1,8,17,25,0,65
117,2020,1,8,17,46,3,55
118,2020,1,8,20,25,-2,70
119,2020,1,8,20,46,0,70
120,2020,1,8,23,25,-3,80
121,2020,1,8,23,46,-1,75
122,2020,1,8,2,25,-4,90
123,2020,1,8,2,46,-1,80
124,2020,1,8,5,25,-3,85
125,2020,1,8,5,46,-1,85
126,2020,1,8,8,25,-2,85
127,2020,1,8,8,46,-2,85
128,2020,1,9,11,25,2,65
129,2020,1,9,11,46,0,80
130,2020,1,9,14,25,4,55
131,2020,1,9,14,46,5,65
132,2020,1,9,17,25,1,75
133,2020,1,9,17,46,4,55
134,2020,1,9,20,25,-1,80
135,2020,1,9,20,46,0,65
136,2020,1,9,23,25,0,80
137,2020,1,9,23,46,-1,65
138,2020,1,9,2,25,-1,85
139,2020,1,9,2,46,-2,70
140,2020,1,9,5,25,-2,90
141,2020,1,9,5,46,-2,75
142,2020,1,9,8,25,0,85
143,2020,1,9,8,46,-3,75
144,2020,1,10,11,25,4,70
145,2020,1,10,11,46,-1,75
146,2020,1,10,14,25,4,60
147,2020,1,10,14,46,1,60
148,2020,1,10,17,25,1,65
149,2020,1,10,17,46,2,55
150,2020,1,10,20,25,-1,70
151,2020,1,10,20,46,0,65
152,2020,1,10,23,25,-2,75
153,2020,1,10,23,46,-1,70
154,2020,1,10,2,25,-2,75
155,2020,1,10,2,46,-2,70
156,2020,1,10,5,25,-3,75
157,2020,1,10,5,46,-2,70
158,2020,1,10,8,25,-1,75
159,2020,1,10,8,46,-2,75
160,2020,1,11,11,25,2,65
161,2020,1,11,11,46,-2,70
162,2020,1,11,14,25,3,60
163,2020,1,11,14,46,0,55
164,2020,1,11,17,25,0,65
165,2020,1,11,17,46,1,50
166,2020,1,11,20,25,-1,70
167,2020,1,11,20,46,-2,55
168,2020,1,11,23,25,-2,70
169,2020,1,11,23,46,-3,60
170,2020,1,11,2,25,-2,70
171,2020,1,11,2,46,-4,70
172,2020,1,11,5,25,-1,70
173,2020,1,11,5,46,-4,70
174,2020,1,11,8,25,-2,70
175,2020,1,11,8,46,-4,70
176,2020,1,12,11,25,0,55
177,2020,1,12,11,46,-2,70
178,2020,1,12,14,25,1,50
179,2020,1,12,14,46,2,55
180,2020,1,12,17,25,-2,60
181,2020,1,12,17,46,2,55
182,2020,1,12,20,25,-3,65
183,2020,1,12,20,46,0,60
184,2020,1,12,23,25,-3,70
185,2020,1,12,23,46,-3,70
186,2020,1,12,2,25,-4,80
187,2020,1,12,2,46,-3,75
188,2020,1,12,5,25,-4,80
189,2020,1,12,5,46,-4,85
190,2020,1,12,8,25,-2,80
191,2020,1,12,8,46,-5,75
192,2020,1,13,11,25,1,65
193,2020,1,13,11,46,-3,70
194,2020,1,13,14,25,1,65
195,2020,1,13,14,46,1,45
196,2020,1,13,17,25,-1,65
197,2020,1,13,17,46,1,50
198,2020,1,13,20,25,-2,70
199,2020,1,13,20,46,-2,65
200,2020,1,13,23,25,-3,80
201,2020,1,13,23,46,-3,70
202,2020,1,13,2,25,-3,75
203,2020,1,13,2,46,-4,75
204,2020,1,13,5,25,-5,75
205,2020,1,13,5,46,-4,80
206,2020,1,13,8,25,-3,65
207,2020,1,13,8,46,-4,75
208,2020,1,14,11,25,1,50
209,2020,1,14,11,46,-3,70
210,2020,1,14,14,25,1,50
211,2020,1,14,14,46,1,40
212,2020,1,14,17,25,-1,65
213,2020,1,14,17,46,2,45
214,2020,1,14,20,25,-3,75
215,2020,1,14,20,46,-1,70
216,2020,1,14,23,25,-3,75
217,2020,1,14,23,46,-2,70
218,2020,1,14,2,25,-4,75
219,2020,1,14,2,46,-3,75
220,2020,1,14,5,25,-4,75
221,2020,1,14,5,46,-4,75
222,2020,1,14,8,25,-3,70
223,2020,1,14,8,46,-4,75
224,2020,1,15,11,25,1,40
225,2020,1,15,11,46,-3,70
226,2020,1,15,14,25,2,45
227,2020,1,15,14,46,1,45
228,2020,1,15,17,25,-1,65
229,2020,1,15,17,46,2,45
230,2020,1,15,20,25,-2,65
231,2020,1,15,20,46,-1,60
232,2020,1,15,23,25,-3,75
233,2020,1,15,23,46,-2,70
234,2020,1,15,2,25,-4,80
235,2020,1,15,2,46,-3,80
236,2020,1,15,5,25,-4,75
237,2020,1,15,5,46,-2,75
238,2020,1,15,8,25,-3,70
239,2020,1,15,8,46,-3,80
240,2020,1,16,11,25,1,45
241,2020,1,16,11,46,-2,75
242,2020,1,16,14,25,2,50
243,2020,1,16,14,46,3,45
244,2020,1,16,17,25,-1,65
245,2020,1,16,17,46,4,40
246,2020,1,16,20,25,-2,70
247,2020,1,16,20,46,1,60
248,2020,1,16,23,25,-2,75
249,2020,1,16,23,46,-1,75
250,2020,1,16,2,25,-2,75
251,2020,1,16,2,46,-2,85
252,2020,1,16,5,25,-3,80
253,2020,1,16,5,46,-1,90
254,2020,1,16,8,25,-2,75
255,2020,1,16,8,46,-1,85
256,2020,1,17,11,25,3,40
257,2020,1,17,11,46,1,85
258,2020,1,17,14,25,4,40
259,2020,1,17,14,46,5,60
260,2020,1,17,17,25,1,60
261,2020,1,17,17,46,6,60
262,2020,1,17,20,25,-1,80
263,2020,1,17,20,46,4,65
264,2020,1,17,23,25,-2,85
265,2020,1,17,23,46,1,70
266,2020,1,17,2,25,-1,85
267,2020,1,17,2,46,-1,75
268,2020,1,17,5,25,-1,85
269,2020,1,17,5,46,0,75
270,2020,1,17,8,25,0,85
271,2020,1,17,8,46,0,75
272,2020,1,18,11,25,6,55
273,2020,1,18,11,46,1,70
274,2020,1,18,14,25,6,60
275,2020,1,18,14,46,4,55
276,2020,1,18,17,25,4,65
277,2020,1,18,17,46,4,50
278,2020,1,18,20,25,1,70
279,2020,1,18,20,46,3,60
280,2020,1,18,23,25,0,75
281,2020,1,18,23,46,1,65
282,2020,1,18,2,25,0,75
283,2020,1,18,2,46,-2,70
284,2020,1,18,5,25,-1,70
285,2020,1,18,5,46,-3,80
286,2020,1,18,8,25,0,70
287,2020,1,18,8,46,-5,85
288,2020,1,19,11,25,3,60
289,2020,1,19,11,46,-3,80
290,2020,1,19,14,25,5,50
291,2020,1,19,14,46,2,50
292,2020,1,19,17,25,2,55
293,2020,1,19,17,46,3,40
294,2020,1,19,20,25,0,60
295,2020,1,19,20,46,1,60
296,2020,1,19,23,25,-2,70
297,2020,1,19,23,46,-1,70
298,2020,1,19,2,25,-4,70
299,2020,1,19,2,46,-1,70
300,2020,1,19,5,25,-5,75
301,2020,1,19,5,46,-1,70
302,2020,1,19,8,25,-4,70
303,2020,1,19,8,46,-1,75
304,2020,1,20,11,25,1,50
305,2020,1,20,11,46,0,85
306,2020,1,20,14,25,3,40
307,2020,1,20,14,46,3,70
308,2020,1,20,17,25,0,60
309,2020,1,20,17,46,5,65
310,2020,1,20,20,25,-2,70
311,2020,1,20,20,46,4,70
312,2020,1,20,23,25,-2,75
313,2020,1,20,23,46,3,80
314,2020,1,20,2,25,-2,75
315,2020,1,20,2,46,3,80
316,2020,1,20,5,25,-2,80
317,2020,1,20,5,46,3,80
318,2020,1,20,8,25,-1,75
319,2020,1,20,8,46,3,95
320,2020,1,21,11,25,3,60
321,2020,1,21,11,46,3,95
322,2020,1,21,14,25,6,60
323,2020,1,21,14,46,4,90
324,2020,1,21,17,25,5,65
325,2020,1,21,17,46,8,60
326,2020,1,21,20,25,3,75
327,2020,1,21,20,46,5,70
328,2020,1,21,23,25,3,80
329,2020,1,21,23,46,4,70
330,2020,1,21,2,25,3,80
331,2020,1,21,2,46,2,80
332,2020,1,21,5,25,2,80
333,2020,1,21,5,46,2,85
334,2020,1,21,8,25,3,85
335,2020,1,21,8,46,2,85
336,2020,1,22,11,25,6,70
337,2020,1,22,11,46,1,85
338,2020,1,22,14,25,8,60
339,2020,1,22,14,46,3,70
340,2020,1,22,17,25,6,70
341,2020,1,22,17,46,5,65
342,2020,1,22,20,25,4,75
343,2020,1,22,20,46,3,75
344,2020,1,22,23,25,3,80
345,2020,1,22,23,46,1,75
346,2020,1,22,2,25,2,85
347,2020,1,22,2,46,2,80
348,2020,1,22,5,25,2,85
349,2020,1,22,5,46,2,85
350,2020,1,22,8,25,1,90
351,2020,1,22,8,46,2,85
352,2020,1,23,11,25,3,75
353,2020,1,23,11,46,3,90
354,2020,1,23,14,25,4,65
355,2020,1,23,14,46,7,70
356,2020,1,23,17,25,3,70
357,2020,1,23,17,46,9,60
358,2020,1,23,20,25,1,75
359,2020,1,23,20,46,6,70
360,2020,1,23,23,25,1,75
361,2020,1,23,23,46,4,75
362,2020,1,23,2,25,2,80
363,2020,1,23,2,46,2,85
364,2020,1,23,5,25,1,85
365,2020,1,23,5,46,2,85
366,2020,1,23,8,25,2,90
367,2020,1,23,8,46,1,85
368,2020,1,24,11,25,7,70
369,2020,1,24,11,46,2,80
370,2020,1,24,14,25,8,65
371,2020,1,24,14,46,7,60
372,2020,1,24,17,25,5,75
373,2020,1,24,17,46,10,50
374,2020,1,24,20,25,4,80
375,2020,1,24,20,46,7,55
376,2020,1,24,23,25,2,80
377,2020,1,24,23,46,6,65
378,2020,1,24,2,25,2,85
379,2020,1,24,2,46,5,70
380,2020,1,24,5,25,2,90
381,2020,1,24,5,46,5,65
382,2020,1,24,8,25,3,85
383,2020,1,24,8,46,6,70
384,2020,1,25,11,25,8,65
385,2020,1,25,11,46,6,80
386,2020,1,25,14,25,10,55
387,2020,1,25,14,46,5,80
388,2020,1,25,17,25,7,50
389,2020,1,25,17,46,5,75
390,2020,1,25,20,25,6,55
391,2020,1,25,20,46,3,80
392,2020,1,25,23,25,5,60
393,2020,1,25,23,46,3,75
394,2020,1,25,2,25,6,65
395,2020,1,25,2,46,3,80
396,2020,1,25,5,25,4,70
397,2020,1,25,5,46,4,80
398,2020,1,25,8,25,5,70
399,2020,1,25,8,46,4,80
400,2020,1,26,11,25,6,60
401,2020,1,26,11,46,4,85
402,2020,1,26,14,25,6,65
403,2020,1,26,14,46,7,65
404,2020,1,26,17,25,5,70
405,2020,1,26,17,46,7,65
406,2020,1,26,20,25,4,75
407,2020,1,26,20,46,6,65
408,2020,1,26,23,25,4,80
409,2020,1,26,23,46,4,65
410,2020,1,26,2,25,4,80
411,2020,1,26,2,46,3,75
412,2020,1,26,5,25,4,85
413,2020,1,26,5,46,2,80
414,2020,1,26,8,25,4,90
415,2020,1,26,8,46,2,80
416,2020,1,27,11,25,6,75
417,2020,1,27,11,46,2,85
418,2020,1,27,14,25,7,65
419,2020,1,27,14,46,5,70
420,2020,1,27,17,25,6,65
421,2020,1,27,17,46,6,65
422,2020,1,27,20,25,3,70
423,2020,1,27,20,46,5,70
424,2020,1,27,23,25,3,75
425,2020,1,27,23,46,3,75
426,2020,1,27,2,25,2,85
427,2020,1,27,2,46,2,80
428,2020,1,27,5,25,1,85
429,2020,1,27,5,46,1,85
430,2020,1,27,8,25,2,90
431,2020,1,27,8,46,-1,90
432,2020,1,28,11,25,6,70
433,2020,1,28,11,46,1,85
434,2020,1,28,14,25,7,65
435,2020,1,28,14,46,6,65
436,2020,1,28,17,25,5,70
437,2020,1,28,17,46,6,60
438,2020,1,28,20,25,3,75
439,2020,1,28,20,46,4,70
440,2020,1,28,23,25,2,80
441,2020,1,28,23,46,0,85
442,2020,1,28,2,25,1,85
443,2020,1,28,2,46,-1,90
444,2020,1,28,5,25,0,90
445,2020,1,28,5,46,-1,90
446,2020,1,28,8,25,1,90
447,2020,1,28,8,46,-2,95
448,2020,1,29,11,25,6,60
449,2020,1,29,11,46,-1,90
450,2020,1,29,14,25,7,50
451,2020,1,29,14,46,4,65
452,2020,1,29,17,25,4,70
453,2020,1,29,17,46,5,60
454,2020,1,29,20,25,1,80
455,2020,1,29,20,46,2,60
456,2020,1,29,23,25,0,90
457,2020,1,29,23,46,-1,80
458,2020,1,29,2,25,0,90
459,2020,1,29,2,46,-1,80
460,2020,1,29,5,25,-1,90
461,2020,1,29,5,46,-2,80
462,2020,1,29,8,25,1,90
463,2020,1,29,8,46,-4,80
464,2020,1,30,11,25,5,65
465,2020,1,30,11,46,-1,80
466,2020,1,30,14,25,5,60
467,2020,1,30,14,46,5,65
468,2020,1,30,17,25,2,65
469,2020,1,30,17,46,6,55
470,2020,1,30,20,25,-1,80
471,2020,1,30,20,46,3,60
472,2020,1,30,23,25,-1,85
473,2020,1,30,23,46,1,70
474,2020,1,30,2,25,-2,75
475,2020,1,30,2,46,-1,70
476,2020,1,30,5,25,-3,85
477,2020,1,30,5,46,-2,75
478,2020,1,30,8,25,0,90
479,2020,1,30,8,46,-3,75
480,2020,1,31,11,25,5,65
481,2020,1,31,11,46,-1,75
482,2020,1,31,14,25,7,60
483,2020,1,31,14,46,3,50
484,2020,1,31,17,25,4,65
485,2020,1,31,17,46,4,45
486,2020,1,31,20,25,2,65
487,2020,1,31,20,46,1,55
488,2020,1,31,23,25,-1,70
489,2020,1,31,23,46,-1,70
490,2020,1,31,2,25,-2,75
491,2020,1,31,2,46,-1,75
492,2020,1,31,5,25,-3,80
493,2020,1,31,5,46,-1,80
494,2020,1,31,8,25,-1,75
495,2020,1,31,8,46,-1,75
496,2020,2,1,11,25,3,50
497,2020,2,1,11,46,-1,70
498,2020,2,1,14,25,4,45
499,2020,2,1,14,46,2,50
500,2020,2,1,17,25,2,60
501,2020,2,1,17,46,2,45
502,2020,2,1,20,25,-1,75
503,2020,2,1,20,46,-1,50
504,2020,2,1,23,25,-1,85
505,2020,2,1,23,46,-3,65
506,2020,2,1,2,25,-2,80
507,2020,2,1,2,46,-3,70
508,2020,2,1,5,25,0,70
509,2020,2,1,5,46,-5,75
510,2020,2,1,8,25,-1,70
511,2020,2,1,8,46,-6,75
512,2020,2,2,11,25,2,50
513,2020,2,2,11,46,-3,60
514,2020,2,2,14,25,2,45
515,2020,2,2,14,46,3,45
516,2020,2,2,17,25,-1,50
517,2020,2,2,17,46,4,50
518,2020,2,2,20,25,-3,65
519,2020,2,2,20,46,2,65
520,2020,2,2,23,25,-4,65
521,2020,2,2,23,46,0,70
522,2020,2,2,2,25,-5,75
523,2020,2,2,2,46,-3,55
524,2020,2,2,5,25,-5,80
525,2020,2,2,5,46,-6,55
526,2020,2,2,8,25,-3,65
527,2020,2,2,8,46,-8,55
528,2020,2,3,11,25,3,50
529,2020,2,3,11,46,-7,50
530,2020,2,3,14,25,5,50
531,2020,2,3,14,46,-5,40
532,2020,2,3,17,25,2,65
533,2020,2,3,17,46,-4,40
534,2020,2,3,20,25,1,75
535,2020,2,3,20,46,-5,45
536,2020,2,3,23,25,-2,65
537,2020,2,3,23,46,-6,55
538,2020,2,3,2,25,-7,60
539,2020,2,3,2,46,-7,55
540,2020,2,3,5,25,-8,60
541,2020,2,3,5,46,-8,60
542,2020,2,3,8,25,-7,55
543,2020,2,3,8,46,-9,65
544,2020,2,4,11,25,-5,40
545,2020,2,4,11,46,-8,50
546,2020,2,4,14,25,-4,40
547,2020,2,4,14,46,-4,25
548,2020,2,4,17,25,-5,45
549,2020,2,4,17,46,-2,20
550,2020,2,4,20,25,-6,55
551,2020,2,4,20,46,-3,45
552,2020,2,4,23,25,-7,50
553,2020,2,4,23,46,-4,65
554,2020,2,4,2,25,-8,55
555,2020,2,4,2,46,-5,65
556,2020,2,4,5,25,-9,60
557,2020,2,4,5,46,-6,75
558,2020,2,4,8,25,-8,50
559,2020,2,4,8,46,-7,70
560,2020,2,5,11,25,-3,25
561,2020,2,5,11,46,-4,65
562,2020,2,5,14,25,-1,25
563,2020,2,5,14,46,1,40
564,2020,2,5,17,25,-4,45
565,2020,2,5,17,46,3,55
566,2020,2,5,20,25,-6,65
567,2020,2,5,20,46,1,65
568,2020,2,5,23,25,-6,65
569,2020,2,5,23,46,0,75
570,2020,2,5,2,25,-6,75
571,2020,2,5,2,46,0,80
572,2020,2,5,5,25,-7,75
573,2020,2,5,5,46,0,80
574,2020,2,5,8,25,-4,60
575,2020,2,5,8,46,0,85
576,2020,2,6,11,25,1,45
577,2020,2,6,11,46,0,85
578,2020,2,6,14,25,3,55
579,2020,2,6,14,46,4,50
580,2020,2,6,17,25,1,65
581,2020,2,6,17,46,4,40
582,2020,2,6,20,25,-1,75
583,2020,2,6,20,46,2,50
584,2020,2,6,23,25,-1,80
585,2020,2,6,23,46,0,60
586,2020,2,6,2,25,0,80
587,2020,2,6,2,46,-2,65
588,2020,2,6,5,25,-1,85
589,2020,2,6,5,46,-4,75
590,2020,2,6,8,25,-1,85
591,2020,2,6,8,46,-5,85
592,2020,2,7,11,25,3,55
593,2020,2,7,11,46,-2,70
594,2020,2,7,14,25,4,40
595,2020,2,7,14,46,4,35
596,2020,2,7,17,25,1,45
597,2020,2,7,17,46,5,40
598,2020,2,7,20,25,-1,55
599,2020,2,7,20,46,2,60
600,2020,2,7,23,25,-2,65
601,2020,2,7,23,46,0,75
602,2020,2,7,2,25,-4,70
603,2020,2,7,2,46,0,80
604,2020,2,7,5,25,-5,75
605,2020,2,7,5,46,1,80
606,2020,2,7,8,25,-3,60
607,2020,2,7,8,46,2,85
608,2020,2,8,11,25,3,35
609,2020,2,8,11,46,3,90
610,2020,2,8,14,25,4,45
611,2020,2,8,14,46,8,60
612,2020,2,8,17,25,2,60
613,2020,2,8,17,46,8,45
614,2020,2,8,20,25,-1,75
615,2020,2,8,20,46,5,65
616,2020,2,8,23,25,1,75
617,2020,2,8,23,46,1,80
618,2020,2,8,2,25,2,80
619,2020,2,8,2,46,-1,85
620,2020,2,8,5,25,2,90
621,2020,2,8,5,46,-1,80
622,2020,2,8,8,25,2,90
623,2020,2,8,8,46,-2,75
624,2020,2,9,11,25,7,55
625,2020,2,9,11,46,2,60
626,2020,2,9,14,25,8,40
627,2020,2,9,14,46,10,40
628,2020,2,9,17,25,5,60
629,2020,2,9,17,46,13,30
630,2020,2,9,20,25,1,70
631,2020,2,9,20,46,8,55
632,2020,2,9,23,25,-1,85
633,2020,2,9,23,46,5,70
634,2020,2,9,2,25,-1,75
635,2020,2,9,2,46,5,80
636,2020,2,9,5,25,-1,75
637,2020,2,9,5,46,5,80
638,2020,2,9,8,25,2,55
639,2020,2,9,8,46,5,80
640,2020,2,10,11,25,10,40
641,2020,2,10,11,46,4,90
642,2020,2,10,14,25,13,25
643,2020,2,10,14,46,6,90
644,2020,2,10,17,25,8,50
645,2020,2,10,17,46,7,90
646,2020,2,10,20,25,5,65
647,2020,2,10,20,46,8,90
648,2020,2,10,23,25,5,75
649,2020,2,10,23,46,8,90
650,2020,2,10,2,25,5,80
651,2020,2,10,2,46,7,90
652,2020,2,10,5,25,5,85
653,2020,2,10,5,46,6,90
654,2020,2,10,8,25,4,90
655,2020,2,10,8,46,6,90
656,2020,2,11,11,25,6,90
657,2020,2,11,11,46,5,90
658,2020,2,11,14,25,7,90
659,2020,2,11,14,46,8,80
660,2020,2,11,17,25,8,90
661,2020,2,11,17,46,10,70
662,2020,2,11,20,25,7,90
663,2020,2,11,20,46,7,75
664,2020,2,11,23,25,6,90
665,2020,2,11,23,46,5,80
666,2020,2,11,2,25,5,90
667,2020,2,11,2,46,4,90
668,2020,2,11,5,25,2,90
669,2020,2,11,5,46,4,90
670,2020,2,11,8,25,3,95
671,2020,2,11,8,46,5,85
672,2020,2,12,11,25,9,80
673,2020,2,12,11,46,5,85
674,2020,2,12,14,25,10,75
675,2020,2,12,14,46,6,80
676,2020,2,12,17,25,8,75
677,2020,2,12,17,46,11,65
678,2020,2,12,20,25,5,80
679,2020,2,12,20,46,9,75
680,2020,2,12,23,25,3,90
681,2020,2,12,23,46,5,80
682,2020,2,12,2,25,3,90
683,2020,2,12,2,46,4,90
684,2020,2,12,5,25,3,90
685,2020,2,12,5,46,5,85
686,2020,2,12,8,25,4,90
687,2020,2,12,8,46,6,85
688,2020,2,13,11,25,8,80
689,2020,2,13,11,46,7,75
690,2020,2,13,14,25,11,70
691,2020,2,13,14,46,13,60
692,2020,2,13,17,25,9,75
693,2020,2,13,17,46,15,50
694,2020,2,13,20,25,5,80
695,2020,2,13,20,46,12,65
696,2020,2,13,23,25,4,85
697,2020,2,13,23,46,8,75
698,2020,2,13,2,25,4,85
699,2020,2,13,2,46,6,85
700,2020,2,13,5,25,6,85
701,2020,2,13,5,46,4,90
702,2020,2,13,8,25,8,80
703,2020,2,13,8,46,2,80
704,2020,2,14,11,25,13,60
705,2020,2,14,11,46,0,85
706,2020,2,14,14,25,15,50
707,2020,2,14,14,46,0,65
708,2020,2,14,17,25,12,75
709,2020,2,14,17,46,0,60
710,2020,2,14,20,25,8,80
711,2020,2,14,20,46,-1,65
712,2020,2,14,23,25,6,90
713,2020,2,14,23,46,-1,60
714,2020,2,14,2,25,4,90
715,2020,2,14,2,46,-2,65
716,2020,2,14,5,25,2,85
717,2020,2,14,5,46,-2,60
718,2020,2,14,8,25,0,70
719,2020,2,14,8,46,-3,60
720,2020,2,15,11,25,0,65
721,2020,2,15,11,46,-4,65
722,2020,2,15,14,25,0,60
723,2020,2,15,14,46,-2,65
724,2020,2,15,17,25,-1,65
725,2020,2,15,17,46,-3,60
726,2020,2,15,20,25,-1,60
727,2020,2,15,20,46,-4,55
728,2020,2,15,23,25,-2,65
729,2020,2,15,23,46,-4,60
730,2020,2,15,2,25,-2,65
731,2020,2,15,2,46,-4,60
732,2020,2,15,5,25,-3,60
733,2020,2,15,5,46,-5,65
734,2020,2,15,8,25,-3,65
735,2020,2,15,8,46,-6,70
736,2020,2,16,11,25,-3,60
737,2020,2,16,11,46,-4,60
738,2020,2,16,14,25,-3,60
739,2020,2,16,14,46,0,45
740,2020,2,16,17,25,-4,60
741,2020,2,16,17,46,2,45
742,2020,2,16,20,25,-4,60
743,2020,2,16,20,46,0,55
744,2020,2,16,23,25,-4,65
745,2020,2,16,23,46,-2,70
746,2020,2,16,2,25,-5,65
747,2020,2,16,2,46,-3,80
748,2020,2,16,5,25,-5,60
749,2020,2,16,5,46,-1,85
750,2020,2,16,8,25,-3,55
751,2020,2,16,8,46,-1,85
752,2020,2,17,11,25,1,40
753,2020,2,17,11,46,1,75
754,2020,2,17,14,25,2,40
755,2020,2,17,14,46,8,55
756,2020,2,17,17,25,0,60
757,2020,2,17,17,46,9,60
758,2020,2,17,20,25,-1,70
759,2020,2,17,20,46,6,70
760,2020,2,17,23,25,-2,80
761,2020,2,17,23,46,2,80
762,2020,2,17,2,25,-1,80
763,2020,2,17,2,46,1,85
764,2020,2,17,5,25,-1,85
765,2020,2,17,5,46,0,90
766,2020,2,17,8,25,1,80
767,2020,2,17,8,46,-1,90
768,2020,2,18,11,25,8,60
769,2020,2,18,11,46,1,95
770,2020,2,18,14,25,9,55
771,2020,2,18,14,46,8,70
772,2020,2,18,17,25,6,70
773,2020,2,18,17,46,10,55
774,2020,2,18,20,25,3,80
775,2020,2,18,20,46,6,70
776,2020,2,18,23,25,2,85
777,2020,2,18,23,46,3,80
778,2020,2,18,2,25,1,85
779,2020,2,18,2,46,1,85
780,2020,2,18,5,25,0,95
781,2020,2,18,5,46,1,85
782,2020,2,18,8,25,1,95
783,2020,2,18,8,46,0,85
784,2020,2,19,11,25,9,65
785,2020,2,19,11,46,3,80
786,2020,2,19,14,25,10,50
787,2020,2,19,14,46,10,50
788,2020,2,19,17,25,6,75
789,2020,2,19,17,46,12,45
790,2020,2,19,20,25,3,80
791,2020,2,19,20,46,10,60
792,2020,2,19,23,25,1,90
793,2020,2,19,23,46,7,75
794,2020,2,19,2,25,1,90
795,2020,2,19,2,46,7,80
796,2020,2,19,5,25,1,85
797,2020,2,19,5,46,7,80
798,2020,2,19,8,25,3,85
799,2020,2,19,8,46,4,80
800,2020,2,20,11,25,9,55
801,2020,2,20,11,46,5,75
802,2020,2,20,14,25,11,50
803,2020,2,20,14,46,9,40
