지점,일시,기온(°C),풍향(deg),풍속(m/s),강수량(mm),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(hr)
616,2017-01-02 09:00,6,193.5,1.4,0,,,91.2,0,0
616,2017-01-02 10:00,7.2,196.7,1.7,0,,,85.8,0,0
616,2017-01-02 11:00,8.3,233.1,1.5,0,,,85.3,0,0
616,2017-01-02 12:00,9.5,231.9,2.1,0,,,83.5,0,0
616,2017-01-02 13:00,9.6,319.2,3.1,0,,,79.7,0,0
616,2017-01-02 14:00,9.6,275.2,2.6,0,,,72.2,0,0
616,2017-01-02 15:00,9.9,264.4,2.8,0,,,67.4,0,0
616,2017-01-02 16:00,8.7,241.2,1.8,0,,,75.5,0,0
616,2017-01-02 17:00,7.6,230.8,1,0,,,81.1,0,0
616,2017-01-02 18:00,6.6,208.8,.7,0,,,87.1,0,0
616,2017-01-02 19:00,6.6,247.2,1.3,0,,,88.2,0,0
616,2017-01-02 20:00,6,241.9,1.1,0,,,89.2,0,0
616,2017-01-02 21:00,5.2,235.2,1.1,0,,,87.9,0,0
616,2017-01-02 22:00,4.4,248.3,1,0,,,89.7,0,0
616,2017-01-02 23:00,3.5,0,.3,0,,,93.2,0,0
616,2017-01-03 00:00,1.8,321,.5,0,,,93.4,0,0
616,2017-01-03 01:00,2.1,0,.4,0,,,93.4,0,0
616,2017-01-03 02:00,1.4,306.9,1.4,0,,,93.4,0,0
616,2017-01-03 03:00,-.2,295.3,.8,0,,,91.5,0,0
616,2017-01-03 04:00,-.1,0,.2,0,,,91.9,0,0
616,2017-01-03 05:00,-.4,230.2,.9,0,,,93.3,0,0
616,2017-01-03 06:00,-.9,145.4,.9,0,,,93.4,0,0
616,2017-01-03 07:00,-1.8,0,.3,0,,,93.4,0,0
616,2017-01-03 08:00,-1.2,0,.1,0,,,93.4,0,0
616,2017-01-03 09:00,-.3,142.4,.8,0,,,93.4,0,0
616,2017-01-03 10:00,2.8,188.4,1.2,0,,,85.4,0,0
616,2017-01-03 11:00,5.2,168.8,1.5,0,,,71.9,0,0
616,2017-01-03 12:00,6.6,232.7,1.7,0,,,67.7,0,0
616,2017-01-03 13:00,7.5,233.5,2.2,0,,,63.6,0,0
616,2017-01-03 14:00,8,226.8,2,0,,,63.1,0,0
616,2017-01-03 15:00,8.1,197.1,2.1,0,,,64.9,0,0
616,2017-01-03 16:00,7.1,299.4,1.5,0,,,60.1,0,0
616,2017-01-03 17:00,6.1,232.6,.5,0,,,64.5,0,0
616,2017-01-03 18:00,3,238.3,.7,0,,,77.9,0,0
616,2017-01-03 19:00,2.3,199,.9,0,,,84.7,0,0
616,2017-01-03 20:00,2.4,189.5,1.5,0,,,83.8,0,0
616,2017-01-03 21:00,2.1,187.9,1.3,0,,,84.1,0,0
616,2017-01-03 22:00,.4,180.1,.8,0,,,91.5,0,0
616,2017-01-03 23:00,.8,171.9,.5,0,,,87.1,0,0
616,2017-01-04 00:00,-.2,0,0,0,,,90.8,0,0
616,2017-01-04 01:00,2.6,192.1,1.6,0,,,93.4,0,0
616,2017-01-04 02:00,3,182.3,1.5,0,,,90.2,0,0
616,2017-01-04 03:00,3.9,177.7,1.3,0,,,89.7,0,0
616,2017-01-04 04:00,4.5,194,1.5,0,,,89.8,0,0
616,2017-01-04 05:00,4.1,187.5,1.6,0,,,93.3,0,0
616,2017-01-04 06:00,3.9,198.7,2.1,0,,,93.4,0,0
616,2017-01-04 07:00,3.1,220.4,.6,0,,,93.4,0,0
616,2017-01-04 08:00,2,0,.2,0,,,93.4,0,0
616,2017-01-04 09:00,2.2,0,0,0,,,93.4,0,0
616,2017-01-04 10:00,4.9,0,0,0,,,93.4,0,0
616,2017-01-04 11:00,6.1,354.7,1.4,0,,,93.4,0,0
616,2017-01-04 12:00,7.4,339.2,1.5,0,,,76.6,0,0
616,2017-01-04 13:00,8.5,315.6,1.7,0,,,62.9,0,0
616,2017-01-04 14:00,9.3,288.8,1.7,0,,,44.2,0,0
616,2017-01-04 15:00,9.1,310.1,2.9,0,,,38.7,0,0
616,2017-01-04 16:00,7.7,311.5,1.9,0,,,30.9,0,0
616,2017-01-04 17:00,6.1,282.6,1.1,0,,,47.2,0,0
616,2017-01-04 18:00,4.3,327.9,1.1,0,,,49.6,0,0
616,2017-01-04 19:00,2,0,.4,0,,,66.8,0,0
616,2017-01-04 20:00,1.9,0,.3,0,,,68.3,0,0
616,2017-01-04 21:00,2.9,290.3,1.3,0,,,64.1,0,0
616,2017-01-04 22:00,1.2,0,.4,0,,,73.4,0,0
616,2017-01-04 23:00,.6,0,.4,0,,,74.6,0,0
616,2017-01-05 00:00,.6,0,.1,0,,,71.3,0,0
616,2017-01-05 01:00,.4,243,.7,0,,,75.5,0,0
616,2017-01-05 02:00,-.2,0,0,0,,,78.8,0,0
616,2017-01-05 03:00,-.4,0,0,0,,,80.1,0,0
616,2017-01-05 04:00,-.6,0,.4,0,,,81.6,0,0
616,2017-01-05 05:00,-.3,0,.1,0,,,81.6,0,0
616,2017-01-05 06:00,-.7,0,.2,0,,,86,0,0
616,2017-01-05 07:00,-1,0,.1,0,,,87.1,0,0
616,2017-01-05 08:00,-.6,0,.4,0,,,89.5,0,0
616,2017-01-05 09:00,.1,0,0,0,,,89.9,0,0
616,2017-01-05 10:00,1.9,60.8,.5,0,,,82.1,0,0
616,2017-01-05 11:00,3.7,66.2,.9,0,,,73.5,0,0
616,2017-01-05 12:00,5,76.6,2,0,,,63.1,0,0
616,2017-01-05 13:00,6,,,0,,,59.2,0,0
616,2017-01-05 14:00,7,,,0,,,56.4,0,0
616,2017-01-05 15:00,7.3,75.2,1.6,0,,,55.1,0,0
616,2017-01-05 16:00,7.4,76.9,1.3,0,,,56.1,0,0
616,2017-01-05 17:00,7.2,97.7,1.5,0,,,59.4,0,0
616,2017-01-05 18:00,6.7,97.8,1,0,,,63.4,0,0
616,2017-01-05 19:00,6.4,90.5,1.2,0,,,68.1,0,0
616,2017-01-05 20:00,6.4,87.6,1.7,0,,,69.4,0,0
616,2017-01-05 21:00,6.5,98.2,1.8,0,,,69,0,0
616,2017-01-05 22:00,6.6,100.7,2.1,0,,,65.1,0,0
616,2017-01-05 23:00,6.2,104,2.3,0,,,66.7,0,0
616,2017-01-06 00:00,5.7,103.4,1.4,0,,,68.6,0,0
616,2017-01-06 01:00,5.2,108.8,1,0,,,70.7,0,0
616,2017-01-06 02:00,5.4,98.1,1.4,0,,,68.4,0,0
616,2017-01-06 03:00,5.3,103.6,1.8,0,,,68.9,0,0
616,2017-01-06 04:00,4.9,98.2,1.3,0,,,71,0,0
616,2017-01-06 05:00,4.5,103.5,1.5,0,,,72.6,0,0
616,2017-01-06 06:00,3.9,97.9,.9,0,,,75.1,0,0
616,2017-01-06 07:00,3.3,0,.4,0,,,78,0,0
616,2017-01-06 08:00,3.3,0,.4,0,,,82,0,0
616,2017-01-06 09:00,4.2,93.1,1.6,0,,,77,0,0
616,2017-01-06 10:00,5.1,93.9,1.3,0,,,74.7,0,0
616,2017-01-06 11:00,6.6,94.3,1.1,0,,,67.2,0,0
616,2017-01-06 12:00,7.7,83.8,.8,0,,,62.8,0,0
616,2017-01-06 13:00,8.9,58.8,.8,0,,,58.8,0,0
616,2017-01-06 14:00,9.6,39.5,.7,0,,,57.1,0,0
616,2017-01-06 15:00,9.4,351.7,2,0,,,57.1,0,0
616,2017-01-06 16:00,9.2,334.3,1.5,0,,,60.5,0,0
616,2017-01-06 17:00,7.7,358.6,1.8,0,,,66,0,0
616,2017-01-06 18:00,5.3,326.8,1.1,0,,,77.6,0,0
616,2017-01-06 19:00,3.9,0,.4,0,,,87.1,0,0
616,2017-01-06 20:00,3.1,222.8,.5,0,,,88.8,0,0
616,2017-01-06 21:00,2.4,0,.4,0,,,89.9,0,0
616,2017-01-06 22:00,.9,0,0,0,,,93.4,0,0
616,2017-01-06 23:00,.9,145,.7,0,,,93.4,0,0
616,2017-01-07 00:00,.2,131.1,.8,0,,,93.4,0,0
616,2017-01-07 01:00,.1,0,.2,0,,,93.4,0,0
616,2017-01-07 02:00,.1,0,.1,0,,,93.4,0,0
616,2017-01-07 03:00,-.5,0,0,0,,,93.4,0,0
616,2017-01-07 04:00,-.6,0,.2,0,,,93.4,0,0
616,2017-01-07 05:00,-1.5,0,0,0,,,93.4,0,0
616,2017-01-07 06:00,-1.6,0,.1,0,,,93.4,0,0
616,2017-01-07 07:00,-1.4,0,.2,0,,,93.4,0,0
616,2017-01-07 08:00,-1.6,0,0,0,,,93.4,0,0
616,2017-01-07 09:00,-.4,0,.1,0,,,93.4,0,0
616,2017-01-07 10:00,2.1,96.7,.7,0,,,93.4,0,0
616,2017-01-07 11:00,4.8,49.4,1.2,0,,,93.4,0,0
616,2017-01-07 12:00,6.7,37.2,.8,0,,,73.9,0,0
616,2017-01-07 13:00,8.4,68.2,.8,0,,,64.8,0,0
616,2017-01-07 14:00,9.2,35.4,1.6,0,,,66,0,0
616,2017-01-07 15:00,8.2,348,2.5,0,,,66.3,0,0
616,2017-01-07 16:00,8.4,359.1,2,0,,,67.3,0,0
616,2017-01-07 17:00,6.4,13.9,1.3,0,,,74.3,0,0
616,2017-01-07 18:00,5,0,.3,0,,,81.4,0,0
616,2017-01-07 19:00,5,8.6,1.2,0,,,85.5,0,0
616,2017-01-07 20:00,3.8,0,.3,0,,,89.1,0,0
616,2017-01-07 21:00,3.4,0,.3,0,,,92.5,0,0
616,2017-01-07 22:00,2.3,0,0,0,,,93.4,0,0
616,2017-01-07 23:00,2.3,0,.1,0,,,93.4,0,0
616,2017-01-08 00:00,2.6,0,0,0,,,93.4,0,0
616,2017-01-08 01:00,3.1,0,.4,0,,,93.2,0,0
616,2017-01-08 02:00,3.9,71,.8,0,,,83,0,0
616,2017-01-08 03:00,3.9,110.7,.7,0,,,81.3,0,0
616,2017-01-08 04:00,3.9,99.5,.5,0,,,80.3,0,0
616,2017-01-08 05:00,3.6,100.8,1,0,,,81.2,0,0
616,2017-01-08 06:00,3.7,87.9,.9,0,,,79.7,0,0
616,2017-01-08 07:00,3.4,87,.6,0,,,80.1,0,0
616,2017-01-08 08:00,4,95,1.3,0,,,78.6,0,0
616,2017-01-08 09:00,4.8,85.6,.8,0,,,74.7,0,0
616,2017-01-08 10:00,6.2,92.3,1,0,,,69.7,0,0
616,2017-01-08 11:00,8.1,89.8,1.1,0,,,64.8,0,0
616,2017-01-08 12:00,9,56.3,1.6,0,,,62.1,0,0
616,2017-01-08 13:00,10.3,339.7,1.6,0,,,63.1,0,0
616,2017-01-08 14:00,10.3,336.3,1.3,0,,,60.8,0,0
616,2017-01-08 15:00,9.6,314.1,1.9,0,,,64.4,0,0
616,2017-01-08 16:00,8.7,312.3,1.8,0,,,67.6,0,0
616,2017-01-08 17:00,7.8,320.5,1.2,0,,,74.3,0,0
616,2017-01-08 18:00,6.6,314.4,1.9,0,,,83.5,0,0
616,2017-01-08 19:00,6.1,322.8,2.5,0,,,85.4,0,0
616,2017-01-08 20:00,5.9,314.1,3.1,0,,,82.7,0,0
616,2017-01-08 21:00,5.7,311,1.8,0,,,84.7,0,0
616,2017-01-08 22:00,5.7,317,2.5,0,,,82.4,0,0
616,2017-01-08 23:00,5.5,319.6,1.6,0,,,84.7,0,0
616,2017-01-09 00:00,5.3,322.6,2.1,0,,,84.5,0,0
616,2017-01-09 01:00,5.1,294.5,2.1,0,,,80,0,0
616,2017-01-09 02:00,4.5,261.9,2.4,0,,,78.6,0,0
616,2017-01-09 03:00,4.2,272.4,1.8,0,,,81.1,0,0
616,2017-01-09 04:00,4.1,271,1.5,0,,,81.3,0,0
616,2017-01-09 05:00,4,256.8,2,0,,,79.4,0,0
616,2017-01-09 06:00,4.1,283.9,.9,0,,,77.2,0,0
616,2017-01-09 07:00,4,313.9,4.2,0,,,82.5,0,0
616,2017-01-09 08:00,3.1,316.7,4.5,0,,,79.8,0,0
616,2017-01-09 09:00,3.1,334.5,2.4,0,,,79.4,0,0
616,2017-01-09 10:00,2.9,313.9,4.2,0,,,76,0,0
616,2017-01-09 11:00,3.7,317,3,0,,,73.4,0,0
616,2017-01-09 12:00,4.2,316.3,3.4,0,,,71.2,0,0
616,2017-01-09 13:00,5,254.6,2.3,0,,,60.9,0,0
616,2017-01-09 14:00,4.7,314.1,3.6,0,,,60.5,0,0
616,2017-01-09 15:00,4.2,315.3,3.9,0,,,62,0,0
616,2017-01-09 16:00,3.8,318.8,2.8,0,,,58,0,0
616,2017-01-09 17:00,2.5,314.6,3.2,0,,,60.9,0,0
616,2017-01-09 18:00,1.1,315.3,1,0,,,60.4,0,0
616,2017-01-09 19:00,.5,325,1.1,0,,,58.9,0,0
616,2017-01-09 20:00,-1,218.4,.6,0,,,66.9,0,0
616,2017-01-09 21:00,-1.2,208.2,1.1,0,,,65.6,0,0
616,2017-01-09 22:00,-2.2,300.1,.6,0,,,70.4,0,0
616,2017-01-09 23:00,-1.6,299,.8,0,,,71.5,0,0
616,2017-01-10 00:00,-2.7,0,.1,0,,,81.9,0,0
616,2017-01-10 01:00,-3.3,0,.1,0,,,80,0,0
616,2017-01-10 02:00,-2.6,306.3,.6,0,,,74.4,0,0
616,2017-01-10 03:00,-3.2,312.5,1.1,0,,,81,0,0
616,2017-01-10 04:00,-2.3,0,.2,0,,,74,0,0
616,2017-01-10 05:00,-1.6,315.1,1.1,0,,,72.7,0,0
616,2017-01-10 06:00,-1.8,316.9,1.1,0,,,72.6,0,0
616,2017-01-10 07:00,-2.8,302.4,.6,0,,,78.1,0,0
616,2017-01-10 08:00,-2.4,317.9,1.2,0,,,69.8,0,0
616,2017-01-10 09:00,-1,314,1.3,0,,,64.7,0,0
616,2017-01-10 10:00,1,330.7,1.2,0,,,58.8,0,0
616,2017-01-10 11:00,1.9,308.7,2.5,0,,,56.1,0,0
616,2017-01-10 12:00,1.7,321.9,2.1,0,,,61.8,0,0
616,2017-01-10 13:00,-.5,313.6,1.7,0,,,93.4,0,0
616,2017-01-10 14:00,.1,305.4,1.7,.5,,,93.4,0,0
616,2017-01-10 15:00,.6,319.4,3.4,.5,,,76.4,0,0
616,2017-01-10 16:00,.2,317.7,3.6,0,,,63.3,0,0
616,2017-01-10 17:00,-.2,316.3,2.1,0,,,58.2,0,0
616,2017-01-10 18:00,-1.3,279.6,1.4,0,,,60.4,0,0
616,2017-01-10 19:00,-1.8,318.6,3,0,,,63.9,0,0
616,2017-01-10 20:00,-2.5,315.7,3.2,0,,,54.5,0,0
616,2017-01-10 21:00,-3,313.9,3.4,0,,,57.5,0,0
616,2017-01-10 22:00,-3.5,320.4,2.6,0,,,60.7,0,0
616,2017-01-10 23:00,-4,320.1,3.2,0,,,56.4,0,0
616,2017-01-11 00:00,-4,315.8,4.6,0,,,56.5,0,0
616,2017-01-11 01:00,-4.5,317.9,2.6,0,,,54.1,0,0
616,2017-01-11 02:00,-4.7,314.7,3.2,0,,,50.3,0,0
616,2017-01-11 03:00,-4.8,320.5,2.7,0,,,51.7,0,0
616,2017-01-11 04:00,-5.6,321.6,2.1,0,,,50,0,0
616,2017-01-11 05:00,-6.5,310.3,.7,0,,,53.5,0,0
616,2017-01-11 06:00,-6.7,266.4,.8,0,,,55.9,0,0
616,2017-01-11 07:00,-7.7,168,.7,0,,,59.1,0,0
616,2017-01-11 08:00,-8,162.2,1.3,0,,,60.6,0,0
616,2017-01-11 09:00,-5.4,172.2,1,0,,,53.3,0,0
616,2017-01-11 10:00,-3.1,181.6,1.3,0,,,45.3,0,0
616,2017-01-11 11:00,-1.4,173.2,1.2,0,,,46,0,0
616,2017-01-11 12:00,-.3,181.3,1.5,0,,,49.3,0,0
616,2017-01-11 13:00,-1,190.1,1.1,0,,,67.8,0,0
616,2017-01-11 14:00,0,193,2.5,0,,,64.2,0,0
616,2017-01-11 15:00,.3,201.6,2.1,0,,,76.5,0,0
616,2017-01-11 16:00,.7,225.3,1.8,0,,,81.2,0,0
616,2017-01-11 17:00,0,204.3,1.2,0,,,80.2,0,0
616,2017-01-11 18:00,-1.1,200.6,1.2,0,,,85.8,0,0
616,2017-01-11 19:00,-2.4,211.6,.5,0,,,91.9,0,0
616,2017-01-11 20:00,-2.5,215.9,1.2,0,,,90.8,0,0
616,2017-01-11 21:00,-2.5,199.5,2.2,0,,,92,0,0
616,2017-01-11 22:00,-2.5,190.2,2.4,0,,,92.4,0,0
616,2017-01-11 23:00,-1.9,181.1,1.8,0,,,83.8,0,0
616,2017-01-12 00:00,-.8,201.2,1,0,,,77,0,0
616,2017-01-12 01:00,-.6,198,2.9,0,,,75.4,0,0
616,2017-01-12 02:00,.6,208.7,2.2,0,,,69.2,0,0
616,2017-01-12 03:00,1,212.4,1.7,0,,,68.5,0,0
616,2017-01-12 04:00,2.3,234.5,2.6,0,,,60.7,0,0
616,2017-01-12 05:00,2.3,341.5,1.8,0,,,78.2,0,0
616,2017-01-12 06:00,.6,0,0,0,,,87.5,0,0
616,2017-01-12 07:00,-.4,0,.4,0,,,93.4,0,0
616,2017-01-12 08:00,-1,0,.1,0,,,93.4,0,0
616,2017-01-12 09:00,.4,309.4,1,0,,,93.4,0,0
616,2017-01-12 10:00,.1,193.5,1.2,.5,,,93.4,0,0
616,2017-01-12 11:00,1.7,226.7,2.1,0,,,93.4,0,0
616,2017-01-12 12:00,1.4,352.4,4.1,0,,,68.8,0,0
616,2017-01-12 13:00,.5,357,3.4,0,,,60.8,0,0
616,2017-01-12 14:00,1,313.7,2.6,0,,,63.3,0,0
616,2017-01-12 15:00,.8,325,3.2,0,,,60.4,0,0
616,2017-01-12 16:00,.8,324.6,3.1,0,,,54,0,0
616,2017-01-12 17:00,-.2,320,2.7,0,,,51.7,0,0
616,2017-01-12 18:00,-1.2,319.4,2.9,0,,,48.9,0,0
616,2017-01-12 19:00,-1.8,325.7,1.5,0,,,51.6,0,0
616,2017-01-12 20:00,-1.9,316.8,3.3,0,,,50.9,0,0
616,2017-01-12 21:00,-2.5,336.5,1.7,0,,,55.7,0,0
616,2017-01-12 22:00,-2.6,318.6,2.8,0,,,54.8,0,0
616,2017-01-12 23:00,-3.3,317.6,2,0,,,58.1,0,0
616,2017-01-13 00:00,-3.9,306.6,1,0,,,63.8,0,0
616,2017-01-13 01:00,-5.4,0,0,0,,,72.8,0,0
616,2017-01-13 02:00,-5.6,0,.2,0,,,72.2,0,0
616,2017-01-13 03:00,-5.8,0,.3,0,,,69.4,0,0
616,2017-01-13 04:00,-6.8,0,.4,0,,,74.8,0,0
616,2017-01-13 05:00,-6.5,0,.2,0,,,78.6,0,0
616,2017-01-13 06:00,-5.8,0,.1,0,,,76.3,0,0
616,2017-01-13 07:00,-6.5,0,.4,0,,,74.6,0,0
616,2017-01-13 08:00,-5.4,0,.4,0,,,64.2,0,0
616,2017-01-13 09:00,-4.5,67.8,.9,0,,,67.7,0,0
616,2017-01-13 10:00,-5.1,61.5,1.1,0,,,80.1,0,0
616,2017-01-13 11:00,-5.1,354.3,2.7,0,,,87.4,0,0
616,2017-01-13 12:00,-4.1,354.3,2.8,.5,,,84,0,0
616,2017-01-13 13:00,-3.2,2.8,2.9,0,,,74.4,0,0
616,2017-01-13 14:00,-3.1,301.8,1.2,0,,,78,0,0
616,2017-01-13 15:00,-2.6,318,3.5,0,,,78.9,0,0
616,2017-01-13 16:00,-2.6,314.5,3.3,0,,,72.2,0,0
616,2017-01-13 17:00,-2.4,306.4,2.9,0,,,63.8,0,0
616,2017-01-13 18:00,-2.9,317.7,3.5,0,,,64.2,0,0
616,2017-01-13 19:00,-3.1,316.1,4.3,0,,,65.5,0,0
616,2017-01-13 20:00,-3.3,315.9,4.2,0,,,62.6,0,0
616,2017-01-13 21:00,-4.2,329.4,3.9,0,,,65.5,0,0
616,2017-01-13 22:00,-4.4,315.5,4.2,0,,,66.3,0,0
616,2017-01-13 23:00,-4.6,322.7,2.6,0,,,67.8,0,0
616,2017-01-14 00:00,-4.7,327.9,2.6,0,,,65.8,0,0
616,2017-01-14 01:00,-4.6,336.2,3,0,,,64.7,0,0
616,2017-01-14 02:00,-5.4,330.3,1.8,0,,,66.3,0,0
616,2017-01-14 03:00,-5.2,315.3,5.7,0,,,60.6,0,0
616,2017-01-14 04:00,-5.5,316.1,4.4,0,,,63.9,0,0
616,2017-01-14 05:00,-5.9,316.8,4.2,0,,,57.7,0,0
616,2017-01-14 06:00,-5.8,314.6,4.7,0,,,58.3,0,0
616,2017-01-14 07:00,-5.7,317.4,5.1,0,,,63.1,0,0
616,2017-01-14 08:00,-6.6,312,4,0,,,53.8,0,0
616,2017-01-14 09:00,-6.5,323.4,3.8,0,,,54,0,0
616,2017-01-14 10:00,-5.7,350.5,4.6,0,,,54.2,0,0
616,2017-01-14 11:00,-5.3,334,5.1,0,,,40.4,0,0
616,2017-01-14 12:00,-5,331.6,4.1,0,,,40.6,0,0
616,2017-01-14 13:00,-5.4,313.7,5.8,0,,,41.2,0,0
616,2017-01-14 14:00,-4.7,317.4,5.8,0,,,40.7,0,0
616,2017-01-14 15:00,-4.7,315.3,5,0,,,44.1,0,0
616,2017-01-14 16:00,-4.4,317.2,5,0,,,41.8,0,0
616,2017-01-14 17:00,-4.9,317.6,6.4,0,,,43,0,0
616,2017-01-14 18:00,-5.7,319.1,4.8,0,,,47.3,0,0
616,2017-01-14 19:00,-6.2,326.8,4.2,0,,,50.3,0,0
616,2017-01-14 20:00,-6.6,334.2,3.9,0,,,46,0,0
616,2017-01-14 21:00,-6.9,317.8,3.5,0,,,46.9,0,0
616,2017-01-14 22:00,-6.9,342.9,3.6,0,,,40.6,0,0
616,2017-01-14 23:00,-7.4,341,1.6,0,,,43.2,0,0
616,2017-01-15 00:00,-7.9,319.3,1.7,0,,,47.7,0,0
616,2017-01-15 01:00,-7.9,344.1,1.8,0,,,48.6,0,0
616,2017-01-15 02:00,-9.3,321.3,.9,0,,,53.6,0,0
616,2017-01-15 03:00,-9.4,295.9,.7,0,,,60.1,0,0
616,2017-01-15 04:00,-9.6,241.6,.7,0,,,61.5,0,0
616,2017-01-15 05:00,-10.8,0,.4,0,,,66.2,0,0
616,2017-01-15 06:00,-10.5,0,.2,0,,,69,0,0
616,2017-01-15 07:00,-9.8,0,.4,0,,,68.5,0,0
616,2017-01-15 08:00,-11.3,0,.2,0,,,73.5,0,0
616,2017-01-15 09:00,-8.7,0,.3,0,,,68.2,0,0
616,2017-01-15 10:00,-6.1,10.9,.5,0,,,56.7,0,0
616,2017-01-15 11:00,-3.7,316.2,2.5,0,,,48.2,0,0
616,2017-01-15 12:00,-2.8,340.5,2.4,0,,,45.2,0,0
616,2017-01-15 13:00,-1.8,335.8,3.6,0,,,41.6,0,0
616,2017-01-15 14:00,-1.5,309.7,3,0,,,45.4,0,0
616,2017-01-15 15:00,-.9,307.9,2.3,0,,,47,0,0
616,2017-01-15 16:00,-1.4,314.8,2.9,0,,,44.5,0,0
616,2017-01-15 17:00,-2.3,317.4,2.1,0,,,49.8,0,0
616,2017-01-15 18:00,-3.8,218.8,.7,0,,,57.8,0,0
616,2017-01-15 19:00,-3.9,198.9,1.2,0,,,59.7,0,0
616,2017-01-15 20:00,-4.7,193.8,1.5,0,,,61.5,0,0
616,2017-01-15 21:00,-4.8,220,1.3,0,,,62.6,0,0
616,2017-01-15 22:00,-5.5,0,.4,0,,,67.1,0,0
616,2017-01-15 23:00,-4,261.2,1,0,,,65.1,0,0
616,2017-01-16 00:00,-4.6,0,.4,0,,,69.2,0,0
616,2017-01-16 01:00,-5.1,327.6,1.8,0,,,65.9,0,0
616,2017-01-16 02:00,-6.4,0,.1,0,,,72,0,0
616,2017-01-16 03:00,-6,332.8,1.4,0,,,63,0,0
616,2017-01-16 04:00,-7.1,0,.3,0,,,66.3,0,0
616,2017-01-16 05:00,-8.6,0,0,0,,,73.3,0,0
616,2017-01-16 06:00,-9.3,0,.2,0,,,75.4,0,0
616,2017-01-16 07:00,-9.7,0,0,0,,,76.1,0,0
616,2017-01-16 08:00,-10.2,0,.2,0,,,80.7,0,0
616,2017-01-16 09:00,-7.6,0,.1,0,,,73.5,0,0
616,2017-01-16 10:00,-3.8,60.1,1,0,,,55,0,0
616,2017-01-16 11:00,-2.2,59,1.5,0,,,46,0,0
616,2017-01-16 12:00,-.8,49.3,1.5,0,,,42.1,0,0
616,2017-01-16 13:00,.3,1.1,2.5,0,,,32.3,0,0
616,2017-01-16 14:00,.9,21.8,2.3,0,,,33.3,0,0
616,2017-01-16 15:00,1.9,340.9,2.2,0,,,32.7,0,0
616,2017-01-16 16:00,.6,346.4,1.5,0,,,34.2,0,0
616,2017-01-16 17:00,-.3,310.8,1.9,0,,,40.2,0,0
616,2017-01-16 18:00,-3.1,335.1,.8,0,,,51.6,0,0
616,2017-01-16 19:00,-4,0,0,0,,,58.6,0,0
616,2017-01-16 20:00,-4.4,0,.3,0,,,56,0,0
616,2017-01-16 21:00,-4.4,0,.4,0,,,54.8,0,0
616,2017-01-16 22:00,-5.4,166.1,.8,0,,,59,0,0
616,2017-01-16 23:00,-6.7,0,0,0,,,66.1,0,0
616,2017-01-17 00:00,-6.8,161.3,1.1,0,,,67.9,0,0
616,2017-01-17 01:00,-8,0,.1,0,,,72.1,,
616,2017-01-17 02:00,-8,0,.1,0,,,73.8,,
