,year,month,day,hour,forecast,temp,hum
783,2017,2,18,23,46,-7,70
784,2017,2,19,2,25,-2,55
785,2017,2,19,2,46,-5,60
786,2017,2,19,5,25,-1,45
787,2017,2,19,5,46,1,35
788,2017,2,19,8,25,-2,45
789,2017,2,19,8,46,5,35
790,2017,2,19,11,25,-3,55
791,2017,2,19,11,46,2,60
792,2017,2,19,14,25,-5,55
793,2017,2,19,14,46,-1,70
794,2017,2,19,17,25,-6,60
795,2017,2,19,17,46,-2,75
796,2017,2,19,20,25,-8,75
797,2017,2,19,20,46,-1,70
798,2017,2,19,23,25,-5,60
799,2017,2,19,23,46,-1,70
800,2017,2,20,2,25,1,35
801,2017,2,20,2,46,0,80
802,2017,2,20,5,25,4,35
803,2017,2,20,5,46,2,90
804,2017,2,20,8,25,1,60
805,2017,2,20,8,46,3,90
806,2017,2,20,11,25,-2,75
807,2017,2,20,11,46,3,90
808,2017,2,20,14,25,-2,75
809,2017,2,20,14,46,3,90
810,2017,2,20,17,25,-2,70
811,2017,2,20,17,46,1,80
812,2017,2,20,20,25,-1,70
813,2017,2,20,20,46,-1,80
814,2017,2,20,23,25,0,90
815,2017,2,20,23,46,-1,75
816,2017,2,21,2,25,2,95
817,2017,2,21,2,46,0,70
818,2017,2,21,5,25,2,90
819,2017,2,21,5,46,2,45
820,2017,2,21,8,25,3,95
821,2017,2,21,8,46,1,45
822,2017,2,21,11,25,2,90
823,2017,2,21,11,46,0,50
824,2017,2,21,14,25,0,80
825,2017,2,21,14,46,-2,60
826,2017,2,21,17,25,-1,75
827,2017,2,21,17,46,-3,60
828,2017,2,21,20,25,-1,75
829,2017,2,21,20,46,-5,65
830,2017,2,21,23,25,-1,60
831,2017,2,21,23,46,-6,65
832,2017,2,22,2,25,1,50
833,2017,2,22,2,46,-3,55
834,2017,2,22,5,25,1,45
835,2017,2,22,5,46,2,40
836,2017,2,22,8,25,0,50
837,2017,2,22,8,46,5,40
838,2017,2,22,11,25,-2,60
839,2017,2,22,11,46,3,55
840,2017,2,22,14,25,-3,60
841,2017,2,22,14,46,1,70
842,2017,2,22,17,25,-5,60
843,2017,2,22,17,46,0,75
844,2017,2,22,20,25,-5,60
845,2017,2,22,20,46,-2,85
846,2017,2,22,23,25,-2,55
847,2017,2,22,23,46,-3,85
848,2017,2,23,2,25,3,40
849,2017,2,23,2,46,1,85
850,2017,2,23,5,25,5,40
851,2017,2,23,5,46,7,45
852,2017,2,23,8,25,3,55
853,2017,2,23,8,46,8,35
854,2017,2,23,11,25,0,70
855,2017,2,23,11,46,5,55
856,2017,2,23,14,25,-1,75
857,2017,2,23,14,46,2,75
858,2017,2,23,17,25,-2,80
859,2017,2,23,17,46,0,80
860,2017,2,23,20,25,-3,85
861,2017,2,23,20,46,-2,80
862,2017,2,23,23,25,1,75
863,2017,2,23,23,46,-3,85
864,2017,2,24,2,25,7,45
865,2017,2,24,2,46,0,80
866,2017,2,24,5,25,8,35
867,2017,2,24,5,46,6,50
868,2017,2,24,8,25,5,50
869,2017,2,24,8,46,7,40
870,2017,2,24,11,25,1,75
871,2017,2,24,11,46,4,55
872,2017,2,24,14,25,0,80
873,2017,2,24,14,46,1,65
874,2017,2,24,17,25,-2,80
875,2017,2,24,17,46,-1,75
876,2017,2,24,20,25,-3,85
877,2017,2,24,20,46,-3,80
878,2017,2,24,23,25,1,85
879,2017,2,24,23,46,-4,80
880,2017,2,25,2,25,6,50
881,2017,2,25,2,46,0,75
882,2017,2,25,5,25,7,35
883,2017,2,25,5,46,7,40
884,2017,2,25,8,25,4,50
885,2017,2,25,8,46,9,30
886,2017,2,25,11,25,0,70
887,2017,2,25,11,46,5,50
888,2017,2,25,14,25,-2,75
889,2017,2,25,14,46,1,70
890,2017,2,25,17,25,-3,80
891,2017,2,25,17,46,-1,70
892,2017,2,25,20,25,-4,85
893,2017,2,25,20,46,-3,80
894,2017,2,25,23,25,0,80
895,2017,2,25,23,46,-4,75
896,2017,2,26,2,25,7,40
897,2017,2,26,2,46,1,60
898,2017,2,26,5,25,9,30
899,2017,2,26,5,46,9,35
900,2017,2,26,8,25,5,45
901,2017,2,26,8,46,11,30
902,2017,2,26,11,25,1,70
903,2017,2,26,11,46,7,45
904,2017,2,26,14,25,-2,75
905,2017,2,26,14,46,3,60
906,2017,2,26,17,25,-3,80
907,2017,2,26,17,46,2,65
908,2017,2,26,20,25,-4,80
909,2017,2,26,20,46,1,75
910,2017,2,26,23,25,1,60
911,2017,2,26,23,46,0,75
912,2017,2,27,2,25,9,35
913,2017,2,27,2,46,3,65
914,2017,2,27,5,25,11,35
915,2017,2,27,5,46,10,35
916,2017,2,27,8,25,7,50
917,2017,2,27,8,46,10,35
918,2017,2,27,11,25,3,65
919,2017,2,27,11,46,7,55
920,2017,2,27,14,25,2,75
921,2017,2,27,14,46,3,75
922,2017,2,27,17,25,2,80
923,2017,2,27,17,46,3,85
924,2017,2,27,20,25,2,80
925,2017,2,27,20,46,2,80
926,2017,2,27,23,25,4,70
927,2017,2,27,23,46,0,85
928,2017,2,28,2,25,10,40
929,2017,2,28,2,46,0,70
930,2017,2,28,5,25,10,35
931,2017,2,28,5,46,3,60
932,2017,2,28,8,25,8,50
933,2017,2,28,8,46,4,45
934,2017,2,28,11,25,5,70
935,2017,2,28,11,46,2,50
936,2017,2,28,14,25,3,85
937,2017,2,28,14,46,-1,55
938,2017,2,28,17,25,2,90
939,2017,2,28,17,46,-2,65
940,2017,2,28,20,25,0,80
941,2017,2,28,20,46,-3,80
942,2017,2,28,23,25,0,65
943,2017,2,28,23,46,-3,85
944,2017,3,1,2,25,3,50
945,2017,3,1,2,46,1,70
946,2017,3,1,5,25,4,40
947,2017,3,1,5,46,8,45
948,2017,3,1,8,25,2,45
949,2017,3,1,8,46,10,40
950,2017,3,1,11,25,-1,50
951,2017,3,1,11,46,7,55
952,2017,3,1,14,25,-2,75
953,2017,3,1,14,46,3,75
954,2017,3,1,17,25,-3,80
955,2017,3,1,17,46,1,80
956,2017,3,1,20,25,-3,80
957,2017,3,1,20,46,0,85
958,2017,3,1,23,25,1,70
959,2017,3,1,23,46,-1,85
960,2017,3,2,2,25,8,45
961,2017,3,2,2,46,3,80
962,2017,3,2,5,25,9,40
963,2017,3,2,5,46,10,50
964,2017,3,2,8,25,6,50
965,2017,3,2,8,46,11,45
966,2017,3,2,11,25,3,70
967,2017,3,2,11,46,8,55
968,2017,3,2,14,25,1,80
969,2017,3,2,14,46,3,75
970,2017,3,2,17,25,0,85
971,2017,3,2,17,46,2,80
972,2017,3,2,20,25,-1,85
973,2017,3,2,20,46,1,85
974,2017,3,2,23,25,3,80
975,2017,3,2,23,46,0,85
976,2017,3,3,2,25,10,45
977,2017,3,3,2,46,4,80
978,2017,3,3,5,25,11,40
979,2017,3,3,5,46,9,55
980,2017,3,3,8,25,7,55
981,2017,3,3,8,46,10,50
982,2017,3,3,11,25,3,75
983,2017,3,3,11,46,5,65
984,2017,3,3,14,25,0,85
985,2017,3,3,14,46,3,75
986,2017,3,3,17,25,0,85
987,2017,3,3,17,46,2,65
988,2017,3,3,20,25,-1,90
989,2017,3,3,20,46,0,60
990,2017,3,3,23,25,2,80
991,2017,3,3,23,46,-2,55
992,2017,3,4,2,25,10,50
993,2017,3,4,2,46,0,40
994,2017,3,4,5,25,11,45
995,2017,3,4,5,46,3,30
996,2017,3,4,8,25,5,70
997,2017,3,4,8,46,3,30
998,2017,3,4,11,25,3,80
999,2017,3,4,11,46,1,45
1000,2017,3,4,14,25,2,70
1001,2017,3,4,14,46,0,60
1002,2017,3,4,17,25,0,55
1003,2017,3,4,17,46,-1,55
1004,2017,3,4,20,25,-2,55
1005,2017,3,4,20,46,-1,60
1006,2017,3,4,23,25,0,45
1007,2017,3,4,23,46,-3,55
1008,2017,3,5,2,25,3,30
1009,2017,3,5,2,46,-2,40
1010,2017,3,5,5,25,4,30
1011,2017,3,5,5,46,1,35
1012,2017,3,5,8,25,2,35
1013,2017,3,5,8,46,2,35
1014,2017,3,5,11,25,-1,60
1015,2017,3,5,11,46,0,40
1016,2017,3,5,14,25,-1,65
1017,2017,3,5,14,46,-1,55
1018,2017,3,5,17,25,-1,70
1019,2017,3,5,17,46,-1,60
1020,2017,3,5,20,25,-2,55
1021,2017,3,5,20,46,-1,60
1022,2017,3,5,23,25,-2,40
1023,2017,3,5,23,46,-2,65
1024,2017,3,6,2,25,0,35
1025,2017,3,6,2,46,1,55
1026,2017,3,6,5,25,1,35
1027,2017,3,6,5,46,5,40
1028,2017,3,6,8,25,-1,40
1029,2017,3,6,8,46,6,40
1030,2017,3,6,11,25,-1,55
1031,2017,3,6,11,46,3,45
1032,2017,3,6,14,25,-1,55
1033,2017,3,6,14,46,1,55
1034,2017,3,6,17,25,-1,60
1035,2017,3,6,17,46,-1,65
1036,2017,3,6,20,25,-2,60
1037,2017,3,6,20,46,-1,70
1038,2017,3,6,23,25,1,55
1039,2017,3,6,23,46,-2,75
1040,2017,3,7,2,25,5,45
1041,2017,3,7,2,46,3,65
1042,2017,3,7,5,25,6,40
1043,2017,3,7,5,46,9,35
1044,2017,3,7,8,25,3,45
1045,2017,3,7,8,46,9,40
1046,2017,3,7,11,25,1,55
1047,2017,3,7,11,46,6,50
1048,2017,3,7,14,25,0,65
1049,2017,3,7,14,46,3,65
1050,2017,3,7,17,25,-1,70
1051,2017,3,7,17,46,1,75
1052,2017,3,7,20,25,-1,75
1053,2017,3,7,20,46,0,80
1054,2017,3,7,23,25,3,65
1055,2017,3,7,23,46,-1,75
1056,2017,3,8,2,25,9,35
1057,2017,3,8,2,46,3,60
1058,2017,3,8,5,25,9,40
1059,2017,3,8,5,46,8,30
1060,2017,3,8,8,25,6,50
1061,2017,3,8,8,46,10,20
1062,2017,3,8,11,25,3,60
1063,2017,3,8,11,46,7,35
1064,2017,3,8,14,25,1,70
1065,2017,3,8,14,46,3,65
1066,2017,3,8,17,25,0,80
1067,2017,3,8,17,46,1,75
1068,2017,3,8,20,25,-1,85
1069,2017,3,8,20,46,0,85
1070,2017,3,8,23,25,3,70
1071,2017,3,8,23,46,-1,85
1072,2017,3,9,2,25,9,25
1073,2017,3,9,2,46,3,70
1074,2017,3,9,5,25,11,20
1075,2017,3,9,5,46,12,35
1076,2017,3,9,8,25,8,35
1077,2017,3,9,8,46,14,25
1078,2017,3,9,11,25,3,65
1079,2017,3,9,11,46,10,45
1080,2017,3,9,14,25,1,75
1081,2017,3,9,14,46,6,60
1082,2017,3,9,17,25,0,85
1083,2017,3,9,17,46,4,75
1084,2017,3,9,20,25,-2,80
1085,2017,3,9,20,46,3,85
1086,2017,3,9,23,25,4,60
1087,2017,3,9,23,46,3,85
1088,2017,3,10,2,25,12,30
1089,2017,3,10,2,46,6,80
1090,2017,3,10,5,25,14,30
1091,2017,3,10,5,46,11,50
1092,2017,3,10,8,25,11,35
1093,2017,3,10,8,46,11,55
1094,2017,3,10,11,25,6,55
1095,2017,3,10,11,46,8,70
1096,2017,3,10,14,25,4,70
1097,2017,3,10,14,46,5,80
1098,2017,3,10,17,25,3,80
1099,2017,3,10,17,46,3,85
1100,2017,3,10,20,25,1,80
1101,2017,3,10,20,46,2,80
1102,2017,3,10,23,25,6,65
1103,2017,3,10,23,46,0,80
1104,2017,3,11,2,25,12,40
1105,2017,3,11,2,46,3,70
1106,2017,3,11,5,25,13,35
1107,2017,3,11,5,46,7,45
1108,2017,3,11,8,25,9,55
1109,2017,3,11,8,46,8,35
1110,2017,3,11,11,25,6,80
1111,2017,3,11,11,46,7,50
1112,2017,3,11,14,25,4,80
1113,2017,3,11,14,46,4,60
1114,2017,3,11,17,25,1,80
1115,2017,3,11,17,46,3,65
1116,2017,3,11,20,25,0,75
1117,2017,3,11,20,46,1,70
1118,2017,3,11,23,25,3,60
1119,2017,3,11,23,46,0,70
1120,2017,3,12,2,25,7,40
1121,2017,3,12,2,46,4,55
1122,2017,3,12,5,25,9,35
1123,2017,3,12,5,46,6,35
1124,2017,3,12,8,25,7,45
1125,2017,3,12,8,46,8,25
1126,2017,3,12,11,25,5,60
1127,2017,3,12,11,46,6,35
1128,2017,3,12,14,25,2,65
1129,2017,3,12,14,46,4,45
1130,2017,3,12,17,25,1,70
1131,2017,3,12,17,46,2,55
1132,2017,3,12,20,25,0,70
1133,2017,3,12,20,46,0,70
1134,2017,3,12,23,25,4,50
1135,2017,3,12,23,46,-1,75
1136,2017,3,13,2,25,7,35
1137,2017,3,13,2,46,3,60
1138,2017,3,13,5,25,8,25
1139,2017,3,13,5,46,9,30
1140,2017,3,13,8,25,6,35
1141,2017,3,13,8,46,10,20
1142,2017,3,13,11,25,4,45
1143,2017,3,13,11,46,7,30
1144,2017,3,13,14,25,2,60
1145,2017,3,13,14,46,2,65
1146,2017,3,13,17,25,0,65
1147,2017,3,13,17,46,0,75
1148,2017,3,13,20,25,-1,70
1149,2017,3,13,20,46,-2,80
1150,2017,3,13,23,25,3,55
1151,2017,3,13,23,46,-3,80
1152,2017,3,14,2,25,8,25
1153,2017,3,14,2,46,3,60
1154,2017,3,14,5,25,10,25
1155,2017,3,14,5,46,10,25
1156,2017,3,14,8,25,7,30
1157,2017,3,14,8,46,11,20
1158,2017,3,14,11,25,2,65
1159,2017,3,14,11,46,7,35
1160,2017,3,14,14,25,0,75
1161,2017,3,14,14,46,3,65
1162,2017,3,14,17,25,-2,85
1163,2017,3,14,17,46,2,75
1164,2017,3,14,20,25,-3,85
1165,2017,3,14,20,46,-1,85
1166,2017,3,14,23,25,3,75
1167,2017,3,14,23,46,-2,85
1168,2017,3,15,2,25,10,30
1169,2017,3,15,2,46,4,70
1170,2017,3,15,5,25,11,20
1171,2017,3,15,5,46,12,25
1172,2017,3,15,8,25,8,35
1173,2017,3,15,8,46,13,15
1174,2017,3,15,11,25,3,65
1175,2017,3,15,11,46,10,30
1176,2017,3,15,14,25,1,75
1177,2017,3,15,14,46,5,65
1178,2017,3,15,17,25,0,85
1179,2017,3,15,17,46,2,75
1180,2017,3,15,20,25,-2,85
1181,2017,3,15,20,46,1,80
1182,2017,3,15,23,25,5,70
1183,2017,3,15,23,46,1,80
1184,2017,3,16,2,25,12,25
1185,2017,3,16,2,46,6,60
1186,2017,3,16,5,25,14,15
1187,2017,3,16,5,46,12,30
1188,2017,3,16,8,25,10,35
1189,2017,3,16,8,46,14,20
1190,2017,3,16,11,25,5,65
1191,2017,3,16,11,46,10,30
1192,2017,3,16,14,25,3,75
1193,2017,3,16,14,46,5,65
1194,2017,3,16,17,25,1,80
1195,2017,3,16,17,46,3,75
1196,2017,3,16,20,25,1,80
1197,2017,3,16,20,46,1,85
1198,2017,3,16,23,25,6,55
1199,2017,3,16,23,46,0,85
1200,2017,3,17,2,25,13,20
1201,2017,3,17,2,46,5,75
1202,2017,3,17,5,25,14,20
1203,2017,3,17,5,46,12,40
1204,2017,3,17,8,25,10,30
1205,2017,3,17,8,46,15,25
1206,2017,3,17,11,25,5,60
1207,2017,3,17,11,46,12,40
1208,2017,3,17,14,25,3,75
1209,2017,3,17,14,46,7,60
1210,2017,3,17,17,25,1,85
1211,2017,3,17,17,46,4,70
1212,2017,3,17,20,25,0,85
1213,2017,3,17,20,46,3,75
1214,2017,3,17,23,25,6,75
1215,2017,3,17,23,46,2,80
1216,2017,3,18,2,25,13,40
1217,2017,3,18,2,46,8,65
1218,2017,3,18,5,25,16,30
1219,2017,3,18,5,46,14,45
1220,2017,3,18,8,25,12,40
1221,2017,3,18,8,46,14,35
1222,2017,3,18,11,25,7,60
1223,2017,3,18,11,46,11,50
1224,2017,3,18,14,25,4,70
1225,2017,3,18,14,46,8,65
1226,2017,3,18,17,25,3,75
1227,2017,3,18,17,46,6,70
1228,2017,3,18,20,25,1,80
1229,2017,3,18,20,46,5,70
1230,2017,3,18,23,25,8,55
1231,2017,3,18,23,46,4,70
1232,2017,3,19,2,25,15,30
1233,2017,3,19,2,46,7,55
1234,2017,3,19,5,25,16,30
1235,2017,3,19,5,46,9,40
1236,2017,3,19,8,25,11,45
1237,2017,3,19,8,46,11,35
1238,2017,3,19,11,25,7,55
1239,2017,3,19,11,46,9,40
1240,2017,3,19,14,25,6,65
1241,2017,3,19,14,46,6,45
1242,2017,3,19,17,25,5,70
1243,2017,3,19,17,46,4,60
1244,2017,3,19,20,25,4,75
1245,2017,3,19,20,46,1,75
1246,2017,3,19,23,25,6,50
1247,2017,3,19,23,46,0,85
1248,2017,3,20,2,25,9,35
1249,2017,3,20,2,46,5,60
1250,2017,3,20,5,25,11,40
1251,2017,3,20,5,46,12,20
1252,2017,3,20,8,25,8,35
1253,2017,3,20,8,46,12,15
1254,2017,3,20,11,25,6,50
1255,2017,3,20,11,46,9,25
1256,2017,3,20,14,25,4,60
1257,2017,3,20,14,46,5,60
1258,2017,3,20,17,25,2,75
1259,2017,3,20,17,46,4,65
1260,2017,3,20,20,25,0,80
1261,2017,3,20,20,46,2,75
1262,2017,3,20,23,25,6,60
1263,2017,3,20,23,46,1,80
1264,2017,3,21,2,25,11,20
1265,2017,3,21,2,46,6,60
1266,2017,3,21,5,25,12,15
1267,2017,3,21,5,46,12,30
1268,2017,3,21,8,25,8,25
1269,2017,3,21,8,46,12,20
1270,2017,3,21,11,25,5,55
1271,2017,3,21,11,46,10,30
1272,2017,3,21,14,25,4,65
1273,2017,3,21,14,46,5,50
1274,2017,3,21,17,25,3,70
1275,2017,3,21,17,46,4,60
1276,2017,3,21,20,25,2,75
1277,2017,3,21,20,46,2,70
1278,2017,3,21,23,25,6,65
1279,2017,3,21,23,46,2,75
1280,2017,3,22,2,25,11,35
1281,2017,3,22,2,46,6,55
1282,2017,3,22,5,25,12,25
1283,2017,3,22,5,46,12,35
1284,2017,3,22,8,25,9,30
1285,2017,3,22,8,46,13,25
1286,2017,3,22,11,25,6,50
1287,2017,3,22,11,46,9,40
1288,2017,3,22,14,25,4,60
1289,2017,3,22,14,46,6,55
1290,2017,3,22,17,25,2,70
1291,2017,3,22,17,46,4,65
1292,2017,3,22,20,25,1,80
1293,2017,3,22,20,46,2,75
1294,2017,3,22,23,25,5,60
1295,2017,3,22,23,46,1,75
1296,2017,3,23,2,25,12,35
1297,2017,3,23,2,46,6,60
1298,2017,3,23,5,25,14,25
1299,2017,3,23,5,46,11,30
1300,2017,3,23,8,25,10,40
1301,2017,3,23,8,46,12,25
1302,2017,3,23,11,25,6,55
1303,2017,3,23,11,46,9,30
1304,2017,3,23,14,25,4,65
1305,2017,3,23,14,46,4,60
1306,2017,3,23,17,25,2,75
1307,2017,3,23,17,46,2,70
1308,2017,3,23,20,25,2,75
1309,2017,3,23,20,46,1,75
1310,2017,3,23,23,25,6,65
1311,2017,3,23,23,46,1,80
1312,2017,3,24,2,25,11,40
1313,2017,3,24,2,46,5,65
1314,2017,3,24,5,25,11,45
1315,2017,3,24,5,46,10,40
1316,2017,3,24,8,25,8,45
1317,2017,3,24,8,46,11,35
1318,2017,3,24,11,25,4,65
1319,2017,3,24,11,46,7,50
1320,2017,3,24,14,25,3,70
1321,2017,3,24,14,46,4,70
1322,2017,3,24,17,25,2,75
1323,2017,3,24,17,46,3,75
1324,2017,3,24,20,25,-1,83
1325,2017,3,24,20,46,2,81
1326,2017,3,24,23,25,5,55
1327,2017,3,24,23,46,2,80
1328,2017,3,25,2,25,11,30
1329,2017,3,25,2,46,5,70
1330,2017,3,25,5,25,11,35
1331,2017,3,25,5,46,9,60
1332,2017,3,25,8,25,7,55
1333,2017,3,25,8,46,10,45
1334,2017,3,25,11,25,4,75
1335,2017,3,25,11,46,8,50
1336,2017,3,25,14,25,3,80
1337,2017,3,25,14,46,5,70
1338,2017,3,25,17,25,2,80
1339,2017,3,25,17,46,3,75
1340,2017,3,25,20,25,1.1,85
1341,2017,3,25,20,46,1,80
1342,2017,3,25,23,25,5,70
1343,2017,3,25,23,46,0,85
1344,2017,3,26,2,25,10,45
1345,2017,3,26,2,46,6,65
1346,2017,3,26,5,25,11,50
1347,2017,3,26,5,46,13,25
1348,2017,3,26,8,25,8,50
1349,2017,3,26,8,46,14,20
1350,2017,3,26,11,25,5,65
1351,2017,3,26,11,46,10,35
1352,2017,3,26,14,25,3,75
1353,2017,3,26,14,46,6,60
1354,2017,3,26,17,25,2,80
1355,2017,3,26,17,46,4,75
1356,2017,3,26,20,25,0,85
1357,2017,3,26,20,46,3,80
1358,2017,3,26,23,25,6,70
1359,2017,3,26,23,46,2,85
1360,2017,3,27,2,25,13,25
1361,2017,3,27,2,46,6,70
1362,2017,3,27,5,25,13,20
1363,2017,3,27,5,46,11,45
1364,2017,3,27,8,25,9,35
1365,2017,3,27,8,46,12,45
1366,2017,3,27,11,25,5,60
1367,2017,3,27,11,46,10,50
1368,2017,3,27,14,25,4,80
1369,2017,3,27,14,46,5,60
1370,2017,3,27,17,25,3,80
1371,2017,3,27,17,46,4,70
1372,2017,3,27,20,25,3,85
1373,2017,3,27,20,46,2,80
1374,2017,3,27,23,25,6,75
1375,2017,3,27,23,46,1,80
1376,2017,3,28,2,25,12,40
1377,2017,3,28,2,46,7,60
1378,2017,3,28,5,25,13,35
1379,2017,3,28,5,46,13,30
1380,2017,3,28,8,25,10,40
1381,2017,3,28,8,46,15,25
1382,2017,3,28,11,25,5,60
1383,2017,3,28,11,46,10,45
1384,2017,3,28,14,25,3,75
1385,2017,3,28,14,46,7,70
1386,2017,3,28,17,25,2,80
1387,2017,3,28,17,46,5,80
1388,2017,3,28,20,25,1,85
1389,2017,3,28,20,46,4,80
1390,2017,3,28,23,25,7,70
1391,2017,3,28,23,46,3,85
1392,2017,3,29,2,25,13,30
1393,2017,3,29,2,46,8,70
1394,2017,3,29,5,25,14,25
1395,2017,3,29,5,46,14,40
1396,2017,3,29,8,25,11,45
1397,2017,3,29,8,46,14,40
1398,2017,3,29,11,25,7,65
1399,2017,3,29,11,46,11,55
1400,2017,3,29,14,25,6,80
1401,2017,3,29,14,46,7,70
1402,2017,3,29,17,25,5,80
1403,2017,3,29,17,46,6,75
1404,2017,3,29,20,25,4,80
1405,2017,3,29,20,46,4,80
1406,2017,3,29,23,25,9,70
1407,2017,3,29,23,46,3,85
1408,2017,3,30,2,25,14,45
1409,2017,3,30,2,46,7,70
1410,2017,3,30,5,25,14,40
1411,2017,3,30,5,46,11,45
1412,2017,3,30,8,25,11,50
1413,2017,3,30,8,46,13,30
1414,2017,3,30,11,25,7,75
1415,2017,3,30,11,46,10,35
1416,2017,3,30,14,25,5,75
1417,2017,3,30,14,46,6,60
1418,2017,3,30,17,25,4,80
1419,2017,3,30,17,46,4,70
1420,2017,3,30,20,25,3,85
1421,2017,3,30,20,46,3,75
1422,2017,3,30,23,25,7,70
1423,2017,3,30,23,46,1,80
1424,2017,3,31,2,25,11,50
1425,2017,3,31,2,46,7,60
1426,2017,3,31,5,25,13,30
1427,2017,3,31,5,46,12,30
1428,2017,3,31,8,25,10,40
1429,2017,3,31,8,46,14,25
1430,2017,3,31,11,25,6,55
1431,2017,3,31,11,46,11,30
1432,2017,3,31,14,25,5,60
1433,2017,3,31,14,46,6,55
1434,2017,3,31,17,25,3,70
1435,2017,3,31,17,46,4,65
1436,2017,3,31,20,25,2,80
1437,2017,3,31,20,46,3,75
1438,2017,3,31,23,25,8,60
1439,2017,3,31,23,46,2,75
1440,2017,4,1,2,25,14,20
1441,2017,4,1,2,46,10,55
1442,2017,4,1,5,25,15,15
1443,2017,4,1,5,46,17,25
1444,2017,4,1,8,25,11,30
1445,2017,4,1,8,46,18,20
1446,2017,4,1,11,25,7,55
1447,2017,4,1,11,46,15,30
1448,2017,4,1,14,25,5,65
1449,2017,4,1,14,46,9,60
1450,2017,4,1,17,25,3,75
1451,2017,4,1,17,46,6,70
1452,2017,4,1,20,25,3,75
1453,2017,4,1,20,46,5,80
1454,2017,4,1,23,25,10,55
1455,2017,4,1,23,46,4,80
1456,2017,4,2,2,25,17,25
1457,2017,4,2,2,46,11,65
1458,2017,4,2,5,25,19,20
1459,2017,4,2,5,46,19,30
1460,2017,4,2,8,25,15,35
1461,2017,4,2,8,46,20,25
1462,2017,4,2,11,25,9,60
1463,2017,4,2,11,46,16,30
1464,2017,4,2,14,25,7,75
1465,2017,4,2,14,46,11,55
1466,2017,4,2,17,25,5,80
1467,2017,4,2,17,46,9,65
1468,2017,4,2,20,25,4,80
1469,2017,4,2,20,46,8,75
1470,2017,4,2,23,25,11,60
1471,2017,4,2,23,46,7,70
1472,2017,4,3,2,25,18,30
1473,2017,4,3,2,46,11,65
1474,2017,4,3,5,25,19,25
1475,2017,4,3,5,46,13,55
1476,2017,4,3,8,25,16,30
1477,2017,4,3,8,46,13,70
1478,2017,4,3,11,25,11,55
1479,2017,4,3,11,46,12,75
1480,2017,4,3,14,25,9,60
1481,2017,4,3,14,46,12,80
1482,2017,4,3,17,25,8,65
1483,2017,4,3,17,46,12,85
1484,2017,4,3,20,25,8,60
1485,2017,4,3,20,46,12,85
1486,2017,4,3,23,25,11,60
1487,2017,4,3,23,46,11,85
1488,2017,4,4,2,25,13,75
1489,2017,4,4,2,46,11,85
1490,2017,4,4,5,25,13,80
1491,2017,4,4,5,46,14,80
1492,2017,4,4,8,25,13,85
1493,2017,4,4,8,46,15,65
1494,2017,4,4,11,25,14,80
1495,2017,4,4,11,46,13,70
1496,2017,4,4,14,25,13,85
1497,2017,4,4,14,46,10,80
1498,2017,4,4,17,25,11,85
1499,2017,4,4,17,46,9,85
1500,2017,4,4,20,25,9,85
1501,2017,4,4,20,46,7,85
1502,2017,4,4,23,25,10,85
1503,2017,4,4,23,46,7,85
1504,2017,4,5,2,25,13,75
1505,2017,4,5,2,46,11,80
1506,2017,4,5,5,25,14,65
1507,2017,4,5,5,46,18,50
1508,2017,4,5,8,25,11,70
1509,2017,4,5,8,46,22,40
1510,2017,4,5,11,25,8,80
1511,2017,4,5,11,46,17,60
1512,2017,4,5,14,25,7,85
1513,2017,4,5,14,46,13,75
1514,2017,4,5,17,25,6,85
1515,2017,4,5,17,46,11,85
1516,2017,4,5,20,25,6,90
1517,2017,4,5,20,46,8,85
1518,2017,4,5,23,25,9,85
1519,2017,4,5,23,46,7,85
1520,2017,4,6,2,25,17,55
1521,2017,4,6,2,46,10,80
1522,2017,4,6,5,25,21,45
1523,2017,4,6,5,46,15,55
1524,2017,4,6,8,25,16,65
1525,2017,4,6,8,46,16,55
1526,2017,4,6,11,25,10,75
1527,2017,4,6,11,46,12,65
1528,2017,4,6,14,25,8,85
1529,2017,4,6,14,46,10,75
1530,2017,4,6,17,25,7,85
1531,2017,4,6,17,46,9,80
1532,2017,4,6,20,25,5,85
1533,2017,4,6,20,46,8,75
1534,2017,4,6,23,25,7,85
1535,2017,4,6,23,46,8,80
1536,2017,4,7,2,25,14,60
1537,2017,4,7,2,46,12,70
1538,2017,4,7,5,25,15,60
1539,2017,4,7,5,46,18,50
1540,2017,4,7,8,25,11,70
1541,2017,4,7,8,46,20,40
1542,2017,4,7,11,25,9,80
1543,2017,4,7,11,46,17,35
1544,2017,4,7,14,25,9,80
1545,2017,4,7,14,46,12,45
1546,2017,4,7,17,25,9,75
1547,2017,4,7,17,46,9,50
1548,2017,4,7,20,25,8,70
1549,2017,4,7,20,46,8,50
1550,2017,4,7,23,25,12,60
1551,2017,4,7,23,46,7,55
1552,2017,4,8,2,25,18,50
1553,2017,4,8,2,46,12,35
1554,2017,4,8,5,25,20,45
1555,2017,4,8,5,46,18,15
1556,2017,4,8,8,25,17,40
1557,2017,4,8,8,46,21,10
1558,2017,4,8,11,25,12,40
1559,2017,4,8,11,46,18,20
1560,2017,4,8,14,25,10,40
1561,2017,4,8,14,46,13,35
1562,2017,4,8,17,25,9,45
1563,2017,4,8,17,46,10,45
1564,2017,4,8,20,25,7,55
