,year,month,day,hour,forecast,temp,hum
285,2016,3,18,20,46,3.1,86
286,2016,3,18,23,25,7.7,69
287,2016,3,18,23,46,1.8,89
288,2016,3,19,2,25,12.1,43
289,2016,3,19,2,46,7.4,66
290,2016,3,19,5,25,14.6,31
291,2016,3,19,5,46,13.2,34
292,2016,3,19,8,25,11.6,38
293,2016,3,19,8,46,14.4,23
294,2016,3,19,11,25,7.3,68
295,2016,3,19,11,46,12.4,25
296,2016,3,19,14,25,3.9,84
297,2016,3,19,14,46,8.3,56
298,2016,3,19,17,25,2.6,86
299,2016,3,19,17,46,5.1,76
300,2016,3,19,20,25,2.1,89
301,2016,3,19,20,46,3.2,91
302,2016,3,19,23,25,6.7,66
303,2016,3,19,23,46,2,93
304,2016,3,20,2,25,13.1,34
305,2016,3,20,2,46,6.8,74
306,2016,3,20,5,25,14.3,26
307,2016,3,20,5,46,12.3,38
308,2016,3,20,8,25,12.8,34
309,2016,3,20,8,46,14.7,38
310,2016,3,20,11,25,8.3,64
311,2016,3,20,11,46,10.8,57
312,2016,3,20,14,25,4.9,82
313,2016,3,20,14,46,7.4,71
314,2016,3,20,17,25,2.9,88
315,2016,3,20,17,46,5.9,89
316,2016,3,20,20,25,1.6,89
317,2016,3,20,20,46,3.7,80
318,2016,3,20,23,25,6.4,74
319,2016,3,20,23,46,3.8,72
320,2016,3,21,2,25,12.3,39
321,2016,3,21,2,46,7,51
322,2016,3,21,5,25,13.8,39
323,2016,3,21,5,46,10,32
324,2016,3,21,8,25,10.8,58
325,2016,3,21,8,46,11.1,25
326,2016,3,21,11,25,7.2,75
327,2016,3,21,11,46,8.1,33
328,2016,3,21,14,25,5.2,89
329,2016,3,21,14,46,5.4,58
330,2016,3,21,17,25,3.8,90
331,2016,3,21,17,46,3.4,68
332,2016,3,21,20,25,3.8,85
333,2016,3,21,20,46,2.2,54
334,2016,3,21,23,25,6.6,58
335,2016,3,21,23,46,0.2,60
336,2016,3,22,2,25,9.7,33
337,2016,3,22,2,46,4.3,46
338,2016,3,22,5,25,11.1,27
339,2016,3,22,5,46,7.2,29
340,2016,3,22,8,25,8.4,42
341,2016,3,22,8,46,8.5,28
342,2016,3,22,11,25,5.3,58
343,2016,3,22,11,46,6.5,35
344,2016,3,22,14,25,3.2,79
345,2016,3,22,14,46,3.8,64
346,2016,3,22,17,25,1.9,79
347,2016,3,22,17,46,2.9,72
348,2016,3,22,20,25,0.1,62
349,2016,3,22,20,46,0.5,81
350,2016,3,22,23,25,4.1,49
351,2016,3,22,23,46,-1.3,77
352,2016,3,23,2,25,7.2,34
353,2016,3,23,2,46,4.1,60
354,2016,3,23,5,25,8.5,28
355,2016,3,23,5,46,8.4,34
356,2016,3,23,8,25,6.5,35
357,2016,3,23,8,46,9.3,33
358,2016,3,23,11,25,4.1,62
359,2016,3,23,11,46,6.4,38
360,2016,3,23,14,25,2.7,80
361,2016,3,23,14,46,3.1,55
362,2016,3,23,17,25,0.5,81
363,2016,3,23,17,46,0.8,71
364,2016,3,23,20,25,-1.4,76
365,2016,3,23,20,46,-0.4,85
366,2016,3,23,23,25,3.8,60
367,2016,3,23,23,46,-1.6,85
368,2016,3,24,2,25,8.4,35
369,2016,3,24,2,46,3.1,63
370,2016,3,24,5,25,9.4,33
371,2016,3,24,5,46,8.2,38
372,2016,3,24,8,25,6.4,37
373,2016,3,24,8,46,9.3,32
374,2016,3,24,11,25,3.4,55
375,2016,3,24,11,46,8.1,37
376,2016,3,24,14,25,1.1,74
377,2016,3,24,14,46,5,64
378,2016,3,24,17,25,-0.2,84
379,2016,3,24,17,46,2,79
380,2016,3,24,20,25,-1.3,90
381,2016,3,24,20,46,2.3,81
382,2016,3,24,23,25,4.8,64
383,2016,3,24,23,46,1.4,84
384,2016,3,25,2,25,9,28
385,2016,3,25,2,46,6.9,53
386,2016,3,25,5,25,10.1,27
387,2016,3,25,5,46,11,27
388,2016,3,25,8,25,9,28
389,2016,3,25,8,46,12.4,26
390,2016,3,25,11,25,6,62
391,2016,3,25,11,46,10.5,42
392,2016,3,25,14,25,3.7,75
393,2016,3,25,14,46,7.2,68
394,2016,3,25,17,25,2.7,81
395,2016,3,25,17,46,5.1,80
396,2016,3,25,20,25,0.1,92
397,2016,3,25,20,46,2,85
398,2016,3,25,23,25,6.1,65
399,2016,3,25,23,46,0.8,88
400,2016,3,26,2,25,11.2,19
401,2016,3,26,2,46,6.3,58
402,2016,3,26,5,25,12.5,18
403,2016,3,26,5,46,13.2,28
404,2016,3,26,8,25,10.1,21
405,2016,3,26,8,46,14.5,26
406,2016,3,26,11,25,5.8,61
407,2016,3,26,11,46,12.1,33
408,2016,3,26,14,25,3.5,77
409,2016,3,26,14,46,8.7,62
410,2016,3,26,17,25,1.5,83
411,2016,3,26,17,46,6.2,81
412,2016,3,26,20,25,0.9,88
413,2016,3,26,20,46,7.2,61
414,2016,3,26,23,25,6.8,58
415,2016,3,26,23,46,7.1,58
416,2016,3,27,2,25,13.5,27
417,2016,3,27,2,46,11.2,56
418,2016,3,27,5,25,14.5,26
419,2016,3,27,5,46,14.2,48
420,2016,3,27,8,25,12.3,35
421,2016,3,27,8,46,14.3,55
422,2016,3,27,11,25,9.3,61
423,2016,3,27,11,46,12.2,68
424,2016,3,27,14,25,8.1,82
425,2016,3,27,14,46,10.1,79
426,2016,3,27,17,25,7,67
427,2016,3,27,17,46,8.1,90
428,2016,3,27,20,25,7.1,61
429,2016,3,27,20,46,5,94
430,2016,3,27,23,25,11.5,53
431,2016,3,27,23,46,4.2,97
432,2016,3,28,2,25,14.4,47
433,2016,3,28,2,46,6.7,87
434,2016,3,28,5,25,14.3,54
435,2016,3,28,5,46,14.2,42
436,2016,3,28,8,25,12.1,76
437,2016,3,28,8,46,16.700001,30
438,2016,3,28,11,25,10,84
439,2016,3,28,11,46,14.7,38
440,2016,3,28,14,25,8.1,88
441,2016,3,28,14,46,10.5,61
442,2016,3,28,17,25,5.3,91
443,2016,3,28,17,46,7,79
444,2016,3,28,20,25,4.4,91
445,2016,3,28,20,46,5.8,77
446,2016,3,28,23,25,6.9,85
447,2016,3,28,23,46,5.7,82
448,2016,3,29,2,25,14.5,48
449,2016,3,29,2,46,10.6,48
450,2016,3,29,5,25,17.1,33
451,2016,3,29,5,46,16.700001,23
452,2016,3,29,8,25,14.9,38
453,2016,3,29,8,46,17.4,24
454,2016,3,29,11,25,11,64
455,2016,3,29,11,46,14.1,34
456,2016,3,29,14,25,6.7,82
457,2016,3,29,14,46,11.4,49
458,2016,3,29,17,25,5.8,89
459,2016,3,29,17,46,8.5,68
460,2016,3,29,20,25,5.4,85
461,2016,3,29,20,46,5.8,75
462,2016,3,29,23,25,10.3,55
463,2016,3,29,23,46,5,78
464,2016,3,30,2,25,17.1,26
465,2016,3,30,2,46,11.6,34
466,2016,3,30,5,25,17.5,22
467,2016,3,30,5,46,18.299999,20
468,2016,3,30,8,25,16,19
469,2016,3,30,8,46,20.4,27
470,2016,3,30,11,25,12.1,50
471,2016,3,30,11,46,16.6,27
472,2016,3,30,14,25,9.5,70
473,2016,3,30,14,46,12,55
474,2016,3,30,17,25,7.4,72
475,2016,3,30,17,46,8.1,78
476,2016,3,30,20,25,4.7,75
477,2016,3,30,20,46,5.9,89
478,2016,3,30,23,25,12.1,44
479,2016,3,30,23,46,5.9,89
480,2016,3,31,2,25,18.4,27
481,2016,3,31,2,46,11.4,62
482,2016,3,31,5,25,20.700001,27
483,2016,3,31,5,46,17.5,42
484,2016,3,31,8,25,18.4,27
485,2016,3,31,8,46,21.4,37
486,2016,3,31,11,25,12.9,53
487,2016,3,31,11,46,17.6,41
488,2016,3,31,14,25,9.1,79
489,2016,3,31,14,46,13.2,60
490,2016,3,31,17,25,7.1,89
491,2016,3,31,17,46,11.3,71
492,2016,3,31,20,25,5.9,89
493,2016,3,31,20,46,9.2,90
494,2016,3,31,23,25,12.9,64
495,2016,3,31,23,46,8.9,90
496,2016,4,1,2,25,20,42
497,2016,4,1,2,46,11,78
498,2016,4,1,5,25,20.700001,37
499,2016,4,1,5,46,12.1,68
500,2016,4,1,8,25,17.5,40
501,2016,4,1,8,46,13.9,69
502,2016,4,1,11,25,13.3,59
503,2016,4,1,11,46,12.2,69
504,2016,4,1,14,25,9.8,80
505,2016,4,1,14,46,11,80
506,2016,4,1,17,25,7.9,88
507,2016,4,1,17,46,10,85
508,2016,4,1,20,25,8.6,89
509,2016,4,1,20,46,9.2,91
510,2016,4,1,23,25,9.7,79
511,2016,4,1,23,46,9,91
512,2016,4,2,2,25,11.8,68
513,2016,4,2,2,46,12,85
514,2016,4,2,5,25,12.9,69
515,2016,4,2,5,46,14.4,69
516,2016,4,2,8,25,12,72
517,2016,4,2,8,46,17,60
518,2016,4,2,11,25,10.2,81
519,2016,4,2,11,46,15.4,58
520,2016,4,2,14,25,8.9,85
521,2016,4,2,14,46,11.4,60
522,2016,4,2,17,25,8.1,89
523,2016,4,2,17,46,8.3,72
524,2016,4,2,20,25,6.2,73
525,2016,4,2,20,46,7,74
526,2016,4,2,23,25,11.2,52
527,2016,4,2,23,46,4.9,82
528,2016,4,3,2,25,15.2,50
529,2016,4,3,2,46,11,48
530,2016,4,3,5,25,17.1,40
531,2016,4,3,5,46,16.200001,28
532,2016,4,3,8,25,14.4,39
533,2016,4,3,8,46,17.5,27
534,2016,4,3,11,25,10.3,53
535,2016,4,3,11,46,14.6,31
536,2016,4,3,14,25,8.7,64
537,2016,4,3,14,46,11.4,57
538,2016,4,3,17,25,6.8,73
539,2016,4,3,17,46,8.2,74
540,2016,4,3,20,25,4,83
541,2016,4,3,20,46,5.9,72
542,2016,4,3,23,25,10.8,47
543,2016,4,3,23,46,5.7,67
544,2016,4,4,2,25,16.299999,27
545,2016,4,4,2,46,11.7,38
546,2016,4,4,5,25,17.6,27
547,2016,4,4,5,46,19,29
548,2016,4,4,8,25,14.6,31
549,2016,4,4,8,46,19.4,36
550,2016,4,4,11,25,11.1,55
551,2016,4,4,11,46,16.4,61
552,2016,4,4,14,25,7.9,73
553,2016,4,4,14,46,13.4,85
554,2016,4,4,17,25,5.7,84
555,2016,4,4,17,46,12,90
556,2016,4,4,20,25,5.8,75
557,2016,4,4,20,46,10.1,86
558,2016,4,4,23,25,11.8,43
559,2016,4,4,23,46,9.8,94
560,2016,4,5,2,25,19.299999,24
561,2016,4,5,2,46,12,82
562,2016,4,5,5,25,22.200001,19
563,2016,4,5,5,46,16.1,64
564,2016,4,5,8,25,18.9,29
565,2016,4,5,8,46,18.200001,59
566,2016,4,5,11,25,13.7,59
567,2016,4,5,11,46,15.4,64
568,2016,4,5,14,25,11.9,88
569,2016,4,5,14,46,12.1,77
570,2016,4,5,17,25,10,94
571,2016,4,5,17,46,9.2,88
572,2016,4,5,20,25,9.7,95
573,2016,4,5,20,46,7,95
574,2016,4,5,23,25,12,82
575,2016,4,5,23,46,6.2,94
576,2016,4,6,2,25,16,66
577,2016,4,6,2,46,10,67
578,2016,4,6,5,25,18.299999,60
579,2016,4,6,5,46,15,30
580,2016,4,6,8,25,15.6,64
581,2016,4,6,8,46,16.5,25
582,2016,4,6,11,25,11.3,80
583,2016,4,6,11,46,14,34
584,2016,4,6,14,25,9,89
585,2016,4,6,14,46,9.6,61
586,2016,4,6,17,25,7,95
587,2016,4,6,17,46,8,76
588,2016,4,6,20,25,7,94
589,2016,4,6,20,46,6.9,92
590,2016,4,6,23,25,9.9,68
591,2016,4,6,23,46,6.1,93
592,2016,4,7,2,25,15.5,35
593,2016,4,7,2,46,9.2,77
594,2016,4,7,5,25,16.9,28
595,2016,4,7,5,46,14.8,51
596,2016,4,7,8,25,13.7,54
597,2016,4,7,8,46,16.700001,54
598,2016,4,7,11,25,9.4,77
599,2016,4,7,11,46,13.7,59
600,2016,4,7,14,25,8.1,90
601,2016,4,7,14,46,10.6,75
602,2016,4,7,17,25,6.9,94
603,2016,4,7,17,46,8.7,85
604,2016,4,7,20,25,5.9,94
605,2016,4,7,20,46,8.6,90
606,2016,4,7,23,25,9.4,79
607,2016,4,7,23,46,8.6,89
608,2016,4,8,2,25,14.8,59
609,2016,4,8,2,46,12.5,78
610,2016,4,8,5,25,16.799999,55
611,2016,4,8,5,46,17,51
612,2016,4,8,8,25,16.200001,59
613,2016,4,8,8,46,16.799999,57
614,2016,4,8,11,25,13.3,71
615,2016,4,8,11,46,15.1,68
616,2016,4,8,14,25,10.4,85
617,2016,4,8,14,46,11.1,75
618,2016,4,8,17,25,9.1,90
619,2016,4,8,17,46,9.1,85
620,2016,4,8,20,25,8.1,89
621,2016,4,8,20,46,7.2,95
622,2016,4,8,23,25,12.9,79
623,2016,4,8,23,46,7.1,95
624,2016,4,9,2,25,16.4,51
625,2016,4,9,2,46,12,67
626,2016,4,9,5,25,17.6,57
627,2016,4,9,5,46,16.1,47
628,2016,4,9,8,25,15.4,68
629,2016,4,9,8,46,18.1,42
630,2016,4,9,11,25,11.3,79
631,2016,4,9,11,46,15.7,47
632,2016,4,9,14,25,9,88
633,2016,4,9,14,46,12.6,62
634,2016,4,9,17,25,7.1,94
635,2016,4,9,17,46,10.3,64
636,2016,4,9,20,25,7.2,85
637,2016,4,9,20,46,9.1,73
638,2016,4,9,23,25,12.1,67
639,2016,4,9,23,46,8,61
640,2016,4,10,2,25,16,39
641,2016,4,10,2,46,12,52
642,2016,4,10,5,25,18.1,29
643,2016,4,10,5,46,17.5,38
644,2016,4,10,8,25,15.4,39
645,2016,4,10,8,46,20.5,42
646,2016,4,10,11,25,11.1,62
647,2016,4,10,11,46,17,63
648,2016,4,10,14,25,10.1,76
649,2016,4,10,14,46,14.4,84
650,2016,4,10,17,25,9.1,75
651,2016,4,10,17,46,14,90
652,2016,4,10,20,25,8.1,62
653,2016,4,10,20,46,15.8,94
654,2016,4,10,23,25,12.9,52
655,2016,4,10,23,46,14.4,94
656,2016,4,11,2,25,18.299999,37
657,2016,4,11,2,46,13.7,90
658,2016,4,11,5,25,20.4,38
659,2016,4,11,5,46,14.4,80
660,2016,4,11,8,25,18.200001,40
661,2016,4,11,8,46,16.9,67
662,2016,4,11,11,25,16.799999,53
663,2016,4,11,11,46,16.6,65
664,2016,4,11,14,25,15.7,89
665,2016,4,11,14,46,13.2,77
666,2016,4,11,17,25,15.5,92
667,2016,4,11,17,46,10.1,88
668,2016,4,11,20,25,14,94
669,2016,4,11,20,46,10.8,94
670,2016,4,11,23,25,13.4,89
671,2016,4,11,23,46,11.6,96
672,2016,4,12,2,25,15.5,77
673,2016,4,12,2,46,14,80
674,2016,4,12,5,25,17.5,67
675,2016,4,12,5,46,16.200001,59
676,2016,4,12,8,25,16.200001,68
677,2016,4,12,8,46,19.4,54
678,2016,4,12,11,25,13.7,79
679,2016,4,12,11,46,14.8,50
680,2016,4,12,14,25,12.3,89
681,2016,4,12,14,46,11.4,74
682,2016,4,12,17,25,11,94
683,2016,4,12,17,46,8.4,86
684,2016,4,12,20,25,9,96
685,2016,4,12,20,46,6.9,89
686,2016,4,12,23,25,10.9,80
687,2016,4,12,23,46,6,91
688,2016,4,13,2,25,16.6,65
689,2016,4,13,2,46,12.9,70
690,2016,4,13,5,25,17.700001,55
691,2016,4,13,5,46,20,35
692,2016,4,13,8,25,14.9,53
693,2016,4,13,8,46,21.9,29
694,2016,4,13,11,25,11.5,79
695,2016,4,13,11,46,18.6,39
696,2016,4,13,14,25,8.4,88
697,2016,4,13,14,46,14.1,70
698,2016,4,13,17,25,6.8,89
699,2016,4,13,17,46,11.2,82
700,2016,4,13,20,25,6.1,91
701,2016,4,13,20,46,9.1,86
702,2016,4,13,23,25,11.5,70
703,2016,4,13,23,46,8.9,82
704,2016,4,14,2,25,19.9,35
705,2016,4,14,2,46,12.8,69
706,2016,4,14,5,25,21.700001,30
707,2016,4,14,5,46,16.200001,70
708,2016,4,14,8,25,17.799999,39
709,2016,4,14,8,46,15.7,85
710,2016,4,14,11,25,11.7,74
711,2016,4,14,11,46,14.1,85
712,2016,4,14,14,25,10.4,84
713,2016,4,14,14,46,13.9,91
714,2016,4,14,17,25,9.1,87
715,2016,4,14,17,46,12.9,98
716,2016,4,14,20,25,9,82
717,2016,4,14,20,46,10.1,96
718,2016,4,14,23,25,12.6,67
719,2016,4,14,23,46,10.1,98
720,2016,4,15,2,25,16.200001,67
721,2016,4,15,2,46,12.7,78
722,2016,4,15,5,25,16.1,83
723,2016,4,15,5,46,13.9,56
724,2016,4,15,8,25,15.6,85
725,2016,4,15,8,46,15.2,70
726,2016,4,15,11,25,15,90
727,2016,4,15,11,46,11.7,75
728,2016,4,15,14,25,13.8,95
729,2016,4,15,14,46,10.2,84
730,2016,4,15,17,25,11.3,95
731,2016,4,15,17,46,9,85
732,2016,4,15,20,25,10.4,95
733,2016,4,15,20,46,7,90
734,2016,4,15,23,25,11.7,93
735,2016,4,15,23,46,5.1,90
736,2016,4,16,2,25,13.2,66
737,2016,4,16,2,46,10.1,64
738,2016,4,16,5,25,15.1,70
739,2016,4,16,5,46,14.4,44
740,2016,4,16,8,25,11.7,55
