datetime,year,month,day,hour,forecast,temp,hum
2019-01-06 03:00:00,2019,1,6,3,25,-5,75
2019-01-06 03:00:00,2019,1,6,3,46,-1,80
2019-01-06 06:00:00,2019,1,6,6,25,-5,70
2019-01-06 06:00:00,2019,1,6,6,46,-1,80
2019-01-06 09:00:00,2019,1,6,9,25,-4,70
2019-01-06 09:00:00,2019,1,6,9,46,-1,70
2019-01-06 12:00:00,2019,1,6,12,25,2,45
2019-01-06 12:00:00,2019,1,6,12,46,-2,65
2019-01-06 15:00:00,2019,1,6,15,25,2,50
2019-01-06 15:00:00,2019,1,6,15,46,0,45
2019-01-06 18:00:00,2019,1,6,18,25,-1,65
2019-01-06 18:00:00,2019,1,6,18,46,1,45
2019-01-06 21:00:00,2019,1,6,21,25,-2,75
2019-01-06 21:00:00,2019,1,6,21,46,-2,55
2019-01-07 00:00:00,2019,1,7,0,25,-2,80
2019-01-07 00:00:00,2019,1,7,0,46,-3,60
2019-01-07 03:00:00,2019,1,7,3,25,-1,75
2019-01-07 03:00:00,2019,1,7,3,46,-5,55
2019-01-07 06:00:00,2019,1,7,6,25,-4,75
2019-01-07 06:00:00,2019,1,7,6,46,-6,55
2019-01-07 09:00:00,2019,1,7,9,25,-3,65
2019-01-07 09:00:00,2019,1,7,9,46,-8,60
2019-01-07 12:00:00,2019,1,7,12,25,0,45
2019-01-07 12:00:00,2019,1,7,12,46,-8,55
2019-01-07 15:00:00,2019,1,7,15,25,0,40
2019-01-07 15:00:00,2019,1,7,15,46,-4,35
2019-01-07 18:00:00,2019,1,7,18,25,-2,50
2019-01-07 18:00:00,2019,1,7,18,46,-1,40
2019-01-07 21:00:00,2019,1,7,21,25,-3,55
2019-01-07 21:00:00,2019,1,7,21,46,-3,50
2019-01-08 00:00:00,2019,1,8,0,25,-5,50
2019-01-08 00:00:00,2019,1,8,0,46,-5,65
2019-01-08 03:00:00,2019,1,8,3,25,-7,55
2019-01-08 03:00:00,2019,1,8,3,46,-5,70
2019-01-08 06:00:00,2019,1,8,6,25,-9,60
2019-01-08 06:00:00,2019,1,8,6,46,-5,75
2019-01-08 09:00:00,2019,1,8,9,25,-8,50
2019-01-08 09:00:00,2019,1,8,9,46,-6,70
2019-01-08 12:00:00,2019,1,8,12,25,-3,30
2019-01-08 12:00:00,2019,1,8,12,46,-4,70
2019-01-08 15:00:00,2019,1,8,15,25,-1,40
2019-01-08 15:00:00,2019,1,8,15,46,2,60
2019-01-08 18:00:00,2019,1,8,18,25,-3,55
2019-01-08 18:00:00,2019,1,8,18,46,5,50
2019-01-08 21:00:00,2019,1,8,21,25,-5,70
2019-01-08 21:00:00,2019,1,8,21,46,0,65
2019-01-09 00:00:00,2019,1,9,0,25,-5,75
2019-01-09 00:00:00,2019,1,9,0,46,-2,75
2019-01-09 03:00:00,2019,1,9,3,25,-5,75
2019-01-09 03:00:00,2019,1,9,3,46,-2,80
2019-01-09 06:00:00,2019,1,9,6,25,-5,75
2019-01-09 06:00:00,2019,1,9,6,46,-2,85
2019-01-09 09:00:00,2019,1,9,9,25,-4,75
2019-01-09 09:00:00,2019,1,9,9,46,-2,85
2019-01-09 12:00:00,2019,1,9,12,25,2,55
2019-01-09 12:00:00,2019,1,9,12,46,-2,85
2019-01-09 15:00:00,2019,1,9,15,25,5,50
2019-01-09 15:00:00,2019,1,9,15,46,4,60
2019-01-09 18:00:00,2019,1,9,18,25,0,65
2019-01-09 18:00:00,2019,1,9,18,46,6,55
2019-01-09 21:00:00,2019,1,9,21,25,-1,75
2019-01-09 21:00:00,2019,1,9,21,46,2,70
2019-01-10 00:00:00,2019,1,10,0,25,-2,80
2019-01-10 00:00:00,2019,1,10,0,46,-1,70
2019-01-10 03:00:00,2019,1,10,3,25,-2,85
2019-01-10 03:00:00,2019,1,10,3,46,-2,80
2019-01-10 06:00:00,2019,1,10,6,25,-2,85
2019-01-10 06:00:00,2019,1,10,6,46,-1,80
2019-01-10 09:00:00,2019,1,10,9,25,-1,85
2019-01-10 09:00:00,2019,1,10,9,46,-2,85
2019-01-10 12:00:00,2019,1,10,12,25,4,60
2019-01-10 12:00:00,2019,1,10,12,46,-1,80
2019-01-10 15:00:00,2019,1,10,15,25,6,55
2019-01-10 15:00:00,2019,1,10,15,46,4,60
2019-01-10 18:00:00,2019,1,10,18,25,2,70
2019-01-10 18:00:00,2019,1,10,18,46,6,55
2019-01-10 21:00:00,2019,1,10,21,25,0,70
2019-01-10 21:00:00,2019,1,10,21,46,2,70
2019-01-11 00:00:00,2019,1,11,0,25,-1,80
2019-01-11 00:00:00,2019,1,11,0,46,0,75
2019-01-11 03:00:00,2019,1,11,3,25,-1,80
2019-01-11 03:00:00,2019,1,11,3,46,-1,80
2019-01-11 06:00:00,2019,1,11,6,25,-2,85
2019-01-11 06:00:00,2019,1,11,6,46,-2,85
2019-01-11 09:00:00,2019,1,11,9,25,-1,85
2019-01-11 09:00:00,2019,1,11,9,46,-3,85
2019-01-11 12:00:00,2019,1,11,12,25,4,60
2019-01-11 12:00:00,2019,1,11,12,46,-2,90
2019-01-11 15:00:00,2019,1,11,15,25,5,60
2019-01-11 15:00:00,2019,1,11,15,46,4,60
2019-01-11 18:00:00,2019,1,11,18,25,2,70
2019-01-11 18:00:00,2019,1,11,18,46,6,55
2019-01-11 21:00:00,2019,1,11,21,25,0,75
2019-01-11 21:00:00,2019,1,11,21,46,2,70
2019-01-12 00:00:00,2019,1,12,0,25,-1,80
2019-01-12 00:00:00,2019,1,12,0,46,-1,70
2019-01-12 03:00:00,2019,1,12,3,25,-3,85
2019-01-12 03:00:00,2019,1,12,3,46,-2,80
2019-01-12 06:00:00,2019,1,12,6,25,-4,80
2019-01-12 06:00:00,2019,1,12,6,46,-2,85
2019-01-12 09:00:00,2019,1,12,9,25,-2,80
2019-01-12 09:00:00,2019,1,12,9,46,-4,85
2019-01-12 12:00:00,2019,1,12,12,25,4,50
2019-01-12 12:00:00,2019,1,12,12,46,-2,85
2019-01-12 15:00:00,2019,1,12,15,25,5,50
2019-01-12 15:00:00,2019,1,12,15,46,4,65
2019-01-12 18:00:00,2019,1,12,18,25,1,70
2019-01-12 18:00:00,2019,1,12,18,46,6,65
2019-01-12 21:00:00,2019,1,12,21,25,-1,75
2019-01-12 21:00:00,2019,1,12,21,46,1,70
2019-01-13 00:00:00,2019,1,13,0,25,-2,85
2019-01-13 00:00:00,2019,1,13,0,46,-1,75
2019-01-13 03:00:00,2019,1,13,3,25,-2,90
2019-01-13 03:00:00,2019,1,13,3,46,-3,85
2019-01-13 06:00:00,2019,1,13,6,25,-3,85
2019-01-13 06:00:00,2019,1,13,6,46,-2,85
2019-01-13 09:00:00,2019,1,13,9,25,-2,85
2019-01-13 09:00:00,2019,1,13,9,46,-2,85
2019-01-13 12:00:00,2019,1,13,12,25,5,60
2019-01-13 12:00:00,2019,1,13,12,46,-1,80
2019-01-13 15:00:00,2019,1,13,15,25,6,60
2019-01-13 15:00:00,2019,1,13,15,46,2,65
2019-01-13 18:00:00,2019,1,13,18,25,2,70
2019-01-13 18:00:00,2019,1,13,18,46,1,55
2019-01-13 21:00:00,2019,1,13,21,25,-1,80
2019-01-13 21:00:00,2019,1,13,21,46,-3,50
2019-01-14 00:00:00,2019,1,14,0,25,-2,80
2019-01-14 00:00:00,2019,1,14,0,46,-5,55
2019-01-14 03:00:00,2019,1,14,3,25,-2,85
2019-01-14 03:00:00,2019,1,14,3,46,-6,50
2019-01-14 06:00:00,2019,1,14,6,25,-1,85
2019-01-14 06:00:00,2019,1,14,6,46,-7,55
2019-01-14 09:00:00,2019,1,14,9,25,0,85
2019-01-14 09:00:00,2019,1,14,9,46,-8,55
2019-01-14 12:00:00,2019,1,14,12,25,3,65
2019-01-14 12:00:00,2019,1,14,12,46,-7,55
2019-01-14 15:00:00,2019,1,14,15,25,1,55
2019-01-14 15:00:00,2019,1,14,15,46,-3,40
2019-01-14 18:00:00,2019,1,14,18,25,-3,55
2019-01-14 18:00:00,2019,1,14,18,46,-1,40
2019-01-14 21:00:00,2019,1,14,21,25,-4,50
2019-01-14 21:00:00,2019,1,14,21,46,-3,60
2019-01-15 00:00:00,2019,1,15,0,25,-6,55
2019-01-15 00:00:00,2019,1,15,0,46,-4,70
2019-01-15 03:00:00,2019,1,15,3,25,-6,55
2019-01-15 03:00:00,2019,1,15,3,46,-3,70
2019-01-15 06:00:00,2019,1,15,6,25,-8,55
2019-01-15 06:00:00,2019,1,15,6,46,-2,70
2019-01-15 09:00:00,2019,1,15,9,25,-7,55
2019-01-15 09:00:00,2019,1,15,9,46,-3,70
2019-01-15 12:00:00,2019,1,15,12,25,-3,40
2019-01-15 12:00:00,2019,1,15,12,46,-1,70
2019-01-15 15:00:00,2019,1,15,15,25,-1,45
2019-01-15 15:00:00,2019,1,15,15,46,2,55
2019-01-15 18:00:00,2019,1,15,18,25,-2,60
2019-01-15 18:00:00,2019,1,15,18,46,4,50
2019-01-15 21:00:00,2019,1,15,21,25,-3,70
2019-01-15 21:00:00,2019,1,15,21,46,1,65
2019-01-16 00:00:00,2019,1,16,0,25,-2,70
2019-01-16 00:00:00,2019,1,16,0,46,-1,70
2019-01-16 03:00:00,2019,1,16,3,25,-2,70
2019-01-16 03:00:00,2019,1,16,3,46,-2,70
2019-01-16 06:00:00,2019,1,16,6,25,-2,70
2019-01-16 06:00:00,2019,1,16,6,46,-4,70
2019-01-16 09:00:00,2019,1,16,9,25,-1,70
2019-01-16 09:00:00,2019,1,16,9,46,-5,75
2019-01-16 12:00:00,2019,1,16,12,25,3,55
2019-01-16 12:00:00,2019,1,16,12,46,-4,70
2019-01-16 15:00:00,2019,1,16,15,25,4,50
2019-01-16 15:00:00,2019,1,16,15,46,3,50
2019-01-16 18:00:00,2019,1,16,18,25,0,60
2019-01-16 18:00:00,2019,1,16,18,46,6,50
2019-01-16 21:00:00,2019,1,16,21,25,-1,55
2019-01-16 21:00:00,2019,1,16,21,46,2,70
2019-01-17 00:00:00,2019,1,17,0,25,-2,60
2019-01-17 00:00:00,2019,1,17,0,46,0,75
2019-01-17 03:00:00,2019,1,17,3,25,-4,70
2019-01-17 03:00:00,2019,1,17,3,46,-1,80
2019-01-17 06:00:00,2019,1,17,6,25,-5,75
2019-01-17 06:00:00,2019,1,17,6,46,-1,85
2019-01-17 09:00:00,2019,1,17,9,25,-3,75
2019-01-17 09:00:00,2019,1,17,9,46,-1,85
2019-01-17 12:00:00,2019,1,17,12,25,4,55
2019-01-17 12:00:00,2019,1,17,12,46,1,85
2019-01-17 15:00:00,2019,1,17,15,25,6,50
2019-01-17 15:00:00,2019,1,17,15,46,6,75
2019-01-17 18:00:00,2019,1,17,18,25,2,70
2019-01-17 18:00:00,2019,1,17,18,46,6,70
2019-01-17 21:00:00,2019,1,17,21,25,0,75
2019-01-17 21:00:00,2019,1,17,21,46,4,75
2019-01-18 00:00:00,2019,1,18,0,25,-1,80
2019-01-18 00:00:00,2019,1,18,0,46,2,80
2019-01-18 03:00:00,2019,1,18,3,25,-1,80
2019-01-18 03:00:00,2019,1,18,3,46,1,80
2019-01-18 06:00:00,2019,1,18,6,25,0,85
2019-01-18 06:00:00,2019,1,18,6,46,1,75
2019-01-18 09:00:00,2019,1,18,9,25,1,85
2019-01-18 09:00:00,2019,1,18,9,46,-1,70
2019-01-18 12:00:00,2019,1,18,12,25,5,75
2019-01-18 12:00:00,2019,1,18,12,46,-1,60
2019-01-18 15:00:00,2019,1,18,15,25,6,70
2019-01-18 15:00:00,2019,1,18,15,46,1,50
2019-01-18 18:00:00,2019,1,18,18,25,4,75
2019-01-18 18:00:00,2019,1,18,18,46,1,40
2019-01-18 21:00:00,2019,1,18,21,25,2,80
2019-01-18 21:00:00,2019,1,18,21,46,-1,45
2019-01-19 00:00:00,2019,1,19,0,25,2,85
2019-01-19 00:00:00,2019,1,19,0,46,-3,55
2019-01-19 03:00:00,2019,1,19,3,25,2,75
2019-01-19 03:00:00,2019,1,19,3,46,-4,60
2019-01-19 06:00:00,2019,1,19,6,25,-1,65
2019-01-19 06:00:00,2019,1,19,6,46,-3,65
2019-01-19 09:00:00,2019,1,19,9,25,-1,60
2019-01-19 09:00:00,2019,1,19,9,46,-4,75
2019-01-19 12:00:00,2019,1,19,12,25,1,50
2019-01-19 12:00:00,2019,1,19,12,46,-2,70
2019-01-19 15:00:00,2019,1,19,15,25,1,40
2019-01-19 15:00:00,2019,1,19,15,46,3,60
2019-01-19 18:00:00,2019,1,19,18,25,-2,45
2019-01-19 18:00:00,2019,1,19,18,46,5,55
2019-01-19 21:00:00,2019,1,19,21,25,-3,55
2019-01-19 21:00:00,2019,1,19,21,46,2,60
2019-01-20 00:00:00,2019,1,20,0,25,-4,60
2019-01-20 00:00:00,2019,1,20,0,46,0,65
2019-01-20 03:00:00,2019,1,20,3,25,-3,60
2019-01-20 03:00:00,2019,1,20,3,46,-1,70
2019-01-20 06:00:00,2019,1,20,6,25,-4,80
2019-01-20 06:00:00,2019,1,20,6,46,-2,75
2019-01-20 09:00:00,2019,1,20,9,25,-2,75
2019-01-20 09:00:00,2019,1,20,9,46,-3,80
2019-01-20 12:00:00,2019,1,20,12,25,3,60
2019-01-20 12:00:00,2019,1,20,12,46,-1,80
2019-01-20 15:00:00,2019,1,20,15,25,5,50
2019-01-20 15:00:00,2019,1,20,15,46,5,55
2019-01-20 18:00:00,2019,1,20,18,25,3,60
2019-01-20 18:00:00,2019,1,20,18,46,7,45
2019-01-20 21:00:00,2019,1,20,21,25,1,70
2019-01-20 21:00:00,2019,1,20,21,46,3,55
2019-01-21 00:00:00,2019,1,21,0,25,-1,70
2019-01-21 00:00:00,2019,1,21,0,46,1,65
2019-01-21 03:00:00,2019,1,21,3,25,-2,75
2019-01-21 03:00:00,2019,1,21,3,46,1,75
2019-01-21 06:00:00,2019,1,21,6,25,-3,85
2019-01-21 06:00:00,2019,1,21,6,46,0,80
2019-01-21 09:00:00,2019,1,21,9,25,-1,75
2019-01-21 09:00:00,2019,1,21,9,46,-1,80
2019-01-21 12:00:00,2019,1,21,12,25,5,55
2019-01-21 12:00:00,2019,1,21,12,46,1,75
2019-01-21 15:00:00,2019,1,21,15,25,7,45
2019-01-21 15:00:00,2019,1,21,15,46,5,55
2019-01-21 18:00:00,2019,1,21,18,25,3,60
2019-01-21 18:00:00,2019,1,21,18,46,6,40
2019-01-21 21:00:00,2019,1,21,21,25,1,70
2019-01-21 21:00:00,2019,1,21,21,46,2,50
2019-01-22 00:00:00,2019,1,22,0,25,1,80
2019-01-22 00:00:00,2019,1,22,0,46,0,50
2019-01-22 03:00:00,2019,1,22,3,25,0,80
2019-01-22 03:00:00,2019,1,22,3,46,-2,55
2019-01-22 06:00:00,2019,1,22,6,25,-1,85
2019-01-22 06:00:00,2019,1,22,6,46,-3,60
2019-01-22 09:00:00,2019,1,22,9,25,1,80
2019-01-22 09:00:00,2019,1,22,9,46,-5,65
2019-01-22 12:00:00,2019,1,22,12,25,6,50
2019-01-22 12:00:00,2019,1,22,12,46,-3,60
2019-01-22 15:00:00,2019,1,22,15,25,6,40
2019-01-22 15:00:00,2019,1,22,15,46,2,40
2019-01-22 18:00:00,2019,1,22,18,25,3,50
2019-01-22 18:00:00,2019,1,22,18,46,3,35
2019-01-22 21:00:00,2019,1,22,21,25,0,50
2019-01-22 21:00:00,2019,1,22,21,46,-1,50
2019-01-23 00:00:00,2019,1,23,0,25,-2,55
2019-01-23 00:00:00,2019,1,23,0,46,-3,65
2019-01-23 03:00:00,2019,1,23,3,25,-4,60
2019-01-23 03:00:00,2019,1,23,3,46,-3,80
2019-01-23 06:00:00,2019,1,23,6,25,-5,65
2019-01-23 06:00:00,2019,1,23,6,46,-3,70
2019-01-23 09:00:00,2019,1,23,9,25,-3,60
2019-01-23 09:00:00,2019,1,23,9,46,-4,70
2019-01-23 12:00:00,2019,1,23,12,25,2,40
2019-01-23 12:00:00,2019,1,23,12,46,-2,65
2019-01-23 15:00:00,2019,1,23,15,25,3,35
2019-01-23 15:00:00,2019,1,23,15,46,2,45
2019-01-23 18:00:00,2019,1,23,18,25,0,55
2019-01-23 18:00:00,2019,1,23,18,46,3,40
2019-01-23 21:00:00,2019,1,23,21,25,-3,70
2019-01-23 21:00:00,2019,1,23,21,46,-1,40
2019-01-24 00:00:00,2019,1,24,0,25,-3,75
2019-01-24 00:00:00,2019,1,24,0,46,-2,45
2019-01-24 03:00:00,2019,1,24,3,25,-4,75
2019-01-24 03:00:00,2019,1,24,3,46,-3,45
2019-01-24 06:00:00,2019,1,24,6,25,-3,70
2019-01-24 06:00:00,2019,1,24,6,46,-4,55
2019-01-24 09:00:00,2019,1,24,9,25,-2,60
2019-01-24 09:00:00,2019,1,24,9,46,-5,60
2019-01-24 12:00:00,2019,1,24,12,25,3,45
2019-01-24 12:00:00,2019,1,24,12,46,-5,55
2019-01-24 15:00:00,2019,1,24,15,25,2,35
2019-01-24 15:00:00,2019,1,24,15,46,-2,45
2019-01-24 18:00:00,2019,1,24,18,25,-1,40
2019-01-24 18:00:00,2019,1,24,18,46,0,40
2019-01-24 21:00:00,2019,1,24,21,25,-3,45
2019-01-24 21:00:00,2019,1,24,21,46,-2,50
2019-01-25 00:00:00,2019,1,25,0,25,-3,45
2019-01-25 00:00:00,2019,1,25,0,46,-3,55
2019-01-25 03:00:00,2019,1,25,3,25,-4,55
2019-01-25 03:00:00,2019,1,25,3,46,-4,65
2019-01-25 06:00:00,2019,1,25,6,25,-5,60
2019-01-25 06:00:00,2019,1,25,6,46,-5,70
2019-01-25 09:00:00,2019,1,25,9,25,-5,55
2019-01-25 09:00:00,2019,1,25,9,46,-6,70
2019-01-25 12:00:00,2019,1,25,12,25,-1,45
2019-01-25 12:00:00,2019,1,25,12,46,-4,70
2019-01-25 15:00:00,2019,1,25,15,25,1,40
2019-01-25 15:00:00,2019,1,25,15,46,3,50
2019-01-25 18:00:00,2019,1,25,18,25,-2,50
2019-01-25 18:00:00,2019,1,25,18,46,5,45
2019-01-25 21:00:00,2019,1,25,21,25,-3,55
2019-01-25 21:00:00,2019,1,25,21,46,2,60
2019-01-26 00:00:00,2019,1,26,0,25,-4,65
2019-01-26 00:00:00,2019,1,26,0,46,0,65
2019-01-26 03:00:00,2019,1,26,3,25,-5,70
2019-01-26 03:00:00,2019,1,26,3,46,2,70
2019-01-26 06:00:00,2019,1,26,6,25,-6,75
2019-01-26 06:00:00,2019,1,26,6,46,3,70
2019-01-26 09:00:00,2019,1,26,9,25,-4,70
2019-01-26 09:00:00,2019,1,26,9,46,2,70
2019-01-26 12:00:00,2019,1,26,12,25,4,50
2019-01-26 12:00:00,2019,1,26,12,46,1,60
2019-01-26 15:00:00,2019,1,26,15,25,6,45
2019-01-26 15:00:00,2019,1,26,15,46,3,45
2019-01-26 18:00:00,2019,1,26,18,25,2,60
2019-01-26 18:00:00,2019,1,26,18,46,3,40
2019-01-26 21:00:00,2019,1,26,21,25,1,65
2019-01-26 21:00:00,2019,1,26,21,46,0,45
2019-01-27 00:00:00,2019,1,27,0,25,2,70
2019-01-27 00:00:00,2019,1,27,0,46,-2,55
2019-01-27 03:00:00,2019,1,27,3,25,3,65
2019-01-27 03:00:00,2019,1,27,3,46,-3,60
2019-01-27 06:00:00,2019,1,27,6,25,2,70
2019-01-27 06:00:00,2019,1,27,6,46,-4,70
2019-01-27 09:00:00,2019,1,27,9,25,0,60
2019-01-27 09:00:00,2019,1,27,9,46,-6,70
2019-01-27 12:00:00,2019,1,27,12,25,3,45
2019-01-27 12:00:00,2019,1,27,12,46,-4,70
2019-01-27 15:00:00,2019,1,27,15,25,3,40
2019-01-27 15:00:00,2019,1,27,15,46,3,40
2019-01-27 18:00:00,2019,1,27,18,25,0,45
2019-01-27 18:00:00,2019,1,27,18,46,5,40
2019-01-27 21:00:00,2019,1,27,21,25,-2,50
2019-01-27 21:00:00,2019,1,27,21,46,0,60
2019-01-28 00:00:00,2019,1,28,0,25,-3,55
2019-01-28 00:00:00,2019,1,28,0,46,-2,70
2019-01-28 03:00:00,2019,1,28,3,25,-4,65
2019-01-28 03:00:00,2019,1,28,3,46,-3,75
2019-01-28 06:00:00,2019,1,28,6,25,-6,75
2019-01-28 06:00:00,2019,1,28,6,46,-3,80
2019-01-28 09:00:00,2019,1,28,9,25,-4,65
2019-01-28 09:00:00,2019,1,28,9,46,-4,85
2019-01-28 12:00:00,2019,1,28,12,25,3,40
2019-01-28 12:00:00,2019,1,28,12,46,-2,75
2019-01-28 15:00:00,2019,1,28,15,25,5,35
2019-01-28 15:00:00,2019,1,28,15,46,5,60
2019-01-28 18:00:00,2019,1,28,18,25,1,60
2019-01-28 18:00:00,2019,1,28,18,46,7,55
2019-01-28 21:00:00,2019,1,28,21,25,-2,70
2019-01-28 21:00:00,2019,1,28,21,46,4,65
2019-01-29 00:00:00,2019,1,29,0,25,-4,80
2019-01-29 00:00:00,2019,1,29,0,46,2,75
2019-01-29 03:00:00,2019,1,29,3,25,-4,80
2019-01-29 03:00:00,2019,1,29,3,46,1,80
2019-01-29 06:00:00,2019,1,29,6,25,-4,80
2019-01-29 06:00:00,2019,1,29,6,46,1,65
2019-01-29 09:00:00,2019,1,29,9,25,-2,75
2019-01-29 09:00:00,2019,1,29,9,46,-2,60
2019-01-29 12:00:00,2019,1,29,12,25,6,55
2019-01-29 12:00:00,2019,1,29,12,46,-2,55
2019-01-29 15:00:00,2019,1,29,15,25,7,55
2019-01-29 15:00:00,2019,1,29,15,46,-2,45
2019-01-29 18:00:00,2019,1,29,18,25,4,65
2019-01-29 18:00:00,2019,1,29,18,46,-1,40
2019-01-29 21:00:00,2019,1,29,21,25,2,75
2019-01-29 21:00:00,2019,1,29,21,46,-2,35
2019-01-30 00:00:00,2019,1,30,0,25,2,70
2019-01-30 00:00:00,2019,1,30,0,46,-4,50
2019-01-30 03:00:00,2019,1,30,3,25,1,60
2019-01-30 03:00:00,2019,1,30,3,46,-4,50
2019-01-30 06:00:00,2019,1,30,6,25,-2,50
2019-01-30 06:00:00,2019,1,30,6,46,-4,55
2019-01-30 09:00:00,2019,1,30,9,25,-3,50
2019-01-30 09:00:00,2019,1,30,9,46,-6,65
2019-01-30 12:00:00,2019,1,30,12,25,-2,45
2019-01-30 12:00:00,2019,1,30,12,46,-4,65
2019-01-30 15:00:00,2019,1,30,15,25,-1,35
2019-01-30 15:00:00,2019,1,30,15,46,2,45
2019-01-30 18:00:00,2019,1,30,18,25,-2,40
2019-01-30 18:00:00,2019,1,30,18,46,4,40
2019-01-30 21:00:00,2019,1,30,21,25,-3,45
2019-01-30 21:00:00,2019,1,30,21,46,1,50
2019-01-31 00:00:00,2019,1,31,0,25,-4,45
2019-01-31 00:00:00,2019,1,31,0,46,-2,75
2019-01-31 03:00:00,2019,1,31,3,25,-4,55
2019-01-31 03:00:00,2019,1,31,3,46,-3,70
2019-01-31 06:00:00,2019,1,31,6,25,-5,60
2019-01-31 06:00:00,2019,1,31,6,46,-3,75
2019-01-31 09:00:00,2019,1,31,9,25,-4,60
2019-01-31 09:00:00,2019,1,31,9,46,-3,80
2019-01-31 12:00:00,2019,1,31,12,25,2,40
2019-01-31 12:00:00,2019,1,31,12,46,-1,75
2019-01-31 15:00:00,2019,1,31,15,25,4,45
2019-01-31 15:00:00,2019,1,31,15,46,6,55
2019-01-31 18:00:00,2019,1,31,18,25,1,50
2019-01-31 18:00:00,2019,1,31,18,46,7,50
2019-01-31 21:00:00,2019,1,31,21,25,-2,70
