datetime,year,month,day,hour,forecast,temp,hum
2016-03-17 03:00:00,2016,3,17,3,46,8.3,85
2016-03-17 06:00:00,2016,3,17,6,25,7.9,91
2016-03-17 06:00:00,2016,3,17,6,46,7.2,93
2016-03-17 09:00:00,2016,3,17,9,25,8.9,89
2016-03-17 09:00:00,2016,3,17,9,46,7.1,91
2016-03-17 12:00:00,2016,3,17,12,25,10.9,79
2016-03-17 12:00:00,2016,3,17,12,46,9.0,76
2016-03-17 15:00:00,2016,3,17,15,25,13.0,77
2016-03-17 15:00:00,2016,3,17,15,46,10.2,50
2016-03-17 18:00:00,2016,3,17,18,25,13.1,75
2016-03-17 18:00:00,2016,3,17,18,46,13.4,39
2016-03-17 21:00:00,2016,3,17,21,25,10.0,87
2016-03-17 21:00:00,2016,3,17,21,46,11.4,40
2016-03-18 00:00:00,2016,3,18,0,25,7.9,82
2016-03-18 00:00:00,2016,3,18,0,46,7.3,65
2016-03-18 03:00:00,2016,3,18,3,25,7.2,93
2016-03-18 03:00:00,2016,3,18,3,46,5.9,79
2016-03-18 06:00:00,2016,3,18,6,25,6.4,94
2016-03-18 06:00:00,2016,3,18,6,46,3.9,89
2016-03-18 09:00:00,2016,3,18,9,25,6.4,79
2016-03-18 09:00:00,2016,3,18,9,46,1.9,94
2016-03-18 12:00:00,2016,3,18,12,25,11.5,44
2016-03-18 12:00:00,2016,3,18,12,46,7.6,69
2016-03-18 15:00:00,2016,3,18,15,25,13.6,39
2016-03-18 15:00:00,2016,3,18,15,46,12.3,43
2016-03-18 18:00:00,2016,3,18,18,25,11.5,42
2016-03-18 18:00:00,2016,3,18,18,46,14.6,31
2016-03-18 21:00:00,2016,3,18,21,25,7.3,68
2016-03-18 21:00:00,2016,3,18,21,46,11.5,35
2016-03-19 00:00:00,2016,3,19,0,25,5.1,83
2016-03-19 00:00:00,2016,3,19,0,46,7.3,67
2016-03-19 03:00:00,2016,3,19,3,25,4.0,88
2016-03-19 03:00:00,2016,3,19,3,46,3.7,83
2016-03-19 06:00:00,2016,3,19,6,25,1.8,93
2016-03-19 06:00:00,2016,3,19,6,46,3.1,86
2016-03-19 09:00:00,2016,3,19,9,25,7.7,69
2016-03-19 09:00:00,2016,3,19,9,46,1.8,89
2016-03-19 12:00:00,2016,3,19,12,25,12.1,43
2016-03-19 12:00:00,2016,3,19,12,46,7.4,66
2016-03-19 15:00:00,2016,3,19,15,25,14.6,31
2016-03-19 15:00:00,2016,3,19,15,46,13.2,34
2016-03-19 18:00:00,2016,3,19,18,25,11.6,38
2016-03-19 18:00:00,2016,3,19,18,46,14.4,23
2016-03-19 21:00:00,2016,3,19,21,25,7.3,68
2016-03-19 21:00:00,2016,3,19,21,46,12.4,25
2016-03-20 00:00:00,2016,3,20,0,25,3.9,84
2016-03-20 00:00:00,2016,3,20,0,46,8.3,56
2016-03-20 03:00:00,2016,3,20,3,25,2.6,86
2016-03-20 03:00:00,2016,3,20,3,46,5.1,76
2016-03-20 06:00:00,2016,3,20,6,25,2.1,89
2016-03-20 06:00:00,2016,3,20,6,46,3.2,91
2016-03-20 09:00:00,2016,3,20,9,25,6.7,66
2016-03-20 09:00:00,2016,3,20,9,46,2.0,93
2016-03-20 12:00:00,2016,3,20,12,25,13.1,34
2016-03-20 12:00:00,2016,3,20,12,46,6.8,74
2016-03-20 15:00:00,2016,3,20,15,25,14.3,26
2016-03-20 15:00:00,2016,3,20,15,46,12.3,38
2016-03-20 18:00:00,2016,3,20,18,25,12.8,34
2016-03-20 18:00:00,2016,3,20,18,46,14.7,38
2016-03-20 21:00:00,2016,3,20,21,25,8.3,64
2016-03-20 21:00:00,2016,3,20,21,46,10.8,57
2016-03-21 00:00:00,2016,3,21,0,25,4.9,82
2016-03-21 00:00:00,2016,3,21,0,46,7.4,71
2016-03-21 03:00:00,2016,3,21,3,25,2.9,88
2016-03-21 03:00:00,2016,3,21,3,46,5.9,89
2016-03-21 06:00:00,2016,3,21,6,25,1.6,89
2016-03-21 06:00:00,2016,3,21,6,46,3.7,80
2016-03-21 09:00:00,2016,3,21,9,25,6.4,74
2016-03-21 09:00:00,2016,3,21,9,46,3.8,72
2016-03-21 12:00:00,2016,3,21,12,25,12.3,39
2016-03-21 12:00:00,2016,3,21,12,46,7.0,51
2016-03-21 15:00:00,2016,3,21,15,25,13.8,39
2016-03-21 15:00:00,2016,3,21,15,46,10.0,32
2016-03-21 18:00:00,2016,3,21,18,25,10.8,58
2016-03-21 18:00:00,2016,3,21,18,46,11.1,25
2016-03-21 21:00:00,2016,3,21,21,25,7.2,75
2016-03-21 21:00:00,2016,3,21,21,46,8.1,33
2016-03-22 00:00:00,2016,3,22,0,25,5.2,89
2016-03-22 00:00:00,2016,3,22,0,46,5.4,58
2016-03-22 03:00:00,2016,3,22,3,25,3.8,90
2016-03-22 03:00:00,2016,3,22,3,46,3.4,68
2016-03-22 06:00:00,2016,3,22,6,25,3.8,85
2016-03-22 06:00:00,2016,3,22,6,46,2.2,54
2016-03-22 09:00:00,2016,3,22,9,25,6.6,58
2016-03-22 09:00:00,2016,3,22,9,46,0.2,60
2016-03-22 12:00:00,2016,3,22,12,25,9.7,33
2016-03-22 12:00:00,2016,3,22,12,46,4.3,46
2016-03-22 15:00:00,2016,3,22,15,25,11.1,27
2016-03-22 15:00:00,2016,3,22,15,46,7.2,29
2016-03-22 18:00:00,2016,3,22,18,25,8.4,42
2016-03-22 18:00:00,2016,3,22,18,46,8.5,28
2016-03-22 21:00:00,2016,3,22,21,25,5.3,58
2016-03-22 21:00:00,2016,3,22,21,46,6.5,35
2016-03-23 00:00:00,2016,3,23,0,25,3.2,79
2016-03-23 00:00:00,2016,3,23,0,46,3.8,64
2016-03-23 03:00:00,2016,3,23,3,25,1.9,79
2016-03-23 03:00:00,2016,3,23,3,46,2.9,72
2016-03-23 06:00:00,2016,3,23,6,25,0.1,62
2016-03-23 06:00:00,2016,3,23,6,46,0.5,81
2016-03-23 09:00:00,2016,3,23,9,25,4.1,49
2016-03-23 09:00:00,2016,3,23,9,46,-1.3,77
2016-03-23 12:00:00,2016,3,23,12,25,7.2,34
2016-03-23 12:00:00,2016,3,23,12,46,4.1,60
2016-03-23 15:00:00,2016,3,23,15,25,8.5,28
2016-03-23 15:00:00,2016,3,23,15,46,8.4,34
2016-03-23 18:00:00,2016,3,23,18,25,6.5,35
2016-03-23 18:00:00,2016,3,23,18,46,9.3,33
2016-03-23 21:00:00,2016,3,23,21,25,4.1,62
2016-03-23 21:00:00,2016,3,23,21,46,6.4,38
2016-03-24 00:00:00,2016,3,24,0,25,2.7,80
2016-03-24 00:00:00,2016,3,24,0,46,3.1,55
2016-03-24 03:00:00,2016,3,24,3,25,0.5,81
2016-03-24 03:00:00,2016,3,24,3,46,0.8,71
2016-03-24 06:00:00,2016,3,24,6,25,-1.4,76
2016-03-24 06:00:00,2016,3,24,6,46,-0.4,85
2016-03-24 09:00:00,2016,3,24,9,25,3.8,60
2016-03-24 09:00:00,2016,3,24,9,46,-1.6,85
2016-03-24 12:00:00,2016,3,24,12,25,8.4,35
2016-03-24 12:00:00,2016,3,24,12,46,3.1,63
2016-03-24 15:00:00,2016,3,24,15,25,9.4,33
2016-03-24 15:00:00,2016,3,24,15,46,8.2,38
2016-03-24 18:00:00,2016,3,24,18,25,6.4,37
2016-03-24 18:00:00,2016,3,24,18,46,9.3,32
2016-03-24 21:00:00,2016,3,24,21,25,3.4,55
2016-03-24 21:00:00,2016,3,24,21,46,8.1,37
2016-03-25 00:00:00,2016,3,25,0,25,1.1,74
2016-03-25 00:00:00,2016,3,25,0,46,5.0,64
2016-03-25 03:00:00,2016,3,25,3,25,-0.2,84
2016-03-25 03:00:00,2016,3,25,3,46,2.0,79
2016-03-25 06:00:00,2016,3,25,6,25,-1.3,90
2016-03-25 06:00:00,2016,3,25,6,46,2.3,81
2016-03-25 09:00:00,2016,3,25,9,25,4.8,64
2016-03-25 09:00:00,2016,3,25,9,46,1.4,84
2016-03-25 12:00:00,2016,3,25,12,25,9.0,28
2016-03-25 12:00:00,2016,3,25,12,46,6.9,53
2016-03-25 15:00:00,2016,3,25,15,25,10.1,27
2016-03-25 15:00:00,2016,3,25,15,46,11.0,27
2016-03-25 18:00:00,2016,3,25,18,25,9.0,28
2016-03-25 18:00:00,2016,3,25,18,46,12.4,26
2016-03-25 21:00:00,2016,3,25,21,25,6.0,62
2016-03-25 21:00:00,2016,3,25,21,46,10.5,42
2016-03-26 00:00:00,2016,3,26,0,25,3.7,75
2016-03-26 00:00:00,2016,3,26,0,46,7.2,68
2016-03-26 03:00:00,2016,3,26,3,25,2.7,81
2016-03-26 03:00:00,2016,3,26,3,46,5.1,80
2016-03-26 06:00:00,2016,3,26,6,25,0.1,92
2016-03-26 06:00:00,2016,3,26,6,46,2.0,85
2016-03-26 09:00:00,2016,3,26,9,25,6.1,65
2016-03-26 09:00:00,2016,3,26,9,46,0.8,88
2016-03-26 12:00:00,2016,3,26,12,25,11.2,19
2016-03-26 12:00:00,2016,3,26,12,46,6.3,58
2016-03-26 15:00:00,2016,3,26,15,25,12.5,18
2016-03-26 15:00:00,2016,3,26,15,46,13.2,28
2016-03-26 18:00:00,2016,3,26,18,25,10.1,21
2016-03-26 18:00:00,2016,3,26,18,46,14.5,26
2016-03-26 21:00:00,2016,3,26,21,25,5.8,61
2016-03-26 21:00:00,2016,3,26,21,46,12.1,33
2016-03-27 00:00:00,2016,3,27,0,25,3.5,77
2016-03-27 00:00:00,2016,3,27,0,46,8.7,62
2016-03-27 03:00:00,2016,3,27,3,25,1.5,83
2016-03-27 03:00:00,2016,3,27,3,46,6.2,81
2016-03-27 06:00:00,2016,3,27,6,25,0.9,88
2016-03-27 06:00:00,2016,3,27,6,46,7.2,61
2016-03-27 09:00:00,2016,3,27,9,25,6.8,58
2016-03-27 09:00:00,2016,3,27,9,46,7.1,58
2016-03-27 12:00:00,2016,3,27,12,25,13.5,27
2016-03-27 12:00:00,2016,3,27,12,46,11.2,56
2016-03-27 15:00:00,2016,3,27,15,25,14.5,26
2016-03-27 15:00:00,2016,3,27,15,46,14.2,48
2016-03-27 18:00:00,2016,3,27,18,25,12.3,35
2016-03-27 18:00:00,2016,3,27,18,46,14.3,55
2016-03-27 21:00:00,2016,3,27,21,25,9.3,61
2016-03-27 21:00:00,2016,3,27,21,46,12.2,68
2016-03-28 00:00:00,2016,3,28,0,25,8.1,82
2016-03-28 00:00:00,2016,3,28,0,46,10.1,79
2016-03-28 03:00:00,2016,3,28,3,25,7.0,67
2016-03-28 03:00:00,2016,3,28,3,46,8.1,90
2016-03-28 06:00:00,2016,3,28,6,25,7.1,61
2016-03-28 06:00:00,2016,3,28,6,46,5.0,94
2016-03-28 09:00:00,2016,3,28,9,25,11.5,53
2016-03-28 09:00:00,2016,3,28,9,46,4.2,97
2016-03-28 12:00:00,2016,3,28,12,25,14.4,47
2016-03-28 12:00:00,2016,3,28,12,46,6.7,87
2016-03-28 15:00:00,2016,3,28,15,25,14.3,54
2016-03-28 15:00:00,2016,3,28,15,46,14.2,42
2016-03-28 18:00:00,2016,3,28,18,25,12.1,76
2016-03-28 18:00:00,2016,3,28,18,46,16.700001,30
2016-03-28 21:00:00,2016,3,28,21,25,10.0,84
2016-03-28 21:00:00,2016,3,28,21,46,14.7,38
2016-03-29 00:00:00,2016,3,29,0,25,8.1,88
2016-03-29 00:00:00,2016,3,29,0,46,10.5,61
2016-03-29 03:00:00,2016,3,29,3,25,5.3,91
2016-03-29 03:00:00,2016,3,29,3,46,7.0,79
2016-03-29 06:00:00,2016,3,29,6,25,4.4,91
2016-03-29 06:00:00,2016,3,29,6,46,5.8,77
2016-03-29 09:00:00,2016,3,29,9,25,6.9,85
2016-03-29 09:00:00,2016,3,29,9,46,5.7,82
2016-03-29 12:00:00,2016,3,29,12,25,14.5,48
2016-03-29 12:00:00,2016,3,29,12,46,10.6,48
2016-03-29 15:00:00,2016,3,29,15,25,17.1,33
2016-03-29 15:00:00,2016,3,29,15,46,16.700001,23
2016-03-29 18:00:00,2016,3,29,18,25,14.9,38
2016-03-29 18:00:00,2016,3,29,18,46,17.4,24
2016-03-29 21:00:00,2016,3,29,21,25,11.0,64
2016-03-29 21:00:00,2016,3,29,21,46,14.1,34
2016-03-30 00:00:00,2016,3,30,0,25,6.7,82
2016-03-30 00:00:00,2016,3,30,0,46,11.4,49
2016-03-30 03:00:00,2016,3,30,3,25,5.8,89
2016-03-30 03:00:00,2016,3,30,3,46,8.5,68
2016-03-30 06:00:00,2016,3,30,6,25,5.4,85
2016-03-30 06:00:00,2016,3,30,6,46,5.8,75
2016-03-30 09:00:00,2016,3,30,9,25,10.3,55
