datetime,year,month,day,hour,forecast,temp,hum
2017-01-07 15:00:00,2017,1,7,15,25,9.0,65
2017-01-07 15:00:00,2017,1,7,15,46,4.0,60
2017-01-07 18:00:00,2017,1,7,18,25,6.0,75
2017-01-07 18:00:00,2017,1,7,18,46,4.0,50
2017-01-07 21:00:00,2017,1,7,21,25,5.0,80
2017-01-07 21:00:00,2017,1,7,21,46,1.0,50
2017-01-08 00:00:00,2017,1,8,0,25,4.0,80
2017-01-08 00:00:00,2017,1,8,0,46,-1.0,60
2017-01-08 03:00:00,2017,1,8,3,25,2.0,80
2017-01-08 03:00:00,2017,1,8,3,46,-2.0,70
2017-01-08 06:00:00,2017,1,8,6,25,3.0,80
2017-01-08 06:00:00,2017,1,8,6,46,-3.0,75
2017-01-08 09:00:00,2017,1,8,9,25,2.0,70
2017-01-08 09:00:00,2017,1,8,9,46,-3.0,75
2017-01-08 12:00:00,2017,1,8,12,25,3.0,60
2017-01-08 12:00:00,2017,1,8,12,46,-2.0,75
2017-01-08 15:00:00,2017,1,8,15,25,4.0,50
2017-01-08 15:00:00,2017,1,8,15,46,3.0,65
2017-01-08 18:00:00,2017,1,8,18,25,1.0,55
2017-01-08 18:00:00,2017,1,8,18,46,2.0,50
2017-01-08 21:00:00,2017,1,8,21,25,-1.0,65
2017-01-08 21:00:00,2017,1,8,21,46,-2.0,50
2017-01-09 00:00:00,2017,1,9,0,25,-3.0,70
2017-01-09 00:00:00,2017,1,9,0,46,-4.0,55
2017-01-09 03:00:00,2017,1,9,3,25,-3.0,75
2017-01-09 03:00:00,2017,1,9,3,46,-5.0,60
2017-01-09 06:00:00,2017,1,9,6,25,-3.0,75
2017-01-09 06:00:00,2017,1,9,6,46,-6.0,60
2017-01-09 09:00:00,2017,1,9,9,25,-2.0,75
2017-01-09 09:00:00,2017,1,9,9,46,-6.0,70
2017-01-09 12:00:00,2017,1,9,12,25,2.0,65
2017-01-09 12:00:00,2017,1,9,12,46,-4.0,65
2017-01-09 15:00:00,2017,1,9,15,25,1.0,50
2017-01-09 15:00:00,2017,1,9,15,46,3.0,45
2017-01-09 18:00:00,2017,1,9,18,25,-2.0,50
2017-01-09 18:00:00,2017,1,9,18,46,3.0,40
2017-01-09 21:00:00,2017,1,9,21,25,-4.0,55
2017-01-09 21:00:00,2017,1,9,21,46,-1.0,60
2017-01-10 00:00:00,2017,1,10,0,25,-5.0,60
2017-01-10 00:00:00,2017,1,10,0,46,-1.0,70
2017-01-10 03:00:00,2017,1,10,3,25,-5.0,60
2017-01-10 03:00:00,2017,1,10,3,46,0.0,70
2017-01-10 06:00:00,2017,1,10,6,25,-6.0,65
2017-01-10 06:00:00,2017,1,10,6,46,1.0,65
2017-01-10 09:00:00,2017,1,10,9,25,-4.0,65
2017-01-10 09:00:00,2017,1,10,9,46,1.0,70
2017-01-10 12:00:00,2017,1,10,12,25,2.0,50
2017-01-10 12:00:00,2017,1,10,12,46,1.0,75
2017-01-10 15:00:00,2017,1,10,15,25,3.0,40
2017-01-10 15:00:00,2017,1,10,15,46,3.0,60
2017-01-10 18:00:00,2017,1,10,18,25,-1.0,55
2017-01-10 18:00:00,2017,1,10,18,46,3.0,50
2017-01-10 21:00:00,2017,1,10,21,25,-1.0,65
2017-01-10 21:00:00,2017,1,10,21,46,0.0,60
2017-01-11 00:00:00,2017,1,11,0,25,1.0,65
2017-01-11 00:00:00,2017,1,11,0,46,-1.0,65
2017-01-11 03:00:00,2017,1,11,3,25,1.0,60
2017-01-11 03:00:00,2017,1,11,3,46,-3.0,70
2017-01-11 06:00:00,2017,1,11,6,25,1.0,70
2017-01-11 06:00:00,2017,1,11,6,46,-4.0,70
2017-01-11 09:00:00,2017,1,11,9,25,0.0,75
2017-01-11 09:00:00,2017,1,11,9,46,-5.0,70
2017-01-11 12:00:00,2017,1,11,12,25,3.0,55
2017-01-11 12:00:00,2017,1,11,12,46,-5.0,65
2017-01-11 15:00:00,2017,1,11,15,25,3.0,50
2017-01-11 15:00:00,2017,1,11,15,46,0.0,60
2017-01-11 18:00:00,2017,1,11,18,25,-1.0,55
2017-01-11 18:00:00,2017,1,11,18,46,-2.0,65
2017-01-11 21:00:00,2017,1,11,21,25,-2.0,60
2017-01-11 21:00:00,2017,1,11,21,46,-2.0,55
2017-01-12 00:00:00,2017,1,12,0,25,-3.0,60
2017-01-12 00:00:00,2017,1,12,0,46,-3.0,60
2017-01-12 03:00:00,2017,1,12,3,25,-4.0,65
2017-01-12 03:00:00,2017,1,12,3,46,-4.0,55
2017-01-12 06:00:00,2017,1,12,6,25,-5.0,75
2017-01-12 06:00:00,2017,1,12,6,46,-5.0,50
2017-01-12 09:00:00,2017,1,12,9,25,-5.0,70
2017-01-12 09:00:00,2017,1,12,9,46,-6.0,50
2017-01-12 12:00:00,2017,1,12,12,25,-2.0,60
2017-01-12 12:00:00,2017,1,12,12,46,-6.0,45
2017-01-12 15:00:00,2017,1,12,15,25,-2.0,60
2017-01-12 15:00:00,2017,1,12,15,46,-5.0,40
2017-01-12 18:00:00,2017,1,12,18,25,-2.0,55
2017-01-12 18:00:00,2017,1,12,18,46,-4.0,40
2017-01-12 21:00:00,2017,1,12,21,25,-3.0,60
2017-01-12 21:00:00,2017,1,12,21,46,-6.0,40
2017-01-13 00:00:00,2017,1,13,0,25,-4.0,55
2017-01-13 00:00:00,2017,1,13,0,46,-6.0,45
2017-01-13 03:00:00,2017,1,13,3,25,-5.0,50
2017-01-13 03:00:00,2017,1,13,3,46,-7.0,45
2017-01-13 06:00:00,2017,1,13,6,25,-6.0,50
2017-01-13 06:00:00,2017,1,13,6,46,-8.0,55
2017-01-13 09:00:00,2017,1,13,9,25,-7.0,45
2017-01-13 09:00:00,2017,1,13,9,46,-8.0,60
2017-01-13 12:00:00,2017,1,13,12,25,-5.0,35
2017-01-13 12:00:00,2017,1,13,12,46,-7.0,55
2017-01-13 15:00:00,2017,1,13,15,25,-4.0,35
2017-01-13 15:00:00,2017,1,13,15,46,-3.0,40
2017-01-13 18:00:00,2017,1,13,18,25,-6.0,40
2017-01-13 18:00:00,2017,1,13,18,46,-1.0,40
2017-01-13 21:00:00,2017,1,13,21,25,-6.0,40
2017-01-13 21:00:00,2017,1,13,21,46,-2.0,50
2017-01-14 00:00:00,2017,1,14,0,25,-7.0,45
2017-01-14 00:00:00,2017,1,14,0,46,-3.0,55
2017-01-14 03:00:00,2017,1,14,3,25,-8.0,55
2017-01-14 03:00:00,2017,1,14,3,46,-4.0,60
2017-01-14 06:00:00,2017,1,14,6,25,-8.0,60
2017-01-14 06:00:00,2017,1,14,6,46,-5.0,55
2017-01-14 09:00:00,2017,1,14,9,25,-6.0,55
2017-01-14 09:00:00,2017,1,14,9,46,-6.0,60
2017-01-14 12:00:00,2017,1,14,12,25,-2.0,40
2017-01-14 12:00:00,2017,1,14,12,46,-5.0,55
2017-01-14 15:00:00,2017,1,14,15,25,0.0,40
2017-01-14 15:00:00,2017,1,14,15,46,0.0,35
2017-01-14 18:00:00,2017,1,14,18,25,-1.0,45
2017-01-14 18:00:00,2017,1,14,18,46,1.0,40
2017-01-14 21:00:00,2017,1,14,21,25,-3.0,55
2017-01-14 21:00:00,2017,1,14,21,46,-3.0,60
2017-01-15 00:00:00,2017,1,15,0,25,-4.0,55
2017-01-15 00:00:00,2017,1,15,0,46,-4.0,70
2017-01-15 03:00:00,2017,1,15,3,25,-4.0,55
2017-01-15 03:00:00,2017,1,15,3,46,-5.0,80
2017-01-15 06:00:00,2017,1,15,6,25,-6.0,60
2017-01-15 06:00:00,2017,1,15,6,46,-6.0,80
2017-01-15 09:00:00,2017,1,15,9,25,-5.0,55
2017-01-15 09:00:00,2017,1,15,9,46,-7.0,85
2017-01-15 12:00:00,2017,1,15,12,25,0.0,40
2017-01-15 12:00:00,2017,1,15,12,46,-5.0,70
2017-01-15 15:00:00,2017,1,15,15,25,1.0,40
2017-01-15 15:00:00,2017,1,15,15,46,2.0,40
2017-01-15 18:00:00,2017,1,15,18,25,-3.0,65
2017-01-15 18:00:00,2017,1,15,18,46,3.0,45
2017-01-15 21:00:00,2017,1,15,21,25,-4.0,70
2017-01-15 21:00:00,2017,1,15,21,46,0.0,70
2017-01-16 00:00:00,2017,1,16,0,25,-6.0,80
2017-01-16 00:00:00,2017,1,16,0,46,-3.0,75
2017-01-16 03:00:00,2017,1,16,3,25,-7.0,80
2017-01-16 03:00:00,2017,1,16,3,46,-2.0,80
2017-01-16 06:00:00,2017,1,16,6,25,-7.0,85
2017-01-16 06:00:00,2017,1,16,6,46,-2.0,80
2017-01-16 09:00:00,2017,1,16,9,25,-5.0,70
2017-01-16 09:00:00,2017,1,16,9,46,-2.0,80
2017-01-16 12:00:00,2017,1,16,12,25,2.0,30
2017-01-16 12:00:00,2017,1,16,12,46,-2.0,80
2017-01-16 15:00:00,2017,1,16,15,25,3.0,45
2017-01-16 15:00:00,2017,1,16,15,46,4.0,60
2017-01-16 18:00:00,2017,1,16,18,25,-1.0,70
2017-01-16 18:00:00,2017,1,16,18,46,4.0,60
2017-01-16 21:00:00,2017,1,16,21,25,-3.0,75
2017-01-16 21:00:00,2017,1,16,21,46,0.0,70
2017-01-17 00:00:00,2017,1,17,0,25,-3.0,75
2017-01-17 00:00:00,2017,1,17,0,46,-1.0,75
2017-01-17 03:00:00,2017,1,17,3,25,-2.0,80
2017-01-17 03:00:00,2017,1,17,3,46,-2.0,75
2017-01-17 06:00:00,2017,1,17,6,25,-2.0,80
2017-01-17 06:00:00,2017,1,17,6,46,-3.0,75
2017-01-17 09:00:00,2017,1,17,9,25,-2.0,85
2017-01-17 09:00:00,2017,1,17,9,46,-4.0,80
2017-01-17 12:00:00,2017,1,17,12,25,4.0,65
2017-01-17 12:00:00,2017,1,17,12,46,-3.0,75
2017-01-17 15:00:00,2017,1,17,15,25,4.0,55
2017-01-17 15:00:00,2017,1,17,15,46,1.0,45
2017-01-17 18:00:00,2017,1,17,18,25,0.0,70
2017-01-17 18:00:00,2017,1,17,18,46,3.0,50
2017-01-17 21:00:00,2017,1,17,21,25,-2.0,80
2017-01-17 21:00:00,2017,1,17,21,46,0.0,65
2017-01-18 00:00:00,2017,1,18,0,25,-3.0,80
2017-01-18 00:00:00,2017,1,18,0,46,-2.0,75
2017-01-18 03:00:00,2017,1,18,3,25,-3.0,80
2017-01-18 03:00:00,2017,1,18,3,46,-1.0,80
2017-01-18 06:00:00,2017,1,18,6,25,-4.0,80
2017-01-18 06:00:00,2017,1,18,6,46,-2.0,85
2017-01-18 09:00:00,2017,1,18,9,25,-4.0,75
2017-01-18 09:00:00,2017,1,18,9,46,-1.0,80
2017-01-18 12:00:00,2017,1,18,12,25,2.0,40
2017-01-18 12:00:00,2017,1,18,12,46,-2.0,75
2017-01-18 15:00:00,2017,1,18,15,25,3.0,50
2017-01-18 15:00:00,2017,1,18,15,46,-2.0,65
2017-01-18 18:00:00,2017,1,18,18,25,0.0,70
2017-01-18 18:00:00,2017,1,18,18,46,-1.0,55
2017-01-18 21:00:00,2017,1,18,21,25,-2.0,75
2017-01-18 21:00:00,2017,1,18,21,46,-3.0,65
2017-01-19 00:00:00,2017,1,19,0,25,-2.0,80
2017-01-19 00:00:00,2017,1,19,0,46,-4.0,65
2017-01-19 03:00:00,2017,1,19,3,25,-2.0,80
2017-01-19 03:00:00,2017,1,19,3,46,-5.0,70
2017-01-19 06:00:00,2017,1,19,6,25,-1.0,80
2017-01-19 06:00:00,2017,1,19,6,46,-6.0,70
2017-01-19 09:00:00,2017,1,19,9,25,-2.0,70
2017-01-19 09:00:00,2017,1,19,9,46,-6.0,70
2017-01-19 12:00:00,2017,1,19,12,25,-2.0,65
2017-01-19 12:00:00,2017,1,19,12,46,-6.0,75
2017-01-19 15:00:00,2017,1,19,15,25,-1.0,55
2017-01-19 15:00:00,2017,1,19,15,46,-2.0,60
2017-01-19 18:00:00,2017,1,19,18,25,-3.0,65
2017-01-19 18:00:00,2017,1,19,18,46,-1.0,60
2017-01-19 21:00:00,2017,1,19,21,25,-4.0,65
2017-01-19 21:00:00,2017,1,19,21,46,-2.0,70
2017-01-20 00:00:00,2017,1,20,0,25,-6.0,70
2017-01-20 00:00:00,2017,1,20,0,46,-3.0,70
2017-01-20 03:00:00,2017,1,20,3,25,-6.0,75
2017-01-20 03:00:00,2017,1,20,3,46,-2.0,70
2017-01-20 06:00:00,2017,1,20,6,25,-7.0,75
2017-01-20 06:00:00,2017,1,20,6,46,-3.0,60
2017-01-20 09:00:00,2017,1,20,9,25,-6.0,75
2017-01-20 09:00:00,2017,1,20,9,46,-5.0,55
2017-01-20 12:00:00,2017,1,20,12,25,-3.0,65
2017-01-20 12:00:00,2017,1,20,12,46,-5.0,55
2017-01-20 15:00:00,2017,1,20,15,25,-1.0,65
2017-01-20 15:00:00,2017,1,20,15,46,-4.0,50
2017-01-20 18:00:00,2017,1,20,18,25,-1.0,65
2017-01-20 18:00:00,2017,1,20,18,46,-5.0,50
2017-01-20 21:00:00,2017,1,20,21,25,-2.0,70
2017-01-20 21:00:00,2017,1,20,21,46,-5.0,55
2017-01-21 00:00:00,2017,1,21,0,25,-1.0,65
2017-01-21 00:00:00,2017,1,21,0,46,-5.0,55
2017-01-21 03:00:00,2017,1,21,3,25,-3.0,55
2017-01-21 03:00:00,2017,1,21,3,46,-5.0,55
2017-01-21 06:00:00,2017,1,21,6,25,-4.0,50
2017-01-21 06:00:00,2017,1,21,6,46,-6.0,50
2017-01-21 09:00:00,2017,1,21,9,25,-5.0,55
2017-01-21 09:00:00,2017,1,21,9,46,-7.0,55
2017-01-21 12:00:00,2017,1,21,12,25,-4.0,50
2017-01-21 12:00:00,2017,1,21,12,46,-7.0,55
2017-01-21 15:00:00,2017,1,21,15,25,-5.0,50
2017-01-21 15:00:00,2017,1,21,15,46,-5.0,45
2017-01-21 18:00:00,2017,1,21,18,25,-5.0,55
2017-01-21 18:00:00,2017,1,21,18,46,-3.0,45
2017-01-21 21:00:00,2017,1,21,21,25,-5.0,50
2017-01-21 21:00:00,2017,1,21,21,46,-4.0,55
2017-01-22 00:00:00,2017,1,22,0,25,-5.0,50
2017-01-22 00:00:00,2017,1,22,0,46,-5.0,60
2017-01-22 03:00:00,2017,1,22,3,25,-6.0,50
2017-01-22 03:00:00,2017,1,22,3,46,-6.0,65
2017-01-22 06:00:00,2017,1,22,6,25,-7.0,55
2017-01-22 06:00:00,2017,1,22,6,46,-6.0,65
2017-01-22 09:00:00,2017,1,22,9,25,-7.0,55
2017-01-22 09:00:00,2017,1,22,9,46,-7.0,65
2017-01-22 12:00:00,2017,1,22,12,25,-5.0,45
2017-01-22 12:00:00,2017,1,22,12,46,-6.0,60
2017-01-22 15:00:00,2017,1,22,15,25,-3.0,45
2017-01-22 15:00:00,2017,1,22,15,46,-2.0,40
2017-01-22 18:00:00,2017,1,22,18,25,-4.0,55
2017-01-22 18:00:00,2017,1,22,18,46,-1.0,40
2017-01-22 21:00:00,2017,1,22,21,25,-5.0,60
2017-01-22 21:00:00,2017,1,22,21,46,-4.0,55
2017-01-23 00:00:00,2017,1,23,0,25,-6.0,60
2017-01-23 00:00:00,2017,1,23,0,46,-5.0,65
2017-01-23 03:00:00,2017,1,23,3,25,-5.0,60
2017-01-23 03:00:00,2017,1,23,3,46,-6.0,70
2017-01-23 06:00:00,2017,1,23,6,25,-6.0,65
2017-01-23 06:00:00,2017,1,23,6,46,-8.0,75
2017-01-23 09:00:00,2017,1,23,9,25,-6.0,60
2017-01-23 09:00:00,2017,1,23,9,46,-9.0,80
2017-01-23 12:00:00,2017,1,23,12,25,-2.0,40
2017-01-23 12:00:00,2017,1,23,12,46,-7.0,70
2017-01-23 15:00:00,2017,1,23,15,25,-1.0,40
2017-01-23 15:00:00,2017,1,23,15,46,-1.0,45
2017-01-23 18:00:00,2017,1,23,18,25,-4.0,55
2017-01-23 18:00:00,2017,1,23,18,46,2.0,40
2017-01-23 21:00:00,2017,1,23,21,25,-5.0,70
2017-01-23 21:00:00,2017,1,23,21,46,-3.0,65
2017-01-24 00:00:00,2017,1,24,0,25,-7.0,75
2017-01-24 00:00:00,2017,1,24,0,46,-4.0,75
2017-01-24 03:00:00,2017,1,24,3,25,-8.0,80
2017-01-24 03:00:00,2017,1,24,3,46,-5.0,80
2017-01-24 06:00:00,2017,1,24,6,25,-9.0,80
2017-01-24 06:00:00,2017,1,24,6,46,-6.0,85
2017-01-24 09:00:00,2017,1,24,9,25,-8.0,70
2017-01-24 09:00:00,2017,1,24,9,46,-8.0,85
2017-01-24 12:00:00,2017,1,24,12,25,0.0,45
2017-01-24 12:00:00,2017,1,24,12,46,-5.0,75
2017-01-24 15:00:00,2017,1,24,15,25,2.0,40
2017-01-24 15:00:00,2017,1,24,15,46,4.0,50
2017-01-24 18:00:00,2017,1,24,18,25,-3.0,70
2017-01-24 18:00:00,2017,1,24,18,46,5.0,55
2017-01-24 21:00:00,2017,1,24,21,25,-5.0,80
2017-01-24 21:00:00,2017,1,24,21,46,2.0,70
2017-01-25 00:00:00,2017,1,25,0,25,-5.0,85
2017-01-25 00:00:00,2017,1,25,0,46,3.0,70
2017-01-25 03:00:00,2017,1,25,3,25,-6.0,85
2017-01-25 03:00:00,2017,1,25,3,46,4.0,70
2017-01-25 06:00:00,2017,1,25,6,25,-8.0,95
2017-01-25 06:00:00,2017,1,25,6,46,5.0,75
2017-01-25 09:00:00,2017,1,25,9,25,-5.0,80
2017-01-25 09:00:00,2017,1,25,9,46,0.0,70
2017-01-25 12:00:00,2017,1,25,12,25,3.0,50
2017-01-25 12:00:00,2017,1,25,12,46,-2.0,65
2017-01-25 15:00:00,2017,1,25,15,25,5.0,60
2017-01-25 15:00:00,2017,1,25,15,46,0.0,45
2017-01-25 18:00:00,2017,1,25,18,25,2.0,70
2017-01-25 18:00:00,2017,1,25,18,46,0.0,40
2017-01-25 21:00:00,2017,1,25,21,25,4.0,70
2017-01-25 21:00:00,2017,1,25,21,46,-3.0,50
2017-01-26 00:00:00,2017,1,26,0,25,5.0,75
2017-01-26 00:00:00,2017,1,26,0,46,-5.0,65
2017-01-26 03:00:00,2017,1,26,3,25,3.0,80
2017-01-26 03:00:00,2017,1,26,3,46,-6.0,75
2017-01-26 06:00:00,2017,1,26,6,25,-2.0,70
2017-01-26 06:00:00,2017,1,26,6,46,-6.0,70
2017-01-26 09:00:00,2017,1,26,9,25,-3.0,60
2017-01-26 09:00:00,2017,1,26,9,46,-7.0,70
2017-01-26 12:00:00,2017,1,26,12,25,-1.1,45
2017-01-26 12:00:00,2017,1,26,12,46,-6.0,55
2017-01-26 15:00:00,2017,1,26,15,25,-0.1,40
2017-01-26 15:00:00,2017,1,26,15,46,0.9,20
2017-01-26 18:00:00,2017,1,26,18,25,-3.0,50
2017-01-26 18:00:00,2017,1,26,18,46,7.0,20
2017-01-26 21:00:00,2017,1,26,21,25,-5.0,65
2017-01-26 21:00:00,2017,1,26,21,46,0.0,50
2017-01-27 00:00:00,2017,1,27,0,25,-6.0,75
2017-01-27 00:00:00,2017,1,27,0,46,-1.9,65
2017-01-27 03:00:00,2017,1,27,3,25,-6.0,70
2017-01-27 03:00:00,2017,1,27,3,46,-2.0,70
2017-01-27 06:00:00,2017,1,27,6,25,-7.9,74
2017-01-27 06:00:00,2017,1,27,6,46,-1.6,70
2017-01-27 09:00:00,2017,1,27,9,25,-5.4,55
2017-01-27 09:00:00,2017,1,27,9,46,-2.0,80
2017-01-27 12:00:00,2017,1,27,12,25,1.0,20
2017-01-27 12:00:00,2017,1,27,12,46,-1.0,90
2017-01-27 15:00:00,2017,1,27,15,25,7.0,20
2017-01-27 15:00:00,2017,1,27,15,46,1.0,90
2017-01-27 18:00:00,2017,1,27,18,25,1.0,45
2017-01-27 18:00:00,2017,1,27,18,46,2.0,90
2017-01-27 21:00:00,2017,1,27,21,25,-1.0,60
2017-01-27 21:00:00,2017,1,27,21,46,2.0,95
2017-01-28 00:00:00,2017,1,28,0,25,-2.0,65
2017-01-28 00:00:00,2017,1,28,0,46,1.0,90
2017-01-28 03:00:00,2017,1,28,3,25,-2.0,60
2017-01-28 03:00:00,2017,1,28,3,46,1.0,90
2017-01-28 06:00:00,2017,1,28,6,25,-2.0,70
2017-01-28 06:00:00,2017,1,28,6,46,0.0,80
2017-01-28 09:00:00,2017,1,28,9,25,-1.0,90
2017-01-28 09:00:00,2017,1,28,9,46,-1.0,75
2017-01-28 12:00:00,2017,1,28,12,25,1.0,90
2017-01-28 12:00:00,2017,1,28,12,46,-4.0,65
2017-01-28 15:00:00,2017,1,28,15,25,2.0,95
2017-01-28 15:00:00,2017,1,28,15,46,-3.0,50
2017-01-28 18:00:00,2017,1,28,18,25,1.0,95
2017-01-28 18:00:00,2017,1,28,18,46,-3.0,45
2017-01-28 21:00:00,2017,1,28,21,25,1.0,90
2017-01-28 21:00:00,2017,1,28,21,46,-5.0,50
2017-01-29 00:00:00,2017,1,29,0,25,0.0,85
2017-01-29 00:00:00,2017,1,29,0,46,-6.0,55
2017-01-29 03:00:00,2017,1,29,3,25,-1.0,80
2017-01-29 03:00:00,2017,1,29,3,46,-8.0,60
2017-01-29 06:00:00,2017,1,29,6,25,-3.0,70
2017-01-29 06:00:00,2017,1,29,6,46,-8.0,65
2017-01-29 09:00:00,2017,1,29,9,25,-5.0,65
2017-01-29 09:00:00,2017,1,29,9,46,-8.0,65
2017-01-29 12:00:00,2017,1,29,12,25,-3.0,50
2017-01-29 12:00:00,2017,1,29,12,46,-7.0,60
2017-01-29 15:00:00,2017,1,29,15,25,-3.0,40
2017-01-29 15:00:00,2017,1,29,15,46,-3.0,35
2017-01-29 18:00:00,2017,1,29,18,25,-4.0,50
2017-01-29 18:00:00,2017,1,29,18,46,-1.0,35
2017-01-29 21:00:00,2017,1,29,21,25,-6.0,55
