,year,day,hour,forecast,temp,hum
703,2018,13,23,46,-6.0,75.0
704,2018,14,2,25,0.0,30.0
705,2018,14,2,46,-4.0,60.0
706,2018,14,5,25,1.0,35.0
707,2018,14,5,46,3.0,25.0
708,2018,14,8,25,-1.0,45.0
709,2018,14,8,46,4.0,30.0
710,2018,14,11,25,-3.0,65.0
711,2018,14,11,46,0.0,55.0
712,2018,14,14,25,-4.0,65.0
713,2018,14,14,46,-1.0,70.0
714,2018,14,17,25,-5.0,65.0
715,2018,14,17,46,-2.0,65.0
716,2018,14,20,25,-6.0,75.0
717,2018,14,20,46,-5.0,50.0
718,2018,14,23,25,-4.0,55.0
719,2018,14,23,46,-6.0,50.0
720,2018,15,2,25,2.0,20.0
721,2018,15,2,46,-4.0,35.0
722,2018,15,5,25,4.0,25.0
723,2018,15,5,46,-1.0,25.0
724,2018,15,8,25,0.0,55.0
725,2018,15,8,46,0.0,30.0
726,2018,15,11,25,-2.0,70.0
727,2018,15,11,46,-2.0,40.0
728,2018,15,14,25,-2.0,60.0
729,2018,15,14,46,-4.0,50.0
730,2018,15,17,25,-5.0,50.0
731,2018,15,17,46,-5.0,55.0
732,2018,15,20,25,-6.0,45.0
733,2018,15,20,46,-5.0,60.0
734,2018,15,23,25,-4.0,35.0
735,2018,15,23,46,-5.0,60.0
736,2018,16,2,25,-1.0,25.0
737,2018,16,2,46,-3.0,50.0
738,2018,16,5,25,0.0,30.0
739,2018,16,5,46,1.0,30.0
740,2018,16,8,25,-2.0,40.0
741,2018,16,8,46,2.0,30.0
742,2018,16,11,25,-4.0,50.0
743,2018,16,11,46,0.0,50.0
744,2018,16,14,25,-5.0,60.0
745,2018,16,14,46,-2.0,70.0
746,2018,16,17,25,-5.0,60.0
747,2018,16,17,46,-3.0,70.0
748,2018,16,20,25,-5.0,60.0
749,2018,16,20,46,-3.0,80.0
750,2018,16,23,25,-3.0,50.0
751,2018,16,23,46,-4.0,75.0
752,2018,17,2,25,2.0,30.0
753,2018,17,2,46,-1.0,60.0
754,2018,17,5,25,3.0,30.0
755,2018,17,5,46,5.0,45.0
756,2018,17,8,25,0.0,55.0
757,2018,17,8,46,5.0,50.0
758,2018,17,11,25,-3.0,70.0
759,2018,17,11,46,2.0,60.0
760,2018,17,14,25,-3.0,75.0
761,2018,17,14,46,0.0,70.0
762,2018,17,17,25,-4.0,80.0
763,2018,17,17,46,-2.0,80.0
764,2018,17,20,25,-4.0,80.0
765,2018,17,20,46,-3.0,85.0
766,2018,17,23,25,-1.0,65.0
767,2018,17,23,46,-3.0,85.0
768,2018,18,2,25,5.0,50.0
769,2018,18,2,46,-1.0,75.0
770,2018,18,5,25,5.0,55.0
771,2018,18,5,46,4.0,35.0
772,2018,18,8,25,2.0,65.0
773,2018,18,8,46,5.0,35.0
774,2018,18,11,25,-1.0,75.0
775,2018,18,11,46,2.0,50.0
776,2018,18,14,25,-3.0,80.0
777,2018,18,14,46,0.0,55.0
778,2018,18,17,25,-3.0,85.0
779,2018,18,17,46,-3.0,50.0
780,2018,18,20,25,-4.0,90.0
781,2018,18,20,46,-4.0,55.0
782,2018,18,23,25,-1.0,80.0
783,2018,18,23,46,-4.0,55.0
784,2018,19,2,25,5.0,30.0
785,2018,19,2,46,-2.0,40.0
786,2018,19,5,25,5.0,30.0
787,2018,19,5,46,1.0,20.0
788,2018,19,8,25,2.0,45.0
789,2018,19,8,46,3.0,25.0
790,2018,19,11,25,-1.0,55.0
791,2018,19,11,46,0.0,40.0
792,2018,19,14,25,-3.0,50.0
793,2018,19,14,46,-3.0,60.0
794,2018,19,17,25,-4.0,50.0
795,2018,19,17,46,-5.0,65.0
796,2018,19,20,25,-4.0,50.0
797,2018,19,20,46,-6.0,75.0
798,2018,19,23,25,-2.0,40.0
799,2018,19,23,46,-6.0,75.0
800,2018,20,2,25,1.0,20.0
801,2018,20,2,46,-1.0,55.0
802,2018,20,5,25,2.0,25.0
803,2018,20,5,46,5.0,40.0
804,2018,20,8,25,0.0,35.0
805,2018,20,8,46,6.0,35.0
806,2018,20,11,25,-4.0,60.0
807,2018,20,11,46,3.0,55.0
808,2018,20,14,25,-5.0,65.0
809,2018,20,14,46,0.0,60.0
810,2018,20,17,25,-5.0,70.0
811,2018,20,17,46,1.0,55.0
812,2018,20,20,25,-5.0,70.0
813,2018,20,20,46,1.0,75.0
814,2018,20,23,25,-1.0,60.0
815,2018,20,23,46,-1.0,85.0
816,2018,21,2,25,5.0,40.0
817,2018,21,2,46,1.0,85.0
818,2018,21,5,25,6.0,40.0
819,2018,21,5,46,7.0,40.0
820,2018,21,8,25,3.0,55.0
821,2018,21,8,46,9.0,30.0
822,2018,21,11,25,1.0,65.0
823,2018,21,11,46,5.0,45.0
824,2018,21,14,25,1.0,70.0
825,2018,21,14,46,2.0,60.0
826,2018,21,17,25,0.0,80.0
827,2018,21,17,46,1.0,75.0
828,2018,21,20,25,0.0,85.0
829,2018,21,20,46,0.0,85.0
830,2018,21,23,25,1.0,90.0
831,2018,21,23,46,-1.0,85.0
832,2018,22,2,25,7.0,50.0
833,2018,22,2,46,1.0,85.0
834,2018,22,5,25,10.0,30.0
835,2018,22,5,46,5.0,60.0
836,2018,22,8,25,6.0,55.0
837,2018,22,8,46,5.0,60.0
838,2018,22,11,25,3.0,70.0
839,2018,22,11,46,3.0,60.0
840,2018,22,14,25,2.0,80.0
841,2018,22,14,46,1.0,70.0
842,2018,22,17,25,0.0,85.0
843,2018,22,17,46,-1.0,75.0
844,2018,22,20,25,1.0,90.0
845,2018,22,20,46,-1.0,65.0
846,2018,22,23,25,1.0,85.0
847,2018,22,23,46,-2.0,75.0
848,2018,23,2,25,5.0,70.0
849,2018,23,2,46,1.0,75.0
850,2018,23,5,25,6.0,55.0
851,2018,23,5,46,5.0,65.0
852,2018,23,8,25,1.0,45.0
853,2018,23,8,46,5.0,35.0
854,2018,23,11,25,-1.0,60.0
855,2018,23,11,46,2.0,45.0
856,2018,23,14,25,-2.0,65.0
857,2018,23,14,46,-1.0,70.0
858,2018,23,17,25,-3.0,65.0
859,2018,23,17,46,-3.0,75.0
860,2018,23,20,25,-3.0,75.0
861,2018,23,20,46,-4.0,80.0
862,2018,23,23,25,-1.0,65.0
863,2018,23,23,46,-6.0,85.0
864,2018,24,2,25,4.0,40.0
865,2018,24,2,46,-2.0,70.0
866,2018,24,5,25,5.0,30.0
867,2018,24,5,46,6.0,30.0
868,2018,24,8,25,2.0,45.0
869,2018,24,8,46,8.0,30.0
870,2018,24,11,25,-2.0,70.0
871,2018,24,11,46,4.0,50.0
872,2018,24,14,25,-3.0,75.0
873,2018,24,14,46,0.0,65.0
874,2018,24,17,25,-4.0,75.0
875,2018,24,17,46,-2.0,70.0
876,2018,24,20,25,-5.0,80.0
877,2018,24,20,46,-2.0,70.0
878,2018,24,23,25,-1.0,70.0
879,2018,24,23,46,-2.0,70.0
880,2018,25,2,25,6.0,30.0
881,2018,25,2,46,2.0,65.0
882,2018,25,5,25,8.0,30.0
883,2018,25,5,46,9.0,55.0
884,2018,25,8,25,5.0,50.0
885,2018,25,8,46,9.0,55.0
886,2018,25,11,25,1.0,70.0
887,2018,25,11,46,7.0,70.0
888,2018,25,14,25,-2.0,75.0
889,2018,25,14,46,3.0,80.0
890,2018,25,17,25,-3.0,75.0
891,2018,25,17,46,2.0,80.0
892,2018,25,20,25,-3.0,75.0
893,2018,25,20,46,2.0,80.0
894,2018,25,23,25,1.0,55.0
895,2018,25,23,46,2.0,75.0
896,2018,26,2,25,8.0,45.0
897,2018,26,2,46,5.0,70.0
898,2018,26,5,25,9.0,50.0
899,2018,26,5,46,8.0,70.0
900,2018,26,8,25,7.0,70.0
901,2018,26,8,46,7.0,80.0
902,2018,26,11,25,4.0,75.0
903,2018,26,11,46,5.0,85.0
904,2018,26,14,25,2.0,80.0
905,2018,26,14,46,4.0,85.0
906,2018,26,17,25,2.0,80.0
907,2018,26,17,46,3.0,85.0
908,2018,26,20,25,3.0,80.0
909,2018,26,20,46,2.0,85.0
910,2018,26,23,25,5.0,70.0
911,2018,26,23,46,4.0,80.0
912,2018,27,2,25,7.0,75.0
913,2018,27,2,46,1.0,70.0
914,2018,27,5,25,6.0,80.0
915,2018,27,5,46,2.0,50.0
916,2018,27,8,25,4.0,85.0
917,2018,27,8,46,1.0,45.0
918,2018,27,11,25,4.0,85.0
919,2018,27,11,46,-1.0,50.0
920,2018,27,14,25,3.0,85.0
921,2018,27,14,46,-3.0,50.0
922,2018,27,17,25,2.0,85.0
923,2018,27,17,46,-4.0,55.0
924,2018,27,20,25,4.0,80.0
925,2018,27,20,46,-4.0,55.0
926,2018,27,23,25,1.0,70.0
927,2018,27,23,46,-5.0,65.0
928,2018,28,2,25,1.0,50.0
929,2018,28,2,46,-2.0,50.0
930,2018,28,5,25,1.0,45.0
931,2018,28,5,46,3.0,35.0
932,2018,28,8,25,-2.0,50.0
933,2018,28,8,46,4.0,35.0
934,2018,28,11,25,-2.0,50.0
935,2018,28,11,46,2.0,55.0
936,2018,28,14,25,-3.0,50.0
937,2018,28,14,46,-2.0,70.0
938,2018,28,17,25,-4.0,55.0
939,2018,28,17,46,-2.0,75.0
940,2018,28,20,25,-6.0,60.0
941,2018,28,20,46,-3.0,75.0
942,2018,28,23,25,-3.0,50.0
943,2018,28,23,46,-3.0,75.0
944,2018,1,2,25,2.0,30.0
945,2018,1,2,46,2.0,65.0
946,2018,1,5,25,4.0,40.0
947,2018,1,5,46,10.0,60.0
948,2018,1,8,25,2.0,55.0
949,2018,1,8,46,14.0,50.0
950,2018,1,11,25,-2.0,70.0
951,2018,1,11,46,11.0,70.0
952,2018,1,14,25,-3.0,75.0
953,2018,1,14,46,9.0,75.0
954,2018,1,17,25,-3.0,75.0
955,2018,1,17,46,9.0,80.0
956,2018,1,20,25,-2.0,75.0
957,2018,1,20,46,8.0,80.0
958,2018,1,23,25,2.0,55.0
959,2018,1,23,46,8.0,85.0
960,2018,2,2,25,11.0,50.0
961,2018,2,2,46,10.0,85.0
962,2018,2,5,25,14.0,55.0
963,2018,2,5,46,14.0,80.0
964,2018,2,8,25,12.0,65.0
965,2018,2,8,46,17.0,65.0
966,2018,2,11,25,9.0,75.0
967,2018,2,11,46,15.0,70.0
968,2018,2,14,25,8.0,80.0
969,2018,2,14,46,13.0,85.0
970,2018,2,17,25,7.0,85.0
971,2018,2,17,46,11.0,90.0
972,2018,2,20,25,7.0,85.0
973,2018,2,20,46,9.0,90.0
974,2018,2,23,25,8.0,90.0
975,2018,2,23,46,5.0,85.0
976,2018,3,2,25,14.0,80.0
977,2018,3,2,46,2.0,85.0
978,2018,3,5,25,17.0,70.0
979,2018,3,5,46,4.0,75.0
980,2018,3,8,25,14.0,75.0
981,2018,3,8,46,7.0,50.0
982,2018,3,11,25,13.0,80.0
983,2018,3,11,46,6.0,55.0
984,2018,3,14,25,11.0,90.0
985,2018,3,14,46,2.0,65.0
986,2018,3,17,25,9.0,85.0
987,2018,3,17,46,0.0,70.0
988,2018,3,20,25,4.0,85.0
989,2018,3,20,46,-2.0,80.0
990,2018,3,23,25,3.0,85.0
991,2018,3,23,46,-3.0,85.0
992,2018,4,2,25,5.0,70.0
993,2018,4,2,46,0.0,75.0
994,2018,4,5,25,8.0,50.0
995,2018,4,5,46,7.0,45.0
996,2018,4,8,25,7.0,55.0
997,2018,4,8,46,8.0,40.0
998,2018,4,11,25,2.0,65.0
999,2018,4,11,46,5.0,55.0
1000,2018,4,14,25,0.0,70.0
1001,2018,4,14,46,1.0,70.0
1002,2018,4,17,25,-2.0,75.0
1003,2018,4,17,46,-1.0,75.0
1004,2018,4,20,25,-3.0,85.0
1005,2018,4,20,46,1.0,70.0
1006,2018,4,23,25,0.0,75.0
1007,2018,4,23,46,0.0,75.0
1008,2018,5,2,25,7.0,45.0
1009,2018,5,2,46,3.0,70.0
1010,2018,5,5,25,8.0,45.0
1011,2018,5,5,46,8.0,45.0
1012,2018,5,8,25,5.0,50.0
1013,2018,5,8,46,9.0,45.0
1014,2018,5,11,25,1.0,65.0
1015,2018,5,11,46,7.0,55.0
1016,2018,5,14,25,0.0,75.0
1017,2018,5,14,46,4.0,65.0
1018,2018,5,17,25,0.0,75.0
1019,2018,5,17,46,3.0,70.0
1020,2018,5,20,25,0.0,75.0
1021,2018,5,20,46,1.0,85.0
1022,2018,5,23,25,3.0,70.0
1023,2018,5,23,46,1.0,85.0
1024,2018,6,2,25,7.0,50.0
1025,2018,6,2,46,1.0,85.0
1026,2018,6,5,25,9.0,50.0
1027,2018,6,5,46,2.0,85.0
1028,2018,6,8,25,7.0,55.0
1029,2018,6,8,46,3.0,85.0
1030,2018,6,11,25,5.0,60.0
1031,2018,6,11,46,4.0,75.0
1032,2018,6,14,25,3.0,75.0
1033,2018,6,14,46,3.0,75.0
1034,2018,6,17,25,1.0,85.0
1035,2018,6,17,46,1.0,75.0
1036,2018,6,20,25,1.0,90.0
1037,2018,6,20,46,0.0,75.0
1038,2018,6,23,25,1.0,90.0
1039,2018,6,23,46,-1.0,75.0
1040,2018,7,2,25,2.0,90.0
1041,2018,7,2,46,2.0,70.0
1042,2018,7,5,25,4.0,85.0
1043,2018,7,5,46,6.0,50.0
1044,2018,7,8,25,4.0,65.0
1045,2018,7,8,46,7.0,45.0
1046,2018,7,11,25,3.0,65.0
1047,2018,7,11,46,4.0,55.0
1048,2018,7,14,25,1.0,70.0
1049,2018,7,14,46,0.0,75.0
1050,2018,7,17,25,0.0,80.0
1051,2018,7,17,46,-2.0,80.0
1052,2018,7,20,25,-1.0,85.0
1053,2018,7,20,46,-3.0,85.0
1054,2018,7,23,25,1.0,70.0
1055,2018,7,23,46,-3.0,85.0
1056,2018,8,2,25,6.0,45.0
1057,2018,8,2,46,1.0,75.0
1058,2018,8,5,25,7.0,50.0
1059,2018,8,5,46,8.0,40.0
1060,2018,8,8,25,4.0,55.0
1061,2018,8,8,46,9.0,45.0
1062,2018,8,11,25,0.0,75.0
1063,2018,8,11,46,6.0,55.0
1064,2018,8,14,25,-2.0,80.0
1065,2018,8,14,46,2.0,75.0
1066,2018,8,17,25,-3.0,85.0
1067,2018,8,17,46,1.0,80.0
1068,2018,8,20,25,-3.0,90.0
1069,2018,8,20,46,1.0,85.0
1070,2018,8,23,25,1.0,80.0
1071,2018,8,23,46,1.0,85.0
1072,2018,9,2,25,8.0,50.0
1073,2018,9,2,46,4.0,85.0
1074,2018,9,5,25,9.0,45.0
1075,2018,9,5,46,9.0,60.0
1076,2018,9,8,25,5.0,60.0
1077,2018,9,8,46,11.0,50.0
1078,2018,9,11,25,2.0,80.0
1079,2018,9,11,46,8.0,60.0
1080,2018,9,14,25,2.0,80.0
1081,2018,9,14,46,4.0,75.0
1082,2018,9,17,25,2.0,85.0
1083,2018,9,17,46,2.0,75.0
1084,2018,9,20,25,1.0,90.0
1085,2018,9,20,46,0.0,80.0
1086,2018,9,23,25,3.0,90.0
1087,2018,9,23,46,0.0,85.0
1088,2018,10,2,25,9.0,50.0
1089,2018,10,2,46,4.0,75.0
1090,2018,10,5,25,11.0,40.0
1091,2018,10,5,46,13.0,45.0
1092,2018,10,8,25,8.0,50.0
1093,2018,10,8,46,14.0,40.0
1094,2018,10,11,25,3.0,65.0
1095,2018,10,11,46,10.0,50.0
1096,2018,10,14,25,1.0,75.0
1097,2018,10,14,46,7.0,75.0
1098,2018,10,17,25,0.0,80.0
1099,2018,10,17,46,5.0,80.0
1100,2018,10,20,25,0.0,80.0
1101,2018,10,20,46,6.0,80.0
1102,2018,10,23,25,4.0,75.0
1103,2018,10,23,46,6.0,80.0
1104,2018,11,2,25,13.0,45.0
1105,2018,11,2,46,9.0,75.0
1106,2018,11,5,25,14.0,40.0
1107,2018,11,5,46,15.0,60.0
1108,2018,11,8,25,10.0,55.0
1109,2018,11,8,46,16.0,55.0
1110,2018,11,11,25,7.0,75.0
1111,2018,11,11,46,13.0,65.0
1112,2018,11,14,25,6.0,80.0
1113,2018,11,14,46,11.0,75.0
1114,2018,11,17,25,6.0,80.0
1115,2018,11,17,46,10.0,75.0
1116,2018,11,20,25,6.0,80.0
1117,2018,11,20,46,9.0,80.0
1118,2018,11,23,25,10.0,75.0
1119,2018,11,23,46,9.0,80.0
1120,2018,12,2,25,15.0,60.0
1121,2018,12,2,46,12.0,75.0
1122,2018,12,5,25,16.0,60.0
1123,2018,12,5,46,19.0,55.0
1124,2018,12,8,25,14.0,65.0
1125,2018,12,8,46,20.0,45.0
1126,2018,12,11,25,10.0,75.0
1127,2018,12,11,46,16.0,60.0
1128,2018,12,14,25,10.0,80.0
1129,2018,12,14,46,13.0,75.0
1130,2018,12,17,25,9.0,80.0
1131,2018,12,17,46,13.0,75.0
1132,2018,12,20,25,9.0,80.0
1133,2018,12,20,46,13.0,75.0
1134,2018,12,23,25,12.0,75.0
1135,2018,12,23,46,13.0,80.0
1136,2018,13,2,25,19.0,55.0
1137,2018,13,2,46,12.0,85.0
1138,2018,13,5,25,20.0,55.0
1139,2018,13,5,46,13.0,85.0
1140,2018,13,8,25,17.0,65.0
1141,2018,13,8,46,12.0,85.0
1142,2018,13,11,25,14.0,75.0
1143,2018,13,11,46,10.0,85.0
1144,2018,13,14,25,13.0,75.0
1145,2018,13,14,46,7.0,90.0
1146,2018,13,17,25,13.0,75.0
1147,2018,13,17,46,6.0,85.0
1148,2018,13,20,25,13.0,85.0
1149,2018,13,20,46,5.0,75.0
1150,2018,13,23,25,12.0,90.0
1151,2018,13,23,46,4.0,70.0
1152,2018,14,2,25,12.0,90.0
1153,2018,14,2,46,5.0,60.0
1154,2018,14,5,25,11.0,90.0
1155,2018,14,5,46,9.0,50.0
1156,2018,14,8,25,9.0,90.0
1157,2018,14,8,46,11.0,40.0
1158,2018,14,11,25,7.0,90.0
1159,2018,14,11,46,9.0,45.0
1160,2018,14,14,25,6.0,75.0
1161,2018,14,14,46,5.0,60.0
1162,2018,14,17,25,5.0,80.0
1163,2018,14,17,46,1.0,65.0
1164,2018,14,20,25,4.0,65.0
1165,2018,14,20,46,0.0,70.0
1166,2018,14,23,25,5.0,60.0
1167,2018,14,23,46,-1.0,75.0
1168,2018,15,2,25,9.0,45.0
1169,2018,15,2,46,3.0,60.0
1170,2018,15,5,25,11.0,40.0
1171,2018,15,5,46,10.0,40.0
1172,2018,15,8,25,9.0,45.0
1173,2018,15,8,46,12.0,40.0
1174,2018,15,11,25,4.0,55.0
1175,2018,15,11,46,7.0,55.0
1176,2018,15,14,25,1.0,70.0
1177,2018,15,14,46,4.0,70.0
1178,2018,15,17,25,0.0,65.0
1179,2018,15,17,46,2.0,75.0
1180,2018,15,20,25,-1.0,75.0
1181,2018,15,20,46,2.0,80.0
1182,2018,15,23,25,3.0,60.0
1183,2018,15,23,46,2.0,80.0
1184,2018,16,2,25,10.0,35.0
1185,2018,16,2,46,5.0,65.0
1186,2018,16,5,25,12.0,40.0
1187,2018,16,5,46,10.0,45.0
1188,2018,16,8,25,7.0,60.0
1189,2018,16,8,46,11.0,50.0
1190,2018,16,11,25,3.0,70.0
1191,2018,16,11,46,7.0,60.0
1192,2018,16,14,25,3.0,75.0
1193,2018,16,14,46,6.0,70.0
1194,2018,16,17,25,2.0,80.0
1195,2018,16,17,46,5.0,80.0
1196,2018,16,20,25,2.0,85.0
1197,2018,16,20,46,5.0,85.0
1198,2018,16,23,25,4.0,80.0
1199,2018,16,23,46,5.0,90.0
1200,2018,17,2,25,10.0,50.0
1201,2018,17,2,46,6.0,85.0
1202,2018,17,5,25,11.0,50.0
1203,2018,17,5,46,10.0,70.0
1204,2018,17,8,25,8.0,70.0
1205,2018,17,8,46,10.0,70.0
1206,2018,17,11,25,6.0,80.0
1207,2018,17,11,46,9.0,65.0
1208,2018,17,14,25,5.0,85.0
1209,2018,17,14,46,6.0,65.0
1210,2018,17,17,25,5.0,90.0
1211,2018,17,17,46,4.0,60.0
1212,2018,17,20,25,5.0,90.0
1213,2018,17,20,46,3.0,55.0
1214,2018,17,23,25,6.0,90.0
1215,2018,17,23,46,2.0,55.0
1216,2018,18,2,25,9.0,80.0
1217,2018,18,2,46,4.0,50.0
1218,2018,18,5,25,9.0,75.0
1219,2018,18,5,46,8.0,40.0
1220,2018,18,8,25,8.0,70.0
1221,2018,18,8,46,9.0,35.0
1222,2018,18,11,25,6.0,70.0
1223,2018,18,11,46,6.0,40.0
1224,2018,18,14,25,5.0,55.0
1225,2018,18,14,46,2.0,55.0
1226,2018,18,17,25,3.0,55.0
1227,2018,18,17,46,1.0,55.0
1228,2018,18,20,25,1.0,63.0
1229,2018,18,20,46,1.0,61.0
1230,2018,18,23,25,4.0,55.0
1231,2018,18,23,46,0.0,63.0
1232,2018,19,2,25,9.0,40.0
1233,2018,19,2,46,2.0,60.0
1234,2018,19,5,25,10.0,35.0
1235,2018,19,5,46,6.0,50.0
1236,2018,19,8,25,7.0,35.0
1237,2018,19,8,46,5.0,55.0
1238,2018,19,11,25,3.0,55.0
1239,2018,19,11,46,4.0,60.0
1240,2018,19,14,25,1.0,55.0
1241,2018,19,14,46,2.0,80.0
1242,2018,19,17,25,1.0,60.0
1243,2018,19,17,46,1.0,80.0
1244,2018,19,20,25,0.0,60.0
1245,2018,19,20,46,1.0,80.0
1246,2018,19,23,25,2.0,60.0
1247,2018,19,23,46,1.0,75.0
1248,2018,20,2,25,6.0,50.0
1249,2018,20,2,46,4.0,65.0
1250,2018,20,5,25,6.0,55.0
1251,2018,20,5,46,8.0,40.0
1252,2018,20,8,25,2.0,75.0
1253,2018,20,8,46,9.0,45.0
1254,2018,20,11,25,2.0,80.0
1255,2018,20,11,46,7.0,55.0
1256,2018,20,14,25,1.0,80.0
1257,2018,20,14,46,3.0,75.0
1258,2018,20,17,25,1.0,70.0
1259,2018,20,17,46,1.0,80.0
1260,2018,20,20,25,0.0,75.0
1261,2018,20,20,46,-1.0,85.0
1262,2018,20,23,25,4.0,70.0
1263,2018,20,23,46,-2.0,90.0
1264,2018,21,2,25,8.0,45.0
1265,2018,21,2,46,2.0,85.0
1266,2018,21,5,25,9.0,45.0
1267,2018,21,5,46,9.0,45.0
1268,2018,21,8,25,6.0,55.0
1269,2018,21,8,46,11.0,40.0
1270,2018,21,11,25,3.0,75.0
1271,2018,21,11,46,8.0,50.0
1272,2018,21,14,25,1.0,80.0
1273,2018,21,14,46,4.0,75.0
1274,2018,21,17,25,-1.0,85.0
1275,2018,21,17,46,2.0,80.0
1276,2018,21,20,25,-2.0,90.0
1277,2018,21,20,46,1.0,85.0
1278,2018,21,23,25,4.0,80.0
1279,2018,21,23,46,1.0,85.0
1280,2018,22,2,25,10.0,40.0
1281,2018,22,2,46,6.0,75.0
1282,2018,22,5,25,11.0,40.0
1283,2018,22,5,46,13.0,55.0
1284,2018,22,8,25,8.0,50.0
1285,2018,22,8,46,14.0,55.0
1286,2018,22,11,25,4.0,75.0
1287,2018,22,11,46,11.0,65.0
1288,2018,22,14,25,2.0,80.0
1289,2018,22,14,46,7.0,80.0
1290,2018,22,17,25,1.0,85.0
1291,2018,22,17,46,6.0,85.0
1292,2018,22,20,25,2.0,85.0
1293,2018,22,20,46,5.0,85.0
1294,2018,22,23,25,6.0,70.0
1295,2018,22,23,46,4.0,85.0
1296,2018,23,2,25,13.0,55.0
1297,2018,23,2,46,6.0,85.0
1298,2018,23,5,25,14.0,60.0
1299,2018,23,5,46,14.0,60.0
1300,2018,23,8,25,10.0,75.0
1301,2018,23,8,46,16.0,50.0
1302,2018,23,11,25,7.0,80.0
1303,2018,23,11,46,12.0,60.0
1304,2018,23,14,25,5.0,85.0
1305,2018,23,14,46,7.0,80.0
1306,2018,23,17,25,4.0,90.0
1307,2018,23,17,46,5.0,85.0
1308,2018,23,20,25,3.0,90.0
1309,2018,23,20,46,5.0,85.0
1310,2018,23,23,25,5.0,90.0
1311,2018,23,23,46,4.0,85.0
1312,2018,24,2,25,13.0,55.0
1313,2018,24,2,46,7.0,85.0
1314,2018,24,5,25,16.0,50.0
1315,2018,24,5,46,15.0,55.0
1316,2018,24,8,25,12.0,60.0
1317,2018,24,8,46,17.0,45.0
1318,2018,24,11,25,7.0,75.0
1319,2018,24,11,46,13.0,55.0
1320,2018,24,14,25,5.0,85.0
1321,2018,24,14,46,8.0,70.0
1322,2018,24,17,25,4.0,85.0
1323,2018,24,17,46,6.0,75.0
1324,2018,24,20,25,4.0,90.0
1325,2018,24,20,46,6.0,80.0
1326,2018,24,23,25,6.0,90.0
1327,2018,24,23,46,5.0,85.0
1328,2018,25,2,25,15.0,60.0
1329,2018,25,2,46,10.0,70.0
1330,2018,25,5,25,17.0,50.0
1331,2018,25,5,46,17.0,55.0
1332,2018,25,8,25,13.0,60.0
1333,2018,25,8,46,17.0,60.0
1334,2018,25,11,25,8.0,75.0
1335,2018,25,11,46,14.0,65.0
1336,2018,25,14,25,6.0,80.0
1337,2018,25,14,46,10.0,75.0
1338,2018,25,17,25,5.0,85.0
1339,2018,25,17,46,8.0,80.0
1340,2018,25,20,25,6.0,85.0
1341,2018,25,20,46,8.0,85.0
1342,2018,25,23,25,10.0,75.0
1343,2018,25,23,46,8.0,85.0
1344,2018,26,2,25,17.0,60.0
1345,2018,26,2,46,12.0,75.0
1346,2018,26,5,25,17.0,60.0
1347,2018,26,5,46,18.0,50.0
1348,2018,26,8,25,15.0,70.0
1349,2018,26,8,46,18.0,55.0
1350,2018,26,11,25,11.0,80.0
1351,2018,26,11,46,15.0,65.0
1352,2018,26,14,25,9.0,80.0
1353,2018,26,14,46,12.0,80.0
1354,2018,26,17,25,8.0,85.0
1355,2018,26,17,46,10.0,85.0
1356,2018,26,20,25,8.0,85.0
1357,2018,26,20,46,9.0,90.0
1358,2018,26,23,25,12.0,75.0
1359,2018,26,23,46,9.0,90.0
1360,2018,27,2,25,17.0,55.0
1361,2018,27,2,46,10.0,85.0
1362,2018,27,5,25,18.0,50.0
1363,2018,27,5,46,12.0,80.0
1364,2018,27,8,25,15.0,65.0
1365,2018,27,8,46,15.0,70.0
1366,2018,27,11,25,12.0,75.0
1367,2018,27,11,46,14.0,75.0
1368,2018,27,14,25,10.0,85.0
1369,2018,27,14,46,9.0,90.0
1370,2018,27,17,25,9.0,90.0
1371,2018,27,17,46,8.0,85.0
1372,2018,27,20,25,9.0,90.0
1373,2018,27,20,46,7.0,80.0
1374,2018,27,23,25,10.0,95.0
1375,2018,27,23,46,7.0,75.0
1376,2018,28,2,25,12.0,80.0
1377,2018,28,2,46,11.0,55.0
1378,2018,28,5,25,15.0,70.0
1379,2018,28,5,46,17.0,40.0
1380,2018,28,8,25,14.0,70.0
1381,2018,28,8,46,17.0,60.0
1382,2018,28,11,25,9.0,85.0
1383,2018,28,11,46,14.0,75.0
1384,2018,28,14,25,7.0,85.0
1385,2018,28,14,46,10.0,80.0
1386,2018,28,17,25,6.0,85.0
1387,2018,28,17,46,8.0,85.0
1388,2018,28,20,25,7.0,80.0
1389,2018,28,20,46,7.0,80.0
1390,2018,28,23,25,12.0,60.0
1391,2018,28,23,46,7.0,85.0
1392,2018,29,2,25,17.0,50.0
1393,2018,29,2,46,10.0,80.0
1394,2018,29,5,25,17.0,55.0
1395,2018,29,5,46,17.0,50.0
1396,2018,29,8,25,14.0,70.0
1397,2018,29,8,46,18.0,40.0
1398,2018,29,11,25,9.0,80.0
1399,2018,29,11,46,15.0,50.0
1400,2018,29,14,25,7.0,85.0
1401,2018,29,14,46,11.0,65.0
1402,2018,29,17,25,7.0,85.0
1403,2018,29,17,46,9.0,75.0
1404,2018,29,20,25,6.0,90.0
1405,2018,29,20,46,10.0,80.0
1406,2018,29,23,25,11.0,75.0
1407,2018,29,23,46,10.0,85.0
1408,2018,30,2,25,18.0,40.0
1409,2018,30,2,46,12.0,85.0
