,year,day,hour,forecast,temp,hum
53,2016,4,8,46,10.9,49.0
54,2016,4,11,25,9.3,95.0
55,2016,4,11,46,9.1,48.0
56,2016,4,14,25,6.1,92.0
57,2016,4,14,46,6.9,68.0
58,2016,4,17,25,5.1,88.0
59,2016,4,17,46,4.9,75.0
60,2016,4,20,25,4.2,89.0
61,2016,4,20,46,3.6,80.0
62,2016,4,23,25,5.3,84.0
63,2016,4,23,46,2.7,82.0
64,2016,5,2,25,9.6,64.0
65,2016,5,2,46,6.7,65.0
66,2016,5,5,25,10.9,48.0
67,2016,5,5,46,13.1,48.0
68,2016,5,8,25,8.6,49.0
69,2016,5,8,46,14.7,55.0
70,2016,5,11,25,6.7,69.0
71,2016,5,11,46,10.6,74.0
72,2016,5,14,25,5.0,75.0
73,2016,5,14,46,8.6,83.0
74,2016,5,17,25,2.7,81.0
75,2016,5,17,46,6.6,88.0
76,2016,5,20,25,2.7,79.0
77,2016,5,20,46,5.3,86.0
78,2016,5,23,25,6.6,66.0
79,2016,5,23,46,4.6,79.0
80,2016,6,2,25,13.2,54.0
81,2016,6,2,46,6.3,70.0
82,2016,6,5,25,14.4,62.0
83,2016,6,5,46,8.8,48.0
84,2016,6,8,25,11.7,73.0
85,2016,6,8,46,8.7,41.0
86,2016,6,11,25,9.5,83.0
87,2016,6,11,46,6.1,47.0
88,2016,6,14,25,8.1,90.0
89,2016,6,14,46,3.9,51.0
90,2016,6,17,25,6.8,90.0
91,2016,6,17,46,1.9,51.0
92,2016,6,20,25,5.0,71.0
93,2016,6,20,46,0.1,60.0
94,2016,6,23,25,6.1,61.0
95,2016,6,23,46,-0.1,55.0
96,2016,7,2,25,8.0,45.0
97,2016,7,2,46,1.7,55.0
98,2016,7,5,25,8.7,39.0
99,2016,7,5,46,3.7,45.0
100,2016,7,8,25,6.1,43.0
101,2016,7,8,46,4.9,40.0
102,2016,7,11,25,4.1,53.0
103,2016,7,11,46,3.9,40.0
104,2016,7,14,25,1.1,60.0
105,2016,7,14,46,1.1,50.0
106,2016,7,17,25,0.1,60.0
107,2016,7,17,46,-1.0,55.0
108,2016,7,20,25,-1.1,55.0
109,2016,7,20,46,-2.1,55.0
110,2016,7,23,25,1.9,55.0
111,2016,7,23,46,-3.2,50.0
112,2016,8,2,25,3.8,40.0
113,2016,8,2,46,-0.8,45.0
114,2016,8,5,25,5.1,35.0
115,2016,8,5,46,1.1,39.0
116,2016,8,8,25,1.9,40.0
117,2016,8,8,46,2.9,39.0
118,2016,8,11,25,-0.3,49.0
119,2016,8,11,46,1.1,41.0
120,2016,8,14,25,-1.2,53.0
121,2016,8,14,46,-0.7,50.0
122,2016,8,17,25,-2.1,53.0
123,2016,8,17,46,-2.8,55.0
124,2016,8,20,25,-3.8,49.0
125,2016,8,20,46,-3.9,59.0
126,2016,8,23,25,-0.9,41.0
127,2016,8,23,46,-4.1,55.0
128,2016,9,2,25,0.9,35.0
129,2016,9,2,46,-1.1,39.0
130,2016,9,5,25,2.8,35.0
131,2016,9,5,46,0.8,30.0
132,2016,9,8,25,1.1,47.0
133,2016,9,8,46,2.9,33.0
134,2016,9,11,25,-0.8,56.0
135,2016,9,11,46,1.1,43.0
136,2016,9,14,25,-2.8,61.0
137,2016,9,14,46,-0.9,66.0
138,2016,9,17,25,-4.0,60.0
139,2016,9,17,46,-2.9,69.0
140,2016,9,20,25,-3.0,59.0
141,2016,9,20,46,-2.2,69.0
142,2016,9,23,25,-1.1,39.0
143,2016,9,23,46,-1.4,69.0
144,2016,10,2,25,0.8,30.0
145,2016,10,2,46,1.6,68.0
146,2016,10,5,25,2.0,29.0
147,2016,10,5,46,4.9,45.0
148,2016,10,8,25,1.0,34.0
149,2016,10,8,46,6.2,43.0
150,2016,10,11,25,-1.0,69.0
151,2016,10,11,46,4.4,48.0
152,2016,10,14,25,-2.2,71.0
153,2016,10,14,46,2.1,69.0
154,2016,10,17,25,-2.3,72.0
155,2016,10,17,46,0.0,70.0
156,2016,10,20,25,-2.6,70.0
157,2016,10,20,46,0.6,74.0
158,2016,10,23,25,1.7,68.0
159,2016,10,23,46,-0.4,78.0
160,2016,11,2,25,4.9,44.0
161,2016,11,2,46,1.7,71.0
162,2016,11,5,25,6.1,43.0
163,2016,11,5,46,6.0,51.0
164,2016,11,8,25,4.3,45.0
165,2016,11,8,46,6.1,55.0
166,2016,11,11,25,2.3,67.0
167,2016,11,11,46,5.0,58.0
168,2016,11,14,25,1.0,70.0
169,2016,11,14,46,1.8,80.0
170,2016,11,17,25,0.8,76.0
171,2016,11,17,46,0.0,84.0
172,2016,11,20,25,-0.1,77.0
173,2016,11,20,46,-1.0,91.0
174,2016,11,23,25,1.8,71.0
175,2016,11,23,46,-2.0,94.0
176,2016,12,2,25,6.0,55.0
177,2016,12,2,46,2.4,75.0
178,2016,12,5,25,5.7,59.0
179,2016,12,5,46,6.1,34.0
180,2016,12,8,25,4.6,58.0
181,2016,12,8,46,8.1,29.0
182,2016,12,11,25,1.6,84.0
183,2016,12,11,46,6.3,34.0
184,2016,12,14,25,-0.1,84.0
185,2016,12,14,46,3.1,56.0
186,2016,12,17,25,-1.1,90.0
187,2016,12,17,46,1.8,69.0
188,2016,12,20,25,-0.6,91.0
189,2016,12,20,46,-1.4,75.0
190,2016,12,23,25,2.2,74.0
191,2016,12,23,46,-2.7,76.0
192,2016,13,2,25,6.0,34.0
193,2016,13,2,46,2.8,64.0
194,2016,13,5,25,8.0,29.0
195,2016,13,5,46,8.2,34.0
196,2016,13,8,25,6.0,34.0
197,2016,13,8,46,11.6,24.0
198,2016,13,11,25,2.8,57.0
199,2016,13,11,46,7.4,34.0
200,2016,13,14,25,0.9,69.0
201,2016,13,14,46,4.1,59.0
202,2016,13,17,25,-1.3,75.0
203,2016,13,17,46,2.3,74.0
204,2016,13,20,25,-3.1,77.0
205,2016,13,20,46,0.0,81.0
206,2016,13,23,25,2.6,66.0
207,2016,13,23,46,-0.1,79.0
208,2016,14,2,25,7.8,34.0
209,2016,14,2,46,4.4,59.0
210,2016,14,5,25,11.0,23.0
211,2016,14,5,46,11.6,27.0
212,2016,14,8,25,8.3,27.0
213,2016,14,8,46,12.8,17.0
214,2016,14,11,25,5.2,57.0
215,2016,14,11,46,10.1,19.0
216,2016,14,14,25,2.8,76.0
217,2016,14,14,46,4.9,65.0
218,2016,14,17,25,1.6,80.0
219,2016,14,17,46,2.0,75.0
220,2016,14,20,25,-0.2,84.0
221,2016,14,20,46,2.6,80.0
222,2016,14,23,25,4.8,62.0
223,2016,14,23,46,1.5,80.0
224,2016,15,2,25,10.0,28.0
225,2016,15,2,46,8.4,68.0
226,2016,15,5,25,12.9,28.0
227,2016,15,5,46,14.1,43.0
228,2016,15,8,25,10.0,40.0
229,2016,15,8,46,15.2,51.0
230,2016,15,11,25,6.2,65.0
231,2016,15,11,46,14.3,68.0
232,2016,15,14,25,3.1,76.0
233,2016,15,14,46,9.2,89.0
234,2016,15,17,25,0.9,80.0
235,2016,15,17,46,9.0,90.0
236,2016,15,20,25,0.6,80.0
237,2016,15,20,46,8.8,90.0
238,2016,15,23,25,5.8,70.0
239,2016,15,23,46,8.5,90.0
240,2016,16,2,25,13.1,43.0
241,2016,16,2,46,8.9,90.0
242,2016,16,5,25,15.1,43.0
243,2016,16,5,46,10.9,85.0
244,2016,16,8,25,13.2,56.0
245,2016,16,8,46,12.9,75.0
246,2016,16,11,25,11.1,75.0
247,2016,16,11,46,11.9,70.0
248,2016,16,14,25,9.9,85.0
249,2016,16,14,46,10.1,80.0
250,2016,16,17,25,8.9,90.0
251,2016,16,17,46,8.3,85.0
252,2016,16,20,25,7.9,91.0
253,2016,16,20,46,7.2,93.0
254,2016,16,23,25,8.9,89.0
255,2016,16,23,46,7.1,91.0
256,2016,17,2,25,10.9,79.0
257,2016,17,2,46,9.0,76.0
258,2016,17,5,25,13.0,77.0
259,2016,17,5,46,10.2,50.0
260,2016,17,8,25,13.1,75.0
261,2016,17,8,46,13.4,39.0
262,2016,17,11,25,10.0,87.0
263,2016,17,11,46,11.4,40.0
264,2016,17,14,25,7.9,82.0
265,2016,17,14,46,7.3,65.0
266,2016,17,17,25,7.2,93.0
267,2016,17,17,46,5.9,79.0
268,2016,17,20,25,6.4,94.0
269,2016,17,20,46,3.9,89.0
270,2016,17,23,25,6.4,79.0
271,2016,17,23,46,1.9,94.0
272,2016,18,2,25,11.5,44.0
273,2016,18,2,46,7.6,69.0
274,2016,18,5,25,13.6,39.0
275,2016,18,5,46,12.3,43.0
276,2016,18,8,25,11.5,42.0
277,2016,18,8,46,14.6,31.0
278,2016,18,11,25,7.3,68.0
279,2016,18,11,46,11.5,35.0
280,2016,18,14,25,5.1,83.0
281,2016,18,14,46,7.3,67.0
282,2016,18,17,25,4.0,88.0
283,2016,18,17,46,3.7,83.0
284,2016,18,20,25,1.8,93.0
285,2016,18,20,46,3.1,86.0
286,2016,18,23,25,7.7,69.0
287,2016,18,23,46,1.8,89.0
288,2016,19,2,25,12.1,43.0
289,2016,19,2,46,7.4,66.0
290,2016,19,5,25,14.6,31.0
291,2016,19,5,46,13.2,34.0
292,2016,19,8,25,11.6,38.0
293,2016,19,8,46,14.4,23.0
294,2016,19,11,25,7.3,68.0
295,2016,19,11,46,12.4,25.0
296,2016,19,14,25,3.9,84.0
297,2016,19,14,46,8.3,56.0
298,2016,19,17,25,2.6,86.0
299,2016,19,17,46,5.1,76.0
300,2016,19,20,25,2.1,89.0
301,2016,19,20,46,3.2,91.0
302,2016,19,23,25,6.7,66.0
303,2016,19,23,46,2.0,93.0
304,2016,20,2,25,13.1,34.0
305,2016,20,2,46,6.8,74.0
306,2016,20,5,25,14.3,26.0
307,2016,20,5,46,12.3,38.0
308,2016,20,8,25,12.8,34.0
309,2016,20,8,46,14.7,38.0
310,2016,20,11,25,8.3,64.0
311,2016,20,11,46,10.8,57.0
312,2016,20,14,25,4.9,82.0
313,2016,20,14,46,7.4,71.0
314,2016,20,17,25,2.9,88.0
315,2016,20,17,46,5.9,89.0
316,2016,20,20,25,1.6,89.0
317,2016,20,20,46,3.7,80.0
318,2016,20,23,25,6.4,74.0
319,2016,20,23,46,3.8,72.0
320,2016,21,2,25,12.3,39.0
321,2016,21,2,46,7.0,51.0
322,2016,21,5,25,13.8,39.0
323,2016,21,5,46,10.0,32.0
324,2016,21,8,25,10.8,58.0
325,2016,21,8,46,11.1,25.0
326,2016,21,11,25,7.2,75.0
327,2016,21,11,46,8.1,33.0
328,2016,21,14,25,5.2,89.0
329,2016,21,14,46,5.4,58.0
330,2016,21,17,25,3.8,90.0
331,2016,21,17,46,3.4,68.0
332,2016,21,20,25,3.8,85.0
333,2016,21,20,46,2.2,54.0
334,2016,21,23,25,6.6,58.0
335,2016,21,23,46,0.2,60.0
336,2016,22,2,25,9.7,33.0
337,2016,22,2,46,4.3,46.0
338,2016,22,5,25,11.1,27.0
339,2016,22,5,46,7.2,29.0
340,2016,22,8,25,8.4,42.0
341,2016,22,8,46,8.5,28.0
342,2016,22,11,25,5.3,58.0
343,2016,22,11,46,6.5,35.0
344,2016,22,14,25,3.2,79.0
345,2016,22,14,46,3.8,64.0
346,2016,22,17,25,1.9,79.0
347,2016,22,17,46,2.9,72.0
348,2016,22,20,25,0.1,62.0
349,2016,22,20,46,0.5,81.0
350,2016,22,23,25,4.1,49.0
351,2016,22,23,46,-1.3,77.0
352,2016,23,2,25,7.2,34.0
353,2016,23,2,46,4.1,60.0
354,2016,23,5,25,8.5,28.0
355,2016,23,5,46,8.4,34.0
356,2016,23,8,25,6.5,35.0
357,2016,23,8,46,9.3,33.0
358,2016,23,11,25,4.1,62.0
359,2016,23,11,46,6.4,38.0
360,2016,23,14,25,2.7,80.0
361,2016,23,14,46,3.1,55.0
362,2016,23,17,25,0.5,81.0
363,2016,23,17,46,0.8,71.0
364,2016,23,20,25,-1.4,76.0
365,2016,23,20,46,-0.4,85.0
366,2016,23,23,25,3.8,60.0
367,2016,23,23,46,-1.6,85.0
368,2016,24,2,25,8.4,35.0
369,2016,24,2,46,3.1,63.0
370,2016,24,5,25,9.4,33.0
371,2016,24,5,46,8.2,38.0
372,2016,24,8,25,6.4,37.0
373,2016,24,8,46,9.3,32.0
374,2016,24,11,25,3.4,55.0
375,2016,24,11,46,8.1,37.0
376,2016,24,14,25,1.1,74.0
377,2016,24,14,46,5.0,64.0
378,2016,24,17,25,-0.2,84.0
379,2016,24,17,46,2.0,79.0
380,2016,24,20,25,-1.3,90.0
381,2016,24,20,46,2.3,81.0
382,2016,24,23,25,4.8,64.0
383,2016,24,23,46,1.4,84.0
384,2016,25,2,25,9.0,28.0
385,2016,25,2,46,6.9,53.0
386,2016,25,5,25,10.1,27.0
387,2016,25,5,46,11.0,27.0
388,2016,25,8,25,9.0,28.0
389,2016,25,8,46,12.4,26.0
390,2016,25,11,25,6.0,62.0
391,2016,25,11,46,10.5,42.0
392,2016,25,14,25,3.7,75.0
393,2016,25,14,46,7.2,68.0
394,2016,25,17,25,2.7,81.0
395,2016,25,17,46,5.1,80.0
396,2016,25,20,25,0.1,92.0
397,2016,25,20,46,2.0,85.0
398,2016,25,23,25,6.1,65.0
399,2016,25,23,46,0.8,88.0
400,2016,26,2,25,11.2,19.0
401,2016,26,2,46,6.3,58.0
402,2016,26,5,25,12.5,18.0
403,2016,26,5,46,13.2,28.0
404,2016,26,8,25,10.1,21.0
405,2016,26,8,46,14.5,26.0
406,2016,26,11,25,5.8,61.0
407,2016,26,11,46,12.1,33.0
408,2016,26,14,25,3.5,77.0
409,2016,26,14,46,8.7,62.0
410,2016,26,17,25,1.5,83.0
411,2016,26,17,46,6.2,81.0
412,2016,26,20,25,0.9,88.0
413,2016,26,20,46,7.2,61.0
414,2016,26,23,25,6.8,58.0
415,2016,26,23,46,7.1,58.0
416,2016,27,2,25,13.5,27.0
417,2016,27,2,46,11.2,56.0
418,2016,27,5,25,14.5,26.0
419,2016,27,5,46,14.2,48.0
420,2016,27,8,25,12.3,35.0
421,2016,27,8,46,14.3,55.0
422,2016,27,11,25,9.3,61.0
423,2016,27,11,46,12.2,68.0
424,2016,27,14,25,8.1,82.0
425,2016,27,14,46,10.1,79.0
426,2016,27,17,25,7.0,67.0
427,2016,27,17,46,8.1,90.0
428,2016,27,20,25,7.1,61.0
429,2016,27,20,46,5.0,94.0
430,2016,27,23,25,11.5,53.0
431,2016,27,23,46,4.2,97.0
432,2016,28,2,25,14.4,47.0
433,2016,28,2,46,6.7,87.0
434,2016,28,5,25,14.3,54.0
435,2016,28,5,46,14.2,42.0
436,2016,28,8,25,12.1,76.0
437,2016,28,8,46,16.700001,30.0
438,2016,28,11,25,10.0,84.0
439,2016,28,11,46,14.7,38.0
440,2016,28,14,25,8.1,88.0
441,2016,28,14,46,10.5,61.0
442,2016,28,17,25,5.3,91.0
443,2016,28,17,46,7.0,79.0
444,2016,28,20,25,4.4,91.0
445,2016,28,20,46,5.8,77.0
446,2016,28,23,25,6.9,85.0
447,2016,28,23,46,5.7,82.0
448,2016,29,2,25,14.5,48.0
449,2016,29,2,46,10.6,48.0
450,2016,29,5,25,17.1,33.0
451,2016,29,5,46,16.700001,23.0
452,2016,29,8,25,14.9,38.0
453,2016,29,8,46,17.4,24.0
454,2016,29,11,25,11.0,64.0
455,2016,29,11,46,14.1,34.0
456,2016,29,14,25,6.7,82.0
457,2016,29,14,46,11.4,49.0
458,2016,29,17,25,5.8,89.0
459,2016,29,17,46,8.5,68.0
460,2016,29,20,25,5.4,85.0
461,2016,29,20,46,5.8,75.0
462,2016,29,23,25,10.3,55.0
463,2016,29,23,46,5.0,78.0
464,2016,30,2,25,17.1,26.0
465,2016,30,2,46,11.6,34.0
466,2016,30,5,25,17.5,22.0
467,2016,30,5,46,18.299999,20.0
468,2016,30,8,25,16.0,19.0
469,2016,30,8,46,20.4,27.0
470,2016,30,11,25,12.1,50.0
471,2016,30,11,46,16.6,27.0
472,2016,30,14,25,9.5,70.0
473,2016,30,14,46,12.0,55.0
474,2016,30,17,25,7.4,72.0
475,2016,30,17,46,8.1,78.0
476,2016,30,20,25,4.7,75.0
477,2016,30,20,46,5.9,89.0
478,2016,30,23,25,12.1,44.0
479,2016,30,23,46,5.9,89.0
480,2016,31,2,25,18.4,27.0
481,2016,31,2,46,11.4,62.0
482,2016,31,5,25,20.700001,27.0
483,2016,31,5,46,17.5,42.0
484,2016,31,8,25,18.4,27.0
485,2016,31,8,46,21.4,37.0
486,2016,31,11,25,12.9,53.0
487,2016,31,11,46,17.6,41.0
488,2016,31,14,25,9.1,79.0
489,2016,31,14,46,13.2,60.0
490,2016,31,17,25,7.1,89.0
491,2016,31,17,46,11.3,71.0
492,2016,31,20,25,5.9,89.0
493,2016,31,20,46,9.2,90.0
494,2016,31,23,25,12.9,64.0
495,2016,31,23,46,8.9,90.0
496,2016,1,2,25,20.0,42.0
497,2016,1,2,46,11.0,78.0
498,2016,1,5,25,20.700001,37.0
499,2016,1,5,46,12.1,68.0
500,2016,1,8,25,17.5,40.0
501,2016,1,8,46,13.9,69.0
502,2016,1,11,25,13.3,59.0
503,2016,1,11,46,12.2,69.0
504,2016,1,14,25,9.8,80.0
505,2016,1,14,46,11.0,80.0
506,2016,1,17,25,7.9,88.0
507,2016,1,17,46,10.0,85.0
508,2016,1,20,25,8.6,89.0
509,2016,1,20,46,9.2,91.0
510,2016,1,23,25,9.7,79.0
511,2016,1,23,46,9.0,91.0
512,2016,2,2,25,11.8,68.0
513,2016,2,2,46,12.0,85.0
514,2016,2,5,25,12.9,69.0
515,2016,2,5,46,14.4,69.0
516,2016,2,8,25,12.0,72.0
517,2016,2,8,46,17.0,60.0
518,2016,2,11,25,10.2,81.0
519,2016,2,11,46,15.4,58.0
520,2016,2,14,25,8.9,85.0
521,2016,2,14,46,11.4,60.0
522,2016,2,17,25,8.1,89.0
523,2016,2,17,46,8.3,72.0
524,2016,2,20,25,6.2,73.0
525,2016,2,20,46,7.0,74.0
526,2016,2,23,25,11.2,52.0
527,2016,2,23,46,4.9,82.0
528,2016,3,2,25,15.2,50.0
529,2016,3,2,46,11.0,48.0
530,2016,3,5,25,17.1,40.0
531,2016,3,5,46,16.200001,28.0
532,2016,3,8,25,14.4,39.0
533,2016,3,8,46,17.5,27.0
534,2016,3,11,25,10.3,53.0
535,2016,3,11,46,14.6,31.0
536,2016,3,14,25,8.7,64.0
537,2016,3,14,46,11.4,57.0
538,2016,3,17,25,6.8,73.0
539,2016,3,17,46,8.2,74.0
540,2016,3,20,25,4.0,83.0
541,2016,3,20,46,5.9,72.0
542,2016,3,23,25,10.8,47.0
543,2016,3,23,46,5.7,67.0
544,2016,4,2,25,16.299999,27.0
545,2016,4,2,46,11.7,38.0
546,2016,4,5,25,17.6,27.0
547,2016,4,5,46,19.0,29.0
548,2016,4,8,25,14.6,31.0
549,2016,4,8,46,19.4,36.0
550,2016,4,11,25,11.1,55.0
551,2016,4,11,46,16.4,61.0
552,2016,4,14,25,7.9,73.0
553,2016,4,14,46,13.4,85.0
554,2016,4,17,25,5.7,84.0
555,2016,4,17,46,12.0,90.0
556,2016,4,20,25,5.8,75.0
557,2016,4,20,46,10.1,86.0
558,2016,4,23,25,11.8,43.0
559,2016,4,23,46,9.8,94.0
560,2016,5,2,25,19.299999,24.0
561,2016,5,2,46,12.0,82.0
562,2016,5,5,25,22.200001,19.0
563,2016,5,5,46,16.1,64.0
564,2016,5,8,25,18.9,29.0
565,2016,5,8,46,18.200001,59.0
566,2016,5,11,25,13.7,59.0
567,2016,5,11,46,15.4,64.0
568,2016,5,14,25,11.9,88.0
569,2016,5,14,46,12.1,77.0
570,2016,5,17,25,10.0,94.0
571,2016,5,17,46,9.2,88.0
572,2016,5,20,25,9.7,95.0
573,2016,5,20,46,7.0,95.0
574,2016,5,23,25,12.0,82.0
575,2016,5,23,46,6.2,94.0
576,2016,6,2,25,16.0,66.0
577,2016,6,2,46,10.0,67.0
578,2016,6,5,25,18.299999,60.0
579,2016,6,5,46,15.0,30.0
580,2016,6,8,25,15.6,64.0
581,2016,6,8,46,16.5,25.0
582,2016,6,11,25,11.3,80.0
583,2016,6,11,46,14.0,34.0
584,2016,6,14,25,9.0,89.0
585,2016,6,14,46,9.6,61.0
586,2016,6,17,25,7.0,95.0
587,2016,6,17,46,8.0,76.0
588,2016,6,20,25,7.0,94.0
589,2016,6,20,46,6.9,92.0
590,2016,6,23,25,9.9,68.0
591,2016,6,23,46,6.1,93.0
592,2016,7,2,25,15.5,35.0
593,2016,7,2,46,9.2,77.0
594,2016,7,5,25,16.9,28.0
595,2016,7,5,46,14.8,51.0
596,2016,7,8,25,13.7,54.0
597,2016,7,8,46,16.700001,54.0
598,2016,7,11,25,9.4,77.0
599,2016,7,11,46,13.7,59.0
600,2016,7,14,25,8.1,90.0
601,2016,7,14,46,10.6,75.0
602,2016,7,17,25,6.9,94.0
603,2016,7,17,46,8.7,85.0
604,2016,7,20,25,5.9,94.0
605,2016,7,20,46,8.6,90.0
606,2016,7,23,25,9.4,79.0
607,2016,7,23,46,8.6,89.0
608,2016,8,2,25,14.8,59.0
609,2016,8,2,46,12.5,78.0
610,2016,8,5,25,16.799999,55.0
611,2016,8,5,46,17.0,51.0
612,2016,8,8,25,16.200001,59.0
613,2016,8,8,46,16.799999,57.0
614,2016,8,11,25,13.3,71.0
615,2016,8,11,46,15.1,68.0
616,2016,8,14,25,10.4,85.0
617,2016,8,14,46,11.1,75.0
618,2016,8,17,25,9.1,90.0
619,2016,8,17,46,9.1,85.0
620,2016,8,20,25,8.1,89.0
621,2016,8,20,46,7.2,95.0
622,2016,8,23,25,12.9,79.0
623,2016,8,23,46,7.1,95.0
624,2016,9,2,25,16.4,51.0
625,2016,9,2,46,12.0,67.0
626,2016,9,5,25,17.6,57.0
627,2016,9,5,46,16.1,47.0
628,2016,9,8,25,15.4,68.0
629,2016,9,8,46,18.1,42.0
630,2016,9,11,25,11.3,79.0
631,2016,9,11,46,15.7,47.0
632,2016,9,14,25,9.0,88.0
633,2016,9,14,46,12.6,62.0
634,2016,9,17,25,7.1,94.0
635,2016,9,17,46,10.3,64.0
636,2016,9,20,25,7.2,85.0
637,2016,9,20,46,9.1,73.0
638,2016,9,23,25,12.1,67.0
639,2016,9,23,46,8.0,61.0
640,2016,10,2,25,16.0,39.0
641,2016,10,2,46,12.0,52.0
642,2016,10,5,25,18.1,29.0
643,2016,10,5,46,17.5,38.0
644,2016,10,8,25,15.4,39.0
645,2016,10,8,46,20.5,42.0
646,2016,10,11,25,11.1,62.0
647,2016,10,11,46,17.0,63.0
648,2016,10,14,25,10.1,76.0
649,2016,10,14,46,14.4,84.0
650,2016,10,17,25,9.1,75.0
651,2016,10,17,46,14.0,90.0
652,2016,10,20,25,8.1,62.0
653,2016,10,20,46,15.8,94.0
654,2016,10,23,25,12.9,52.0
655,2016,10,23,46,14.4,94.0
656,2016,11,2,25,18.299999,37.0
657,2016,11,2,46,13.7,90.0
658,2016,11,5,25,20.4,38.0
659,2016,11,5,46,14.4,80.0
660,2016,11,8,25,18.200001,40.0
661,2016,11,8,46,16.9,67.0
662,2016,11,11,25,16.799999,53.0
663,2016,11,11,46,16.6,65.0
664,2016,11,14,25,15.7,89.0
665,2016,11,14,46,13.2,77.0
666,2016,11,17,25,15.5,92.0
667,2016,11,17,46,10.1,88.0
668,2016,11,20,25,14.0,94.0
669,2016,11,20,46,10.8,94.0
670,2016,11,23,25,13.4,89.0
671,2016,11,23,46,11.6,96.0
672,2016,12,2,25,15.5,77.0
673,2016,12,2,46,14.0,80.0
674,2016,12,5,25,17.5,67.0
675,2016,12,5,46,16.200001,59.0
676,2016,12,8,25,16.200001,68.0
677,2016,12,8,46,19.4,54.0
678,2016,12,11,25,13.7,79.0
679,2016,12,11,46,14.8,50.0
680,2016,12,14,25,12.3,89.0
681,2016,12,14,46,11.4,74.0
682,2016,12,17,25,11.0,94.0
683,2016,12,17,46,8.4,86.0
684,2016,12,20,25,9.0,96.0
685,2016,12,20,46,6.9,89.0
686,2016,12,23,25,10.9,80.0
687,2016,12,23,46,6.0,91.0
688,2016,13,2,25,16.6,65.0
689,2016,13,2,46,12.9,70.0
690,2016,13,5,25,17.700001,55.0
691,2016,13,5,46,20.0,35.0
692,2016,13,8,25,14.9,53.0
693,2016,13,8,46,21.9,29.0
694,2016,13,11,25,11.5,79.0
695,2016,13,11,46,18.6,39.0
696,2016,13,14,25,8.4,88.0
697,2016,13,14,46,14.1,70.0
698,2016,13,17,25,6.8,89.0
699,2016,13,17,46,11.2,82.0
700,2016,13,20,25,6.1,91.0
701,2016,13,20,46,9.1,86.0
702,2016,13,23,25,11.5,70.0
703,2016,13,23,46,8.9,82.0
704,2016,14,2,25,19.9,35.0
705,2016,14,2,46,12.8,69.0
706,2016,14,5,25,21.700001,30.0
707,2016,14,5,46,16.200001,70.0
708,2016,14,8,25,17.799999,39.0
709,2016,14,8,46,15.7,85.0
710,2016,14,11,25,11.7,74.0
711,2016,14,11,46,14.1,85.0
712,2016,14,14,25,10.4,84.0
713,2016,14,14,46,13.9,91.0
714,2016,14,17,25,9.1,87.0
715,2016,14,17,46,12.9,98.0
716,2016,14,20,25,9.0,82.0
717,2016,14,20,46,10.1,96.0
718,2016,14,23,25,12.6,67.0
719,2016,14,23,46,10.1,98.0
720,2016,15,2,25,16.200001,67.0
721,2016,15,2,46,12.7,78.0
722,2016,15,5,25,16.1,83.0
723,2016,15,5,46,13.9,56.0
724,2016,15,8,25,15.6,85.0
725,2016,15,8,46,15.2,70.0
726,2016,15,11,25,15.0,90.0
727,2016,15,11,46,11.7,75.0
728,2016,15,14,25,13.8,95.0
729,2016,15,14,46,10.2,84.0
730,2016,15,17,25,11.3,95.0
