지점,일시,기온(°C),풍향(deg),풍속(m/s),강수량(mm),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(hr)
637,2018-01-02 14:00,2.3,315.4,1.6,0,1026.5,1029.3,,0,0
637,2018-01-02 15:00,2.2,323.1,1.6,0,1026,1028.8,,0,0
637,2018-01-02 16:00,1.3,291.6,2.1,0,1026.4,1029.2,,0,0
637,2018-01-02 17:00,.3,289.4,2.8,0,1027.1,1029.9,,0,0
637,2018-01-02 18:00,-.8,281.2,1.4,0,1027.5,1030.3,,0,0
637,2018-01-02 19:00,-1.5,0,.2,0,1026.8,1029.6,,0,0
637,2018-01-02 20:00,-1.5,184.4,.5,0,1026.4,1029.2,,0,0
637,2018-01-02 21:00,-2,263.1,1.2,0,1026.2,1029,,0,0
637,2018-01-02 22:00,-.8,307.5,1.4,0,1026.6,1029.4,,0,0
637,2018-01-02 23:00,-1,292,3.8,0,1027.5,1030.3,,0,0
637,2018-01-03 00:00,-2.1,321.3,2.4,0,1027.8,1030.6,,0,0
637,2018-01-03 01:00,-3.2,324.6,2.3,0,1027.8,1030.7,,0,0
637,2018-01-03 02:00,-3.5,318.2,1.9,0,1029,1031.9,,0,0
637,2018-01-03 03:00,-3.5,319.3,1.5,0,1029.2,1032.1,,0,0
637,2018-01-03 04:00,-3.7,335.8,1,0,1028.9,1031.8,,0,0
637,2018-01-03 05:00,-4,309.4,.7,0,1028.7,1031.6,,0,0
637,2018-01-03 06:00,-4.6,330.2,1.1,0,1029.1,1032,,0,0
637,2018-01-03 07:00,-5.1,313.4,.5,0,1029,1031.9,,0,0
637,2018-01-03 08:00,-5.8,288.9,1.5,0,1029.6,1032.5,,0,0
637,2018-01-03 09:00,-4,321.6,1.1,0,1029.7,1032.6,,0,0
637,2018-01-03 10:00,-2.5,6.2,1.9,0,1030.2,1033.1,,0,0
637,2018-01-03 11:00,-1.1,304,1.3,0,1030.4,1033.2,,0,0
637,2018-01-03 12:00,-1.1,292,4.8,0,1029.7,1032.5,,0,0
637,2018-01-03 13:00,-.7,293.2,4.2,0,1029,1031.8,,0,0
637,2018-01-03 14:00,-.8,294.9,5.1,0,1028.4,1031.2,,0,0
637,2018-01-03 15:00,-1.3,297.6,5.2,0,1028.1,1030.9,,0,0
637,2018-01-03 16:00,-1.3,299.3,3.9,0,1028.3,1031.1,,0,0
637,2018-01-03 17:00,-2,292.8,4.1,0,1028,1030.8,,0,0
637,2018-01-03 18:00,-2.9,287.8,1.8,0,1028,1030.9,,0,0
637,2018-01-03 19:00,-3.6,265.4,1.1,0,1028.5,1031.4,,0,0
637,2018-01-03 20:00,-3.4,260.7,.9,0,1028.4,1031.3,,0,0
637,2018-01-03 21:00,-4.8,185.4,.9,0,1028.1,1031,,0,0
637,2018-01-03 22:00,-3.1,301.9,1.7,0,1028.5,1031.4,,0,0
637,2018-01-03 23:00,-2.8,315.7,2.4,0,1028.9,1031.8,,0,0
637,2018-01-04 00:00,-3.9,310.7,1.3,0,1028.5,1031.4,,0,0
637,2018-01-04 01:00,-4.8,330.6,1,0,1028.8,1031.7,,0,0
637,2018-01-04 02:00,-5.1,346.7,1.3,0,1028.6,1031.5,,0,0
637,2018-01-04 03:00,-5.3,326,2,0,1029,1031.9,,0,0
637,2018-01-04 04:00,-5.3,325.6,1.8,0,1029.1,1032,,0,0
637,2018-01-04 05:00,-5.4,343.2,.9,0,1028.5,1031.4,,0,0
637,2018-01-04 06:00,-5.8,349.2,.8,0,1027.9,1030.8,,0,0
637,2018-01-04 07:00,-5.7,12.2,1.2,0,1027.7,1030.6,,0,0
637,2018-01-04 08:00,-6.3,8.7,.8,0,1027.6,1030.5,,0,0
637,2018-01-04 09:00,-5,60.6,1.9,0,1027.9,1030.8,,0,0
637,2018-01-04 10:00,-4.4,44.7,1.5,0,1027.8,1030.7,,0,0
637,2018-01-04 11:00,-2.7,10.9,1.3,0,1027.4,1030.2,,0,0
637,2018-01-04 12:00,-2.3,16.1,1.8,0,1026.3,1029.1,,0,0
637,2018-01-04 13:00,-1.4,325.5,1.7,0,1025.1,1027.9,,0,0
637,2018-01-04 14:00,-1.2,336,1.5,0,1023.9,1026.7,,0,0
637,2018-01-04 15:00,-1.8,286.9,1.3,0,1023.8,1026.6,,0,0
637,2018-01-04 16:00,-2.2,286.8,1,0,1023.9,1026.7,,0,0
637,2018-01-04 17:00,-2.8,299.3,1.8,0,1023.5,1026.3,,0,0
637,2018-01-04 18:00,-3.1,299.5,1.3,0,1023.5,1026.3,,0,0
637,2018-01-04 19:00,-3.2,283.5,1.3,0,1022.9,1025.7,,0,0
637,2018-01-04 20:00,-3.2,285.6,1.1,0,1022.7,1025.5,,0,0
637,2018-01-04 21:00,-3.3,293.8,1.7,0,1022.5,1025.3,,0,0
637,2018-01-04 22:00,-3.8,244.5,1,0,1022.5,1025.3,,0,0
637,2018-01-04 23:00,-4.1,0,0,0,1021.7,1024.6,,0,0
637,2018-01-05 00:00,-4.7,249.8,.5,0,1021.3,1024.2,,0,0
637,2018-01-05 01:00,-4.7,278.4,.8,0,1020.8,1023.7,,0,0
637,2018-01-05 02:00,-5.4,0,.3,0,1020.6,1023.5,,0,0
637,2018-01-05 03:00,-5.9,281.4,.9,0,1020.4,1023.3,,0,0
637,2018-01-05 04:00,-5.9,268.5,.5,0,1020.2,1023.1,,0,0
637,2018-01-05 05:00,-5.6,234,1,0,1019.8,1022.7,,0,0
637,2018-01-05 06:00,-5.6,221.7,.8,0,1019.7,1022.6,,0,0
637,2018-01-05 07:00,-6.1,224.4,1,0,1019.7,1022.6,,0,0
637,2018-01-05 08:00,-7.1,228,1.2,0,1019.7,1022.6,,0,0
637,2018-01-05 09:00,-5,207.9,1,0,1020.2,1023.1,,0,0
637,2018-01-05 10:00,-3.2,190.4,1.9,0,1020.1,1022.9,,0,0
637,2018-01-05 11:00,-.7,209.2,2.2,0,1020.3,1023.1,,0,0
637,2018-01-05 12:00,1.1,283.4,3.7,0,1019.1,1021.9,,0,0
637,2018-01-05 13:00,1.8,299.7,3.3,0,1018.2,1021,,0,0
637,2018-01-05 14:00,1.6,298.8,3.7,0,1017.8,1020.6,,0,0
637,2018-01-05 15:00,1.6,294.2,4,0,1018,1020.8,,0,0
637,2018-01-05 16:00,.6,295.8,3.7,0,1018.1,1020.9,,0,0
637,2018-01-05 17:00,0,296.5,2.9,0,1018.2,1021,,0,0
637,2018-01-05 18:00,-.3,291.5,2.8,0,1018.5,1021.3,,0,0
637,2018-01-05 19:00,-1.4,244.6,.7,0,1018.2,1021,,0,0
637,2018-01-05 20:00,-2.2,232.5,1.2,0,1018.1,1020.9,,0,0
637,2018-01-05 21:00,-3,0,.3,0,1018.3,1021.1,,0,0
637,2018-01-05 22:00,-3.9,259.7,1.1,0,1018.8,1021.6,,0,0
637,2018-01-05 23:00,-2.9,286.6,1.2,0,1018.9,1021.7,,0,0
637,2018-01-06 00:00,-1.8,308.4,1.7,0,1019.4,1022.2,,0,0
637,2018-01-06 01:00,-2,291,2.7,0,1019.6,1022.4,,0,0
637,2018-01-06 02:00,-3.3,0,.4,0,1020.1,1022.9,,0,0
637,2018-01-06 03:00,-3.9,291.5,.8,0,1020.7,1023.5,,0,0
637,2018-01-06 04:00,-4.9,270.7,1.2,0,1020.9,1023.8,,0,0
637,2018-01-06 05:00,-5.7,220.4,1.9,0,1020.9,1023.8,,0,0
637,2018-01-06 06:00,-6,235.2,1.1,0,1021.1,1024,,0,0
637,2018-01-06 07:00,-6.8,222.3,1.8,0,1021.3,1024.2,,0,0
637,2018-01-06 08:00,-7.3,196.4,1.1,0,1021.4,1024.3,,0,0
637,2018-01-06 09:00,-5.3,192.1,.7,0,1022.1,1025,,0,0
637,2018-01-06 10:00,-2.8,209.8,.7,0,1022.7,1025.5,,0,0
637,2018-01-06 11:00,1,357.8,.8,0,1022.9,1025.7,,0,0
637,2018-01-06 12:00,2,335.3,1.7,0,1022.3,1025.1,,0,0
637,2018-01-06 13:00,2.6,307.6,2.5,0,1021.5,1024.3,,0,0
637,2018-01-06 14:00,3.3,312.2,2.1,0,1020.9,1023.7,,0,0
637,2018-01-06 15:00,2.9,332.9,1.8,0,1020.9,1023.7,,0,0
637,2018-01-06 16:00,1.8,287.6,3.1,0,1021.1,1023.9,,0,0
637,2018-01-06 17:00,.5,300,1.8,0,1020.9,1023.7,,0,0
637,2018-01-06 18:00,-1.1,296.4,2.8,0,1021.1,1023.9,,0,0
637,2018-01-06 19:00,-2.3,255.4,1.2,0,1021.8,1024.6,,0,0
637,2018-01-06 20:00,-3.3,240.8,.6,0,1022.4,1025.2,,0,0
637,2018-01-06 21:00,-3.9,217.9,1.1,0,1022.8,1025.7,,0,0
637,2018-01-06 22:00,-4.4,171.9,1,0,1022.9,1025.8,,0,0
637,2018-01-06 23:00,-4.3,291.7,1.6,0,1022.9,1025.8,,0,0
637,2018-01-07 00:00,-5.8,185.9,1.1,0,1023.2,1026.1,,0,0
637,2018-01-07 01:00,-5.7,189.4,1,0,1022.6,1025.5,,0,0
637,2018-01-07 02:00,-5.8,158,.8,0,1022.4,1025.3,,0,0
637,2018-01-07 03:00,-6.9,204.8,1.9,0,1022.8,1025.7,,0,0
637,2018-01-07 04:00,-6.5,143.8,1,0,1021.6,1024.5,,0,0
637,2018-01-07 05:00,-7.3,151.3,.7,0,1021.1,1024,,0,0
637,2018-01-07 06:00,-5.8,81.9,1.3,0,1021.5,1024.4,,0,0
637,2018-01-07 07:00,-7.2,0,.2,0,1021.6,1024.5,,0,0
637,2018-01-07 08:00,-4.6,83.1,2.5,0,1020.3,1023.2,,0,0
637,2018-01-07 09:00,-3.5,96.7,1,0,1020.9,1023.7,,0,0
637,2018-01-07 10:00,-3.8,220,.5,0,1022,1024.8,,0,0
637,2018-01-07 11:00,-1.7,161.4,.9,0,1021.9,1024.7,,0,0
637,2018-01-07 12:00,-1.3,60.7,1.4,0,1020.8,1023.6,,0,0
637,2018-01-07 13:00,.1,98.9,1.8,0,1019.6,1022.4,,0,0
637,2018-01-07 14:00,.7,58.6,1.5,0,1018.7,1021.5,,0,0
637,2018-01-07 15:00,1.3,78.6,2,0,1017.8,1020.6,,0,0
637,2018-01-07 16:00,1.3,97.5,2,0,1017.8,1020.6,,0,0
637,2018-01-07 17:00,1.3,92.7,1.6,0,1017.7,1020.5,,0,0
637,2018-01-07 18:00,1,0,.4,0,1017.6,1020.4,,0,0
637,2018-01-07 19:00,.4,0,.4,0,1017.6,1020.4,,0,0
637,2018-01-07 20:00,-.1,0,.2,0,1017.2,1020,,0,0
637,2018-01-07 21:00,-.2,0,.3,0,1016.8,1019.6,,0,0
637,2018-01-07 22:00,.5,0,.4,0,1016.8,1019.6,,0,0
637,2018-01-07 23:00,.1,281.6,.6,0,1016.5,1019.3,,0,0
637,2018-01-08 00:00,.6,0,.3,0,1015.7,1018.5,,0,0
637,2018-01-08 01:00,.2,0,.2,0,1014.8,1017.6,,0,0
637,2018-01-08 02:00,.7,61.7,.7,0,1014,1016.8,,0,0
637,2018-01-08 03:00,.5,0,0,0,1013.4,1016.2,,0,0
637,2018-01-08 04:00,.2,278.9,.7,0,1013.1,1015.9,,0,0
637,2018-01-08 05:00,0,242.6,.5,0,1012.3,1015.1,,0,0
637,2018-01-08 06:00,-.2,275.2,.9,0,1012.1,1014.9,,0,0
637,2018-01-08 07:00,-.8,177.8,.5,0,1011.6,1014.4,,0,0
637,2018-01-08 08:00,-.7,213.6,.6,0,1011.6,1014.4,,0,0
637,2018-01-08 09:00,-.4,210,1.8,0,1011.9,1014.7,,0,0
637,2018-01-08 10:00,.6,215.5,1.8,0,1011.9,1014.7,,0,0
637,2018-01-08 11:00,1.1,195.1,1.6,0,1011,1013.8,,0,0
637,2018-01-08 12:00,1.6,210.4,1.5,0,1010,1012.8,,0,0
637,2018-01-08 13:00,3,278.1,1.3,0,1008.8,1011.5,,0,0
637,2018-01-08 14:00,3.2,236.2,1.8,0,1007.5,1010.2,,0,0
637,2018-01-08 15:00,3.9,210.4,2.3,0,1007.1,1009.8,,0,0
637,2018-01-08 16:00,3.3,202,2.2,0,1006.6,1009.3,,0,0
637,2018-01-08 17:00,3,237.4,3.9,0,1006.8,1009.5,,0,0
637,2018-01-08 18:00,.8,218.7,2.8,0,1006.5,1009.3,,0,0
637,2018-01-08 19:00,.8,231,3.5,0,1006.7,1009.5,,0,0
637,2018-01-08 20:00,1.9,247.4,2.8,0,1007.8,1010.5,,0,0
637,2018-01-08 21:00,1.3,291.7,5.9,0,1008.2,1011,,0,0
637,2018-01-08 22:00,.9,283,5.3,0,1008.3,1011.1,,0,0
637,2018-01-08 23:00,-.8,287.4,4.8,0,1008.5,1011.3,,0,0
637,2018-01-09 00:00,-1.2,275.7,4.2,.5,1008.4,1011.2,,0,0
637,2018-01-09 01:00,-1.3,287.1,4.2,0,1008.6,1011.4,,0,0
637,2018-01-09 02:00,-2.3,273.8,4.4,.5,1008.8,1011.6,,0,0
637,2018-01-09 03:00,-2.4,302.4,4.6,0,1009.2,1012,,0,0
637,2018-01-09 04:00,-2.8,290.5,5.4,0,1009.5,1012.3,,0,0
637,2018-01-09 05:00,-2.7,304,4.7,0,1009.7,1012.5,,0,0
637,2018-01-09 06:00,-2.9,285.4,3.4,0,1010.2,1013,,0,0
637,2018-01-09 07:00,-3.6,294.5,5.2,0,1010.9,1013.7,,0,0
637,2018-01-09 08:00,-3.1,285,4.3,0,1011.5,1014.3,,0,0
637,2018-01-09 09:00,-3,274.8,2.9,0,1012.3,1015.1,,0,0
637,2018-01-09 10:00,-1.9,293.2,3.4,0,1012.9,1015.7,,0,0
637,2018-01-09 11:00,-1.9,294.4,4.9,0,1013.2,1016,,0,0
637,2018-01-09 12:00,-1.2,290.2,4.5,0,1012.7,1015.5,,0,0
637,2018-01-09 13:00,-1.2,281.7,3.6,0,1012.5,1015.3,,0,0
637,2018-01-09 14:00,-1.1,268.6,3.8,0,1012.3,1015.1,,0,0
637,2018-01-09 15:00,-1.8,280.5,2.4,0,1012.4,1015.2,,0,0
637,2018-01-09 16:00,-1.9,289.3,3.7,.5,1012.8,1015.6,,0,0
637,2018-01-09 17:00,-1.8,296.5,3.8,0,1012.8,1015.6,,0,0
637,2018-01-09 18:00,-2.4,295.2,2,0,1013.1,1015.9,,0,0
637,2018-01-09 19:00,-3.5,152.9,.8,0,1013.1,1015.9,,0,0
637,2018-01-09 20:00,-3.9,136.6,1.1,0,1012.9,1015.7,,0,0
637,2018-01-09 21:00,-3.5,0,.4,0,1012.9,1015.7,,0,0
637,2018-01-09 22:00,-3.9,129,.6,0,1012.4,1015.2,,0,0
637,2018-01-09 23:00,-4.2,175.5,.5,0,1012.1,1014.9,,0,0
637,2018-01-10 00:00,-3.9,138.5,.5,.5,1011.4,1014.2,,0,0
637,2018-01-10 01:00,-2.7,291.9,2.8,2,1011.1,1013.9,,0,0
637,2018-01-10 02:00,-3.5,327.5,1.6,.5,1011.8,1014.6,,0,0
637,2018-01-10 03:00,-5.3,329.9,2.1,0,1013.3,1016.1,,0,0
637,2018-01-10 04:00,-6,351.9,1,0,1013.4,1016.2,,0,0
637,2018-01-10 05:00,-7.6,0,.3,0,1013.4,1016.3,,0,0
637,2018-01-10 06:00,-10.9,292,1,0,1013.7,1016.6,,0,0
637,2018-01-10 07:00,-11.2,274.4,.7,0,1014.4,1017.3,,0,0
637,2018-01-10 08:00,-9.9,292,.8,0,1015.1,1018,,0,0
637,2018-01-10 09:00,-7.5,268.2,.9,0,1016,1018.9,,0,0
637,2018-01-10 10:00,-5.6,222.7,.7,0,1016.5,1019.3,,0,0
637,2018-01-10 11:00,-3.8,329.2,1.7,0,1016.4,1019.2,,0,0
637,2018-01-10 12:00,-3.4,308.3,2.3,0,1016.1,1018.9,,0,0
637,2018-01-10 13:00,-4.4,307.1,3.3,0,1015.9,1018.7,,0,0
637,2018-01-10 14:00,-4.4,296.8,4.5,0,1015.7,1018.5,,0,0
637,2018-01-10 15:00,-4.5,301.5,5,0,1016.3,1019.1,,0,0
637,2018-01-10 16:00,-5,302.3,4.3,0,1017.1,1019.9,,0,0
637,2018-01-10 17:00,-5.6,297.9,5.4,0,1017.8,1020.7,,0,0
637,2018-01-10 18:00,-5.9,303.7,4.9,0,1018.4,1021.3,,0,0
637,2018-01-10 19:00,-6.3,302.5,4.8,0,1019.2,1022.1,,0,0
637,2018-01-10 20:00,-6.6,326.2,3.3,0,1020,1022.9,,0,0
637,2018-01-10 21:00,-6.7,313.1,2.1,0,1020.5,1023.4,,0,0
637,2018-01-10 22:00,-7.2,321.8,1.6,0,1021.1,1024,,0,0
637,2018-01-10 23:00,-7.3,324.6,2.6,0,1021.1,1024,,0,0
637,2018-01-11 00:00,-7.7,324.5,2.1,0,1021.3,1024.2,,0,0
637,2018-01-11 01:00,-7.6,316.1,2.3,0,1021.3,1024.2,,0,0
637,2018-01-11 02:00,-8,312.1,2,0,1021.7,1024.6,,0,0
637,2018-01-11 03:00,-8,334.6,1.6,0,1022.1,1025,,0,0
637,2018-01-11 04:00,-8.4,326.2,1.7,0,1022.4,1025.3,,0,0
637,2018-01-11 05:00,-8.7,320.3,1.4,0,1022.5,1025.4,,0,0
637,2018-01-11 06:00,-8.6,332.4,1.4,0,1022.7,1025.6,,0,0
637,2018-01-11 07:00,-8.6,339.1,1,0,1023.2,1026.1,,0,0
637,2018-01-11 08:00,-9.1,20.3,2.3,0,1023.6,1026.5,,0,0
637,2018-01-11 09:00,-8.9,17.7,1.8,0,1024.2,1027.1,,0,0
637,2018-01-11 10:00,-8.5,37.2,1.5,0,1024.9,1027.8,,0,0
637,2018-01-11 11:00,-7.3,292.2,4.1,0,1025,1027.9,,0,0
637,2018-01-11 12:00,-7.3,295.7,5.6,0,1024.8,1027.7,,0,0
637,2018-01-11 13:00,-7.5,293.2,5.7,0,1024.6,1027.5,,0,0
637,2018-01-11 14:00,-7.2,296.6,4.9,0,1024.5,1027.4,,0,0
637,2018-01-11 15:00,-6.3,294.3,4.8,0,1024.9,1027.8,,0,0
637,2018-01-11 16:00,-7.9,288,4.4,0,1025.2,1028.1,,0,0
637,2018-01-11 17:00,-8.1,293.3,4.6,0,1025.2,1028.1,,0,0
637,2018-01-11 18:00,-8.7,286.2,3.9,0,1025.5,1028.4,,0,0
637,2018-01-11 19:00,-8.6,277.9,3.3,0,1026.1,1029,,0,0
637,2018-01-11 20:00,-8.3,296.6,4.9,0,1026.6,1029.5,,0,0
637,2018-01-11 21:00,-8.8,301.3,5.8,0,1027.2,1030.1,,0,0
637,2018-01-11 22:00,-9.5,314.7,2.8,0,1027.5,1030.4,,0,0
637,2018-01-11 23:00,-10.2,336.7,1.7,0,1027.9,1030.8,,0,0
637,2018-01-12 00:00,-10.4,341.8,.8,0,1027.9,1030.8,,0,0
637,2018-01-12 01:00,-11,358.2,1.2,0,1027.9,1030.8,,0,0
637,2018-01-12 02:00,-11.4,14.7,2.3,0,1028.1,1031,,0,0
637,2018-01-12 03:00,-11.9,18.2,2.1,0,1028.3,1031.3,,0,0
637,2018-01-12 04:00,-12.2,57.1,1,0,1028.3,1031.3,,0,0
637,2018-01-12 05:00,-12.3,0,.4,0,1028.8,1031.8,,0,0
637,2018-01-12 06:00,-12.7,205.3,.7,0,1029,1032,,0,0
637,2018-01-12 07:00,-12.8,0,.3,0,1029.4,1032.4,,0,0
637,2018-01-12 08:00,-12.5,215,.7,0,1030.2,1033.2,,0,0
637,2018-01-12 09:00,-11.9,0,.1,0,1030.7,1033.7,,0,0
637,2018-01-12 10:00,-10.9,0,.3,0,1031.6,1034.6,,0,0
637,2018-01-12 11:00,-9.9,0,.4,0,1031.4,1034.3,,0,0
637,2018-01-12 12:00,-8,0,.3,0,1031,1033.9,,0,0
637,2018-01-12 13:00,-6.8,93.8,.7,0,1030.4,1033.3,,0,0
637,2018-01-12 14:00,-5.9,179,1,0,1030,1032.9,,0,0
637,2018-01-12 15:00,-5.8,139.7,1.6,0,1029.5,1032.4,,0,0
637,2018-01-12 16:00,-6.4,175.1,1.2,0,1029.3,1032.2,,0,0
637,2018-01-12 17:00,-7.2,180.9,.9,0,1029.1,1032,,0,0
637,2018-01-12 18:00,-9.4,222.4,1.4,0,1029.3,1032.2,,0,0
637,2018-01-12 19:00,-8.2,221.5,1.4,0,1029.4,1032.3,,0,0
637,2018-01-12 20:00,-7.6,210.6,1.7,0,1029.4,1032.3,,0,0
637,2018-01-12 21:00,-7.6,192.6,1.6,0,1029.6,1032.5,,0,0
637,2018-01-12 22:00,-7.3,194.7,1.7,0,1029.6,1032.5,,0,0
637,2018-01-12 23:00,-6.9,185.6,1,0,1029.7,1032.6,,0,0
637,2018-01-13 00:00,-6.7,0,.1,0,1029.3,1032.2,,0,0
637,2018-01-13 01:00,-6.3,107.8,2.4,0,1029.2,1032.1,,0,0
637,2018-01-13 02:00,-6.5,112.2,2.1,0,1029.2,1032.1,,0,0
637,2018-01-13 03:00,-6.6,130,1,0,1029.3,1032.2,,0,0
637,2018-01-13 04:00,-6.6,108.5,1.3,0,1028.7,1031.6,,0,0
637,2018-01-13 05:00,-6.6,102.8,1.1,0,1028.5,1031.4,,0,0
637,2018-01-13 06:00,-6.3,113.9,1.3,0,1028.5,1031.4,,0,0
637,2018-01-13 07:00,-6.4,117.6,1.1,0,1028.6,1031.5,,0,0
637,2018-01-13 08:00,-5.9,91.2,2.1,0,1028.8,1031.7,,0,0
637,2018-01-13 09:00,-5.4,95.9,2.4,0,1029.6,1032.5,,0,0
637,2018-01-13 10:00,-4.4,160.9,.5,0,1030.1,1033,,0,0
637,2018-01-13 11:00,-2.3,143.3,.8,0,1030.1,1033,,0,0
637,2018-01-13 12:00,-2.1,81.2,1.9,0,1030,1032.8,,0,0
637,2018-01-13 13:00,-1.6,67,2.1,0,1029.9,1032.7,,0,0
637,2018-01-13 14:00,-1.4,66.6,2.3,0,1029.5,1032.3,,0,0
637,2018-01-13 15:00,-.3,65.3,1.7,0,1029.5,1032.3,,0,0
637,2018-01-13 16:00,-.5,72.7,2.2,0,1029.4,1032.2,,0,0
637,2018-01-13 17:00,-.8,72.3,1.7,0,1029.4,1032.2,,0,0
637,2018-01-13 18:00,-2,79.4,1.8,0,1029.7,1032.5,,0,0
637,2018-01-13 19:00,-2.3,69.5,2.8,0,1029.9,1032.8,,0,0
637,2018-01-13 20:00,-2.9,78.1,2.7,0,1029.9,1032.8,,0,0
637,2018-01-13 21:00,-3.9,81.5,1.4,0,1030.5,1033.4,,0,0
637,2018-01-13 22:00,-4.9,108.3,.9,0,1030.7,1033.6,,0,0
637,2018-01-13 23:00,-5.1,139.1,.5,0,1030.9,1033.8,,0,0
637,2018-01-14 00:00,-5.8,98.6,.9,0,1030.3,1033.2,,0,0
637,2018-01-14 01:00,-7.2,196.5,.5,0,1030.3,1033.2,,0,0
637,2018-01-14 02:00,-6.9,111.3,.6,0,1029.6,1032.5,,0,0
637,2018-01-14 03:00,-8.2,239.9,1.1,0,1029.4,1032.3,,0,0
637,2018-01-14 04:00,-7.7,208.8,1,0,1029.3,1032.2,,0,0
637,2018-01-14 05:00,-8.5,142.8,.8,0,1029.3,1032.2,,0,0
637,2018-01-14 06:00,-11.2,234,.9,0,1029.3,1032.2,,0,0
637,2018-01-14 07:00,-9.4,210,.6,0,1029.9,1032.8,,0,0
637,2018-01-14 08:00,-8.9,184.5,.5,0,1029.5,1032.4,,0,0
637,2018-01-14 09:00,-8.3,239.2,.8,0,1029.3,1032.2,,0,0
637,2018-01-14 10:00,-5.1,225.6,.6,0,1029.5,1032.4,,0,0
637,2018-01-14 11:00,-1.9,152.4,.9,0,1029.3,1032.1,,0,0
637,2018-01-14 12:00,2,140.5,1.2,0,1028.6,1031.4,,0,0
637,2018-01-14 13:00,4.3,128,1.2,0,1027.1,1029.9,,0,0
637,2018-01-14 14:00,4.3,81.1,1.5,0,1025.6,1028.4,,0,0
637,2018-01-14 15:00,4.6,9.9,.6,0,1025.3,1028.1,,0,0
637,2018-01-14 16:00,5,127.6,1.6,0,1024.6,1027.4,,0,0
637,2018-01-14 17:00,3.2,143.6,1.4,0,1024.1,1026.9,,0,0
637,2018-01-14 18:00,1.2,152.3,1.3,0,1023.8,1026.6,,0,0
637,2018-01-14 19:00,1.6,119.2,.7,0,1023.9,1026.7,,0,0
637,2018-01-14 20:00,1.2,134.2,.9,0,1023.7,1026.5,,0,0
637,2018-01-14 21:00,2.3,163.9,2.2,0,1022.8,1025.6,,0,0
