지점,일시,기온(°C),풍향(deg),풍속(m/s),강수량(mm),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(hr)
637,2017-01-03 03:00,.8,280.7,.9,0,1022.6,1025.4,,0,0
637,2017-01-03 04:00,-.1,0,.3,0,1022.9,1025.7,,0,0
637,2017-01-03 05:00,-.3,0,0,0,1022.9,1025.7,,0,0
637,2017-01-03 06:00,-1,0,.4,0,1022.7,1025.5,,0,0
637,2017-01-03 07:00,-1.8,212.5,1.1,0,1022.9,1025.7,,0,0
637,2017-01-03 08:00,-2.2,210.9,1.2,0,1023.4,1026.2,,0,0
637,2017-01-03 09:00,-.6,187.9,1.1,0,1023.4,1026.2,,0,0
637,2017-01-03 10:00,1.2,204.8,1.7,0,1023.8,1026.6,,0,0
637,2017-01-03 11:00,3.3,204.6,2.7,0,1023.6,1026.4,,0,0
637,2017-01-03 12:00,5.7,200.9,2.1,0,1022.7,1025.4,,0,0
637,2017-01-03 13:00,8.1,198.5,2.2,0,1021.8,1024.5,,0,0
637,2017-01-03 14:00,8.8,237.9,2.3,0,1021.3,1024,,0,0
637,2017-01-03 15:00,8.6,353.9,1.2,0,1021.1,1023.8,,0,0
637,2017-01-03 16:00,7.2,18.5,1.9,0,1021,1023.7,,0,0
637,2017-01-03 17:00,6.2,320.7,.6,0,1020.9,1023.6,,0,0
637,2017-01-03 18:00,4.4,293.9,1.5,0,1020.9,1023.7,,0,0
637,2017-01-03 19:00,2.7,241.5,.8,0,1021.3,1024.1,,0,0
637,2017-01-03 20:00,1.8,189.2,1.3,0,1021.4,1024.2,,0,0
637,2017-01-03 21:00,.5,158.7,.9,0,1021.5,1024.3,,0,0
637,2017-01-03 22:00,.8,214.5,1.4,0,1021.6,1024.4,,0,0
637,2017-01-03 23:00,-.1,209.6,2.1,0,1021.5,1024.3,,0,0
637,2017-01-04 00:00,.4,200.3,.8,0,1021.5,1024.3,,0,0
637,2017-01-04 01:00,-.5,184.9,1.4,0,1021.4,1024.2,,0,0
637,2017-01-04 02:00,1.4,191.3,1.8,0,1021.3,1024.1,,0,0
637,2017-01-04 03:00,1.5,203,2.2,0,1021.2,1024,,0,0
637,2017-01-04 04:00,1.9,213.6,2.5,0,1020.8,1023.6,,0,0
637,2017-01-04 05:00,1.7,215.5,1.8,0,1020.6,1023.4,,0,0
637,2017-01-04 06:00,2,225.3,.7,0,1020.7,1023.5,,0,0
637,2017-01-04 07:00,1.2,183.2,.9,0,1021,1023.8,,0,0
637,2017-01-04 08:00,1,0,.4,0,1021.5,1024.3,,0,0
637,2017-01-04 09:00,1.7,0,.2,0,1022.1,1024.9,,0,0
637,2017-01-04 10:00,3.6,98.7,.9,0,1023,1025.8,,0,0
637,2017-01-04 11:00,5.7,231.6,.9,0,1022.9,1025.6,,0,0
637,2017-01-04 12:00,7.9,278.2,.5,0,1022.3,1025,,0,0
637,2017-01-04 13:00,9,240.4,1,0,1021.7,1024.4,,0,0
637,2017-01-04 14:00,9.6,288,2.5,0,1021,1023.7,,0,0
637,2017-01-04 15:00,9.5,292,3.6,0,1020.8,1023.5,,0,0
637,2017-01-04 16:00,8.4,303.9,2.8,0,1021,1023.7,,0,0
637,2017-01-04 17:00,6.5,290.6,2.9,0,1021,1023.7,,0,0
637,2017-01-04 18:00,4.9,297.7,3.3,0,1021.6,1024.3,,0,0
637,2017-01-04 19:00,4.3,300.1,3.2,0,1022,1024.8,,0,0
637,2017-01-04 20:00,3.5,298.3,2.1,0,1022.4,1025.2,,0,0
637,2017-01-04 21:00,2.9,280.8,1.5,0,1022.4,1025.2,,0,0
637,2017-01-04 22:00,1.1,0,.4,0,1022.3,1025.1,,0,0
637,2017-01-04 23:00,0,239.9,1.4,0,1022.8,1025.6,,0,0
637,2017-01-05 00:00,.2,241.9,1.4,0,1023,1025.8,,0,0
637,2017-01-05 01:00,-.3,230,1.7,0,1023.4,1026.2,,0,0
637,2017-01-05 02:00,-.1,0,.3,0,1023.1,1025.9,,0,0
637,2017-01-05 03:00,-.7,241.9,.7,0,1023.4,1026.2,,0,0
637,2017-01-05 04:00,-.9,0,0,0,1023.4,1026.2,,0,0
637,2017-01-05 05:00,-1.3,234,.7,0,1023.2,1026,,0,0
637,2017-01-05 06:00,-.2,62.4,1.2,0,1023.2,1026,,0,0
637,2017-01-05 07:00,.5,62.8,2,0,1023.7,1026.5,,0,0
637,2017-01-05 08:00,.4,67,2,0,1024,1026.8,,0,0
637,2017-01-05 09:00,1,61.2,1.6,0,1024.4,1027.2,,0,0
637,2017-01-05 10:00,2.6,95.8,1.5,0,1024.8,1027.6,,0,0
637,2017-01-05 11:00,3.3,72.8,2.7,0,1025,1027.8,,0,0
637,2017-01-05 12:00,4.7,77.7,1.9,0,1024.5,1027.3,,0,0
637,2017-01-05 13:00,6.7,,,0,1024,1026.7,,0,0
637,2017-01-05 14:00,7.5,,,0,1023.6,1026.3,,0,0
637,2017-01-05 15:00,7.7,69.9,3.4,0,1023.8,1026.5,,0,0
637,2017-01-05 16:00,7.5,69.1,3.2,0,1024,1026.7,,0,0
637,2017-01-05 17:00,7.3,66.9,2.9,0,1024.1,1026.8,,0,0
637,2017-01-05 18:00,6.8,73.8,2.5,0,1024.4,1027.1,,0,0
637,2017-01-05 19:00,6.7,63.7,2.6,0,1024.7,1027.4,,0,0
637,2017-01-05 20:00,6.4,65.6,2.4,0,1025.2,1027.9,,0,0
637,2017-01-05 21:00,6.6,103,2.6,0,1025.3,1028,,0,0
637,2017-01-05 22:00,6.3,86.4,3,0,1025.4,1028.1,,0,0
637,2017-01-05 23:00,6.1,112.5,2.6,0,1025.5,1028.3,,0,0
637,2017-01-06 00:00,5.6,99.6,2.5,0,1025.4,1028.2,,0,0
637,2017-01-06 01:00,5.4,94.4,2.8,0,1025.3,1028.1,,0,0
637,2017-01-06 02:00,5,75.9,2.3,0,1025.3,1028.1,,0,0
637,2017-01-06 03:00,4.9,90,3.2,0,1025.5,1028.3,,0,0
637,2017-01-06 04:00,4.6,92,3.1,0,1025.2,1028,,0,0
637,2017-01-06 05:00,4.2,92.3,2.7,0,1025,1027.8,,0,0
637,2017-01-06 06:00,4.6,92.2,3.4,0,1025,1027.8,,0,0
637,2017-01-06 07:00,4.3,82.7,3.1,0,1025.5,1028.3,,0,0
637,2017-01-06 08:00,4.5,94.7,2.3,0,1025.5,1028.3,,0,0
637,2017-01-06 09:00,5,90.6,2.7,0,1025.9,1028.7,,0,0
637,2017-01-06 10:00,6,96.2,2.8,0,1026,1028.8,,0,0
637,2017-01-06 11:00,8.8,104.6,2.5,0,1025.7,1028.4,,0,0
637,2017-01-06 12:00,9.1,73.3,2.3,0,1024.8,1027.5,,0,0
637,2017-01-06 13:00,11.1,86.6,1.5,0,1024,1026.7,,0,0
637,2017-01-06 14:00,11.7,77.1,1.9,0,1023.2,1025.9,,0,0
637,2017-01-06 15:00,10.1,73.9,2,0,1022.8,1025.5,,0,0
637,2017-01-06 16:00,9.3,36.1,1.5,0,1022.6,1025.3,,0,0
637,2017-01-06 17:00,8.2,325,1.4,0,1022.7,1025.4,,0,0
637,2017-01-06 18:00,6.9,309.9,.8,0,1022.9,1025.6,,0,0
637,2017-01-06 19:00,6.1,306.9,1.6,0,1023.3,1026,,0,0
637,2017-01-06 20:00,4.5,289.4,1.7,0,1023.2,1026,,0,0
637,2017-01-06 21:00,1.7,263.2,.9,0,1023.3,1026.1,,0,0
637,2017-01-06 22:00,3,0,0,0,1023.3,1026.1,,0,0
637,2017-01-06 23:00,2,0,.2,0,1023,1025.8,,0,0
637,2017-01-07 00:00,.3,198,.7,0,1022.5,1025.3,,0,0
637,2017-01-07 01:00,.5,210.7,1.3,0,1022,1024.8,,0,0
637,2017-01-07 02:00,.2,210.9,1.6,0,1022.1,1024.9,,0,0
637,2017-01-07 03:00,-1,177.9,.6,0,1021.9,1024.7,,0,0
637,2017-01-07 04:00,-1.1,0,.4,0,1021.3,1024.1,,0,0
637,2017-01-07 05:00,-.7,167.8,.6,0,1021.3,1024.1,,0,0
637,2017-01-07 06:00,-1,75.9,1,0,1021,1023.8,,0,0
637,2017-01-07 07:00,-1.6,218.7,.5,0,1021.6,1024.4,,0,0
637,2017-01-07 08:00,-1.4,0,.2,0,1021.8,1024.6,,0,0
637,2017-01-07 09:00,-.4,123.8,.5,0,1021.5,1024.3,,0,0
637,2017-01-07 10:00,2,104.7,2,0,1021.5,1024.3,,0,0
637,2017-01-07 11:00,4.6,211.9,.7,0,1021.8,1024.6,,0,0
637,2017-01-07 12:00,6.4,45.4,.9,0,1020.3,1023,,0,0
637,2017-01-07 13:00,8.1,85,1.3,0,1018.8,1021.5,,0,0
637,2017-01-07 14:00,9.3,50,1.6,0,1017.5,1020.2,,0,0
637,2017-01-07 15:00,9.4,33.2,.7,0,1017.1,1019.8,,0,0
637,2017-01-07 16:00,9.8,26.9,1.4,0,1016.8,1019.5,,0,0
637,2017-01-07 17:00,7.3,5,.5,0,1016.5,1019.2,,0,0
637,2017-01-07 18:00,6,322.4,.7,0,1016.2,1018.9,,0,0
637,2017-01-07 19:00,5.6,329,1,0,1016.2,1018.9,,0,0
637,2017-01-07 20:00,5.1,340.4,.5,0,1016.4,1019.1,,0,0
637,2017-01-07 21:00,3.4,0,.4,0,1016.3,1019.1,,0,0
637,2017-01-07 22:00,2.2,288.4,.5,0,1016.7,1019.5,,0,0
637,2017-01-07 23:00,3.7,68.2,1.5,0,1016.6,1019.3,,0,0
637,2017-01-08 00:00,4.6,68.5,2.4,0,1016.7,1019.4,,0,0
637,2017-01-08 01:00,4.1,104,1.1,0,1016.2,1018.9,,0,0
637,2017-01-08 02:00,4.6,110.3,1.5,0,1015.7,1018.4,,0,0
637,2017-01-08 03:00,3.9,78.8,1.8,0,1015.1,1017.8,,0,0
637,2017-01-08 04:00,3.4,104,1.9,0,1014.4,1017.1,,0,0
637,2017-01-08 05:00,4.3,79.9,2.5,0,1013.8,1016.5,,0,0
637,2017-01-08 06:00,3.6,74.5,2.1,0,1013.3,1016,,0,0
637,2017-01-08 07:00,3.7,87.1,3.1,0,1013.3,1016,,0,0
637,2017-01-08 08:00,4,75.8,2.9,0,1013.4,1016.1,,0,0
637,2017-01-08 09:00,5,93,2.1,0,1013.8,1016.5,,0,0
637,2017-01-08 10:00,6.3,67.7,3.4,0,1013.9,1016.6,,0,0
637,2017-01-08 11:00,8.9,68.2,2.3,0,1013.2,1015.9,,0,0
637,2017-01-08 12:00,9.9,49.6,1.8,0,1012.1,1014.8,,0,0
637,2017-01-08 13:00,10.2,332,.9,0,1010.9,1013.6,,0,0
637,2017-01-08 14:00,10.9,285.7,1.5,0,1010.2,1012.9,,0,0
637,2017-01-08 15:00,10.7,324.3,1.4,0,1009.9,1012.6,,0,0
637,2017-01-08 16:00,9.5,290.3,3,0,1010.1,1012.8,,0,0
637,2017-01-08 17:00,8.1,298.3,2.6,0,1010,1012.7,,0,0
637,2017-01-08 18:00,7.3,295.8,3.2,0,1010.1,1012.8,,0,0
637,2017-01-08 19:00,6.6,293.8,4.7,0,1010.5,1013.2,,0,0
637,2017-01-08 20:00,6.5,295.4,4.6,0,1010.8,1013.5,,0,0
637,2017-01-08 21:00,6.1,289,2.8,0,1011.1,1013.8,,0,0
637,2017-01-08 22:00,6,293.8,4.2,0,1011.2,1013.9,,0,0
637,2017-01-08 23:00,5.9,296.8,3.5,0,1011.7,1014.4,,0,0
637,2017-01-09 00:00,5.7,295.7,2.8,0,1011.4,1014.1,,0,0
637,2017-01-09 01:00,5.5,286.5,3.6,0,1011.4,1014.1,,0,0
637,2017-01-09 02:00,5.1,291.8,5,0,1011.8,1014.5,,0,0
637,2017-01-09 03:00,4.7,282.5,4,0,1012.1,1014.8,,0,0
637,2017-01-09 04:00,4.5,274.2,2.7,0,1012.1,1014.8,,0,0
637,2017-01-09 05:00,4.4,274.8,2.9,0,1012.1,1014.8,,0,0
637,2017-01-09 06:00,4.3,268.9,2.3,0,1012.5,1015.2,,0,0
637,2017-01-09 07:00,4.5,295.6,4.5,0,1013.1,1015.8,,0,0
637,2017-01-09 08:00,4,299,4.6,0,1014.1,1016.8,,0,0
637,2017-01-09 09:00,3.7,297.3,4.8,0,1015.2,1017.9,,0,0
637,2017-01-09 10:00,4,293.2,3.8,0,1016.1,1018.8,,0,0
637,2017-01-09 11:00,4.1,294.8,4.2,0,1016.4,1019.1,,0,0
637,2017-01-09 12:00,4.8,306.9,3.2,0,1016.2,1018.9,,0,0
637,2017-01-09 13:00,5.5,285.3,4.1,0,1015.9,1018.6,,0,0
637,2017-01-09 14:00,5,303.3,4.1,0,1015.5,1018.2,,0,0
637,2017-01-09 15:00,4.8,304.3,3.4,0,1015.7,1018.4,,0,0
637,2017-01-09 16:00,4.6,299.1,2.7,0,1016,1018.7,,0,0
637,2017-01-09 17:00,3.3,297,3.8,0,1016.4,1019.2,,0,0
637,2017-01-09 18:00,1.6,281.5,2.3,0,1017.1,1019.9,,0,0
637,2017-01-09 19:00,1.3,289.8,2.8,0,1017.1,1019.9,,0,0
637,2017-01-09 20:00,.8,272.5,2.3,0,1017.8,1020.6,,0,0
637,2017-01-09 21:00,-.1,253.7,1.5,0,1018,1020.8,,0,0
637,2017-01-09 22:00,-.1,290.8,1.8,0,1018.2,1021,,0,0
637,2017-01-09 23:00,0,293.5,3.4,0,1018.4,1021.2,,0,0
637,2017-01-10 00:00,-.7,294.3,3.2,0,1018.7,1021.5,,0,0
637,2017-01-10 01:00,-1.8,263.7,1.2,0,1019,1021.8,,0,0
637,2017-01-10 02:00,-1.4,273,2.5,0,1019.6,1022.4,,0,0
637,2017-01-10 03:00,-1.8,276.4,1.6,0,1019.8,1022.6,,0,0
637,2017-01-10 04:00,-1.5,291.7,.9,0,1020.2,1023,,0,0
637,2017-01-10 05:00,-1,350.6,1.2,0,1020.3,1023.1,,0,0
637,2017-01-10 06:00,-1.6,357.2,1.3,0,1020.4,1023.2,,0,0
637,2017-01-10 07:00,-2.8,0,.2,0,1021.2,1024,,0,0
637,2017-01-10 08:00,-3.8,183.4,.7,0,1021.5,1024.3,,0,0
637,2017-01-10 09:00,-1.7,0,.3,0,1021.8,1024.6,,0,0
637,2017-01-10 10:00,.1,182.4,1.8,0,1022.2,1025,,0,0
637,2017-01-10 11:00,1.6,187.4,2.1,0,1022.1,1024.9,,0,0
637,2017-01-10 12:00,1.2,312,2.8,0,1021.5,1024.3,,0,0
637,2017-01-10 13:00,.1,356.5,1.2,0,1021.2,1024,,0,0
637,2017-01-10 14:00,1.7,315.6,1.9,0,1020.8,1023.6,,0,0
637,2017-01-10 15:00,1.4,294.8,4.9,0,1021,1023.8,,0,0
637,2017-01-10 16:00,1.3,293.8,4.9,0,1021.6,1024.4,,0,0
637,2017-01-10 17:00,.5,304.8,3.2,0,1021.7,1024.5,,0,0
637,2017-01-10 18:00,-.5,284.3,3.5,0,1022.1,1024.9,,0,0
637,2017-01-10 19:00,-1,295,2.8,0,1022.6,1025.4,,0,0
637,2017-01-10 20:00,-1.6,294.3,3.8,0,1023.1,1025.9,,0,0
637,2017-01-10 21:00,-2.4,283.7,3,0,1023.7,1026.5,,0,0
637,2017-01-10 22:00,-2.8,286.3,3,0,1024.6,1027.4,,0,0
637,2017-01-10 23:00,-3.2,292,4.6,0,1024.9,1027.7,,0,0
637,2017-01-11 00:00,-3.3,303.1,3.7,0,1025.2,1028.1,,0,0
637,2017-01-11 01:00,-4.4,345.9,1.7,0,1025.6,1028.5,,0,0
637,2017-01-11 02:00,-4.4,329.5,1.6,0,1025.9,1028.8,,0,0
637,2017-01-11 03:00,-4.5,332.4,1.6,0,1026.1,1029,,0,0
637,2017-01-11 04:00,-4.6,328.5,2,0,1025.8,1028.7,,0,0
637,2017-01-11 05:00,-5.2,344.6,.8,0,1025.6,1028.5,,0,0
637,2017-01-11 06:00,-5.5,0,.4,0,1025.7,1028.6,,0,0
637,2017-01-11 07:00,-7.8,235.4,1.4,0,1025.9,1028.8,,0,0
637,2017-01-11 08:00,-6.9,198,2.3,0,1025.8,1028.7,,0,0
637,2017-01-11 09:00,-5.9,196.1,2.4,0,1026,1028.9,,0,0
637,2017-01-11 10:00,-3.5,186.2,2.9,0,1025.9,1028.8,,0,0
637,2017-01-11 11:00,-1.4,181,2.8,0,1025,1027.8,,0,0
637,2017-01-11 12:00,-.2,213.9,2.3,0,1023.7,1026.5,,0,0
637,2017-01-11 13:00,1.3,214.4,2.8,0,1022.4,1025.2,,0,0
637,2017-01-11 14:00,2.4,229.2,3.6,0,1021.8,1024.6,,0,0
637,2017-01-11 15:00,1.1,235.8,3.5,0,1021.6,1024.4,,0,0
637,2017-01-11 16:00,2,254,3,0,1021.6,1024.4,,0,0
637,2017-01-11 17:00,1.1,244.9,1.5,0,1021.5,1024.3,,0,0
637,2017-01-11 18:00,-.3,249.6,1.1,0,1021.4,1024.2,,0,0
637,2017-01-11 19:00,-1.3,258,1,0,1021.2,1024,,0,0
637,2017-01-11 20:00,-2.7,229.1,1.1,0,1021.2,1024,,0,0
637,2017-01-11 21:00,-2.7,234.7,1.2,0,1021.5,1024.3,,0,0
637,2017-01-11 22:00,-3,208.1,1.3,0,1021.2,1024,,0,0
637,2017-01-11 23:00,-2.2,210.8,1.8,0,1021.3,1024.1,,0,0
637,2017-01-12 00:00,-1.6,205.6,2.3,0,1020.5,1023.3,,0,0
637,2017-01-12 01:00,-1.5,201.9,3.6,0,1019.5,1022.3,,0,0
637,2017-01-12 02:00,-2.2,219,2.7,0,1018.8,1021.6,,0,0
637,2017-01-12 03:00,-1.6,222.5,1.6,0,1018.5,1021.3,,0,0
637,2017-01-12 04:00,.2,234.9,1.2,0,1018.2,1021,,0,0
637,2017-01-12 05:00,1.9,322.3,.6,0,1017.7,1020.5,,0,0
637,2017-01-12 06:00,.5,227.7,.6,0,1017,1019.8,,0,0
637,2017-01-12 07:00,-.1,0,.3,0,1016.6,1019.4,,0,0
637,2017-01-12 08:00,-.3,224.8,1.3,0,1016.3,1019.1,,0,0
637,2017-01-12 09:00,1.1,304.1,.7,0,1016.6,1019.4,,0,0
637,2017-01-12 10:00,.6,201.9,1.4,.5,1016.8,1019.6,,0,0
637,2017-01-12 11:00,.8,193.6,1,.5,1016.8,1019.6,,0,0
637,2017-01-12 12:00,2.6,326.5,2.2,0,1016.3,1019.1,,0,0
637,2017-01-12 13:00,1.2,317.6,2.2,0,1015.7,1018.5,,0,0
637,2017-01-12 14:00,1.7,324.6,2,0,1015.2,1018,,0,0
637,2017-01-12 15:00,1,296.3,4.2,0,1015.2,1018,,0,0
637,2017-01-12 16:00,1,292.6,4.5,0,1015,1017.8,,0,0
637,2017-01-12 17:00,.6,296.3,4.8,0,1014.9,1017.7,,0,0
637,2017-01-12 18:00,-.6,287.7,3.5,0,1014.9,1017.7,,0,0
637,2017-01-12 19:00,-.7,297.7,3.3,0,1015,1017.8,,0,0
637,2017-01-12 20:00,-1.3,293.3,2.6,0,1015.3,1018.1,,0,0
637,2017-01-12 21:00,-2,296,2.1,0,1015.6,1018.4,,0,0
637,2017-01-12 22:00,-2.9,286.5,1.3,0,1015.9,1018.7,,0,0
637,2017-01-12 23:00,-4.1,272.4,.8,0,1016.1,1018.9,,0,0
637,2017-01-13 00:00,-3,325.4,2.4,0,1016.5,1019.3,,0,0
637,2017-01-13 01:00,-3.5,5.9,1.3,0,1016.3,1019.1,,0,0
637,2017-01-13 02:00,-4.8,0,.4,0,1016.5,1019.3,,0,0
637,2017-01-13 03:00,-6.2,235.7,1,0,1016.7,1019.6,,0,0
637,2017-01-13 04:00,-5.5,203.3,.8,0,1015.9,1018.7,,0,0
637,2017-01-13 05:00,-7,212.4,1.2,0,1015.3,1018.2,,0,0
637,2017-01-13 06:00,-6.3,205.1,1.1,0,1014.9,1017.8,,0,0
637,2017-01-13 07:00,-6.9,192.8,1.2,0,1014.3,1017.2,,0,0
637,2017-01-13 08:00,-6.3,178.6,1.1,0,1013.9,1016.7,,0,0
637,2017-01-13 09:00,-4.6,0,.4,0,1013.8,1016.6,,0,0
637,2017-01-13 10:00,-3.4,75.3,1.6,0,1013.8,1016.6,,0,0
637,2017-01-13 11:00,-3.6,355.4,1.3,0,1014,1016.8,,0,0
637,2017-01-13 12:00,-3.4,351.1,1.4,0,1013.9,1016.7,,0,0
637,2017-01-13 13:00,-2.9,350.2,1.8,0,1013.8,1016.6,,0,0
637,2017-01-13 14:00,-1.5,305.9,2.5,0,1013.8,1016.6,,0,0
637,2017-01-13 15:00,-2,291.6,5,0,1014.1,1016.9,,0,0
637,2017-01-13 16:00,-1.3,293.9,6.5,0,1014.4,1017.2,,0,0
637,2017-01-13 17:00,-1.7,280.4,3.8,0,1014.9,1017.7,,0,0
637,2017-01-13 18:00,-2.4,287.4,3.3,0,1015.2,1018,,0,0
637,2017-01-13 19:00,-2.5,283.5,4.5,0,1015.9,1018.7,,0,0
637,2017-01-13 20:00,-2.6,287.1,3.9,0,1016.5,1019.3,,0,0
637,2017-01-13 21:00,-3.5,301.5,5.8,0,1017.6,1020.4,,0,0
637,2017-01-13 22:00,-3.7,311.9,3.2,0,1018.3,1021.1,,0,0
637,2017-01-13 23:00,-4.6,323.2,1.9,0,1018.6,1021.4,,0,0
637,2017-01-14 00:00,-4.6,344.3,1.7,0,1019,1021.8,,0,0
637,2017-01-14 01:00,-4.9,359,1.6,0,1019.3,1022.2,,0,0
637,2017-01-14 02:00,-4.8,328.8,2.4,0,1020.2,1023.1,,0,0
637,2017-01-14 03:00,-4.9,322.1,2.2,0,1020.7,1023.6,,0,0
637,2017-01-14 04:00,-4.9,9.1,1.8,0,1021.1,1024,,0,0
637,2017-01-14 05:00,-5,322.2,2.9,0,1021.3,1024.2,,0,0
637,2017-01-14 06:00,-5.4,318.5,2.8,0,1021.5,1024.4,,0,0
637,2017-01-14 07:00,-5.4,321.5,3.6,0,1022.4,1025.3,,0,0
637,2017-01-14 08:00,-5.9,318.5,3.1,0,1023.2,1026.1,,0,0
637,2017-01-14 09:00,-6.3,330.1,3.5,0,1024,1026.9,,0,0
637,2017-01-14 10:00,-5.8,319.5,3.5,0,1024.4,1027.3,,0,0
637,2017-01-14 11:00,-5.5,315.2,3.6,0,1024.8,1027.7,,0,0
637,2017-01-14 12:00,-4.5,312.2,3.4,0,1024.6,1027.5,,0,0
637,2017-01-14 13:00,-4.4,320.4,3.3,0,1023.8,1026.7,,0,0
637,2017-01-14 14:00,-4,310.6,3.1,0,1023.1,1026,,0,0
637,2017-01-14 15:00,-4,302.5,4.4,0,1023.4,1026.3,,0,0
637,2017-01-14 16:00,-4.1,308.9,4.8,0,1023.4,1026.3,,0,0
637,2017-01-14 17:00,-4.3,310.3,3.7,0,1023.2,1026.1,,0,0
637,2017-01-14 18:00,-5.1,313.7,3.1,0,1023.8,1026.7,,0,0
637,2017-01-14 19:00,-5.5,320.3,2.6,0,1024.4,1027.3,,0,0
637,2017-01-14 20:00,-6,321.9,4,0,1024.8,1027.7,,0,0
637,2017-01-14 21:00,-6.4,320.2,2.5,0,1025.4,1028.3,,0,0
637,2017-01-14 22:00,-6.6,337.4,2.2,0,1025.6,1028.5,,0,0
637,2017-01-14 23:00,-6.8,325.5,2.6,0,1026.1,1029,,0,0
637,2017-01-15 00:00,-7.2,340.1,1.8,0,1026.5,1029.4,0,0,0
637,2017-01-15 01:00,-7.3,334,2.5,0,1026.8,1029.7,0,0,0
